A: Paragraph Index,B: AI: Cross Scale (Consensus),C: Human Agreement with B (Agree/Disagree/Notes),All Models Align,Disagreement Type,Source,Full Paragraph Text,claude4: Interaction Present,claude4: Confidence,claude4: Scales,claude4: Links,claude4: Final Link,claude4: Scale Explanations,claude4: Summary,claude4: Rationale,gpt5: Interaction Present,gpt5: Confidence,gpt5: Scales,gpt5: Links,gpt5: Final Link,gpt5: Scale Explanations,gpt5: Summary,gpt5: Rationale,4o: Interaction Present,4o: Confidence,4o: Scales,4o: Links,4o: Final Link,4o: Scale Explanations,4o: Summary,4o: Rationale,gemini2.5: Interaction Present,gemini2.5: Confidence,gemini2.5: Scales,gemini2.5: Links,gemini2.5: Final Link,gemini2.5: Scale Explanations,gemini2.5: Summary,gemini2.5: Rationale
201,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_14.pdf,By 2020 we will help more than a billion people to improve their health and hygiene. This will help reduce the incidence of life-threatening diseases like diarrhoea.,No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph presents a general goal about helping people improve health globally, but lacks concrete actors at identifiable spatial scales or explicit causal relationships between different geographical levels. No specific locations, policies, or cross-scale mechanisms are mentioned.",No,0.78,N/A,N/A,N/A,N/A,N/A,The paragraph names no mappable actors at specific scales and states no causal influence across scales. 'We' and 'a billion people' lack clear spatial scales and no cross-scale linkage is explicit.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph lacks explicit cross-scale interactions. It mentions a global goal but does not specify actors or causal links between different spatial scales.,Yes,0.8,"Transnational / Cross-border, Local / Site-specific",Transnational / Cross-border -> Local / Site-specific,Transnational / Cross-border -> Local / Site-specific,"Transnational / Cross-border: The actor 'we' targets 'more than a billion people', indicating a scope beyond national borders.; Local / Site-specific: The 'people' whose 'health and hygiene' are improved are individuals at specific sites.","[Transnational / Cross-border, Local / Site-specific] A transnational entity influences local individuals to improve health and hygiene, reducing disease incidence.",The actor 'we' is inferred to be Transnational due to its target of 'more than a billion people'. This Transnational actor explicitly influences 'people' at the Local scale to improve their health and hygiene. This establishes a direct causal link between these two distinct spatial scales.
208,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"Some of the largest FMCG companies, along with Unilever, include: Nestlé, Procter & Gamble, L’Oréal, Danone, Kraft Foods and Colgate-Palmolive. All have identified emerging markets as a major growth opportunity in years to come.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph lists FMCG companies and mentions their identification of emerging markets as growth opportunities, but contains no explicit causal interactions between actors at different spatial scales. It describes corporate strategy recognition rather than concrete cross-scale actions or influences.",No,0.9,N/A,N/A,N/A,N/A,N/A,Only firms are mentioned and they merely view 'emerging markets' as opportunities. No explicit causal influence between actors at different spatial scales is stated.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph lists companies and their interest in emerging markets but lacks explicit cross-scale causal interactions.,Yes,1.0,"Transnational / Cross-border, National",Transnational / Cross-border -> National,Transnational / Cross-border -> National,Transnational / Cross-border: FMCG companies like Unilever and Nestlé operate globally across multiple countries.; National: 'Emerging markets' refer to national economies or significant regions within countries targeted for growth.,"[Transnational / Cross-border, National] Global FMCG companies identified national emerging markets as a major growth opportunity.",The strategic decision by transnational FMCG companies to target emerging markets represents a cross-scale interaction. This decision at the global corporate level directly influences their focus and potential actions within national economies.
213,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"Cultivation of commodities such as palm oil has contributed to deforestation which has been a major factor behind climate change. This in turn has reduced the availability of raw materials, increasing their price and FMCG production costs.",Yes,0.8,"Local / Site-specific, Transnational / Cross-border",Local / Site-specific -> Transnational / Cross-border,Local / Site-specific -> Transnational / Cross-border,Local / Site-specific: Palm oil cultivation occurs at specific plantation sites and locations; Transnational / Cross-border: Climate change and deforestation are planetary-scale phenomena affecting global systems,"[Local / Site-specific, Transnational / Cross-border] Local palm oil cultivation drives global climate change through deforestation.","The text shows explicit causation from site-specific palm oil cultivation to planetary climate change via deforestation. The subsequent effects on raw material availability and costs are consequences of the climate change, not separate cross-scale interactions.",Yes,0.68,"Local / Site-specific, Sub-national / Regional, Transnational / Cross-border",Local / Site-specific -> Sub-national / Regional | Sub-national / Regional -> Transnational / Cross-border,"Local / Site-specific -> Sub-national / Regional, Sub-national / Regional -> Transnational / Cross-border",Local / Site-specific: Cultivation of commodities such as palm oil occurs at plantation sites.; Sub-national / Regional: Deforestation unfolds across broader regional landscapes within countries.; Transnational / Cross-border: Climate change is global/planetary in scope.,"[Local / Site-specific, Sub-national / Regional, Transnational / Cross-border] Palm oil cultivation drives regional deforestation, which in turn contributes to global climate change.","The text explicitly links cultivation to deforestation and deforestation to climate change, forming two cross-scale causal steps. Impacts on raw materials and FMCG costs lack a stated spatial scale, so excluded.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a chain of events but does not specify actors at different spatial scales or explicit cross-scale interactions.,Yes,1.0,"Local / Site-specific, Transnational / Cross-border",Local / Site-specific -> Transnational / Cross-border,Local / Site-specific -> Transnational / Cross-border,Local / Site-specific: Cultivation of commodities and subsequent deforestation occur at specific sites.; Transnational / Cross-border: Climate change is a global phenomenon affecting planetary boundaries.,"[Local / Site-specific, Transnational / Cross-border] Local deforestation from commodity cultivation explicitly contributes to global climate change.","The paragraph explicitly states that local deforestation, resulting from commodity cultivation, is a major factor behind global climate change. Subsequent effects on raw material availability and costs are described as consequences of climate change, without introducing new cross-scale interactions."
215,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,Numerous initiatives are under way led by industry working in partnership with governments and NGOs to place raw material production on a sustainable footing.,No,0.8,N/A,N/A,N/A,N/A,N/A,"The paragraph describes general partnerships between industry, governments, and NGOs for sustainable raw material production, but provides no specific spatial actors or explicit causal relationships between different geographical scales. The actors mentioned are sectoral categories rather than spatially-defined entities.",No,0.76,N/A,N/A,N/A,N/A,N/A,"Actors (industry, governments, NGOs) lack explicit spatial scales, and no clear cross-scale causal influence is stated. The sentence describes partnerships without specifying levels or directional effects across scales.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph lacks explicit cross-scale causal links between actors at different spatial scales. It mentions initiatives but does not specify interactions between defined scales.,Yes,0.9,"Transnational / Cross-border, Local / Site-specific",Transnational / Cross-border -> Local / Site-specific,Transnational / Cross-border -> Local / Site-specific,Transnational / Cross-border: Refers to 'industry working in partnership with governments and NGOs' leading 'numerous initiatives' which implies a multi-country scope for addressing raw material sustainability.; Local / Site-specific: Refers to 'raw material production' which occurs at specific sites or facilities.,"[Transnational / Cross-border, Local / Site-specific] Transnational initiatives led by industry, governments, and NGOs influence local raw material production sustainability.","The paragraph describes 'numerous initiatives' led by a partnership of 'industry working in partnership with governments and NGOs', which is interpreted as operating at a transnational scale given the plural 'governments' and the global nature of raw material sustainability. These initiatives explicitly aim to influence 'raw material production', which is inherently a local, site-specific activity, thus establishing a clear cross-scale causal link."
221,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"Women play a pivotal role in the FMCG market, controlling the majority of purchasing decisions. The promotion of women’s rights and opportunities has clear long-term implications for the FMCG market in terms of product development and innovation. Significant developments such as the UN’s new Sustainable Development Goals are expected to accelerate these opportunities.",Yes,0.8,"Transnational / Cross-border, National",Transnational / Cross-border -> National,Transnational / Cross-border -> National,"Transnational / Cross-border: UN's Sustainable Development Goals represent a global, multi-country initiative; National: FMCG market implications for product development occur at country-level market scales","[Transnational / Cross-border, National] UN SDGs accelerate FMCG market opportunities for women's rights promotion",The UN's global SDGs explicitly influence national FMCG markets by accelerating opportunities related to women's rights. Only one clear cross-scale causal link exists in the text.,No,0.41,N/A,N/A,N/A,N/A,N/A,No explicit cross-scale causal link is stated. Only a transnational actor (UN SDGs) is mentioned; 'FMCG market' and 'promotion of women’s rights' lack clear spatial mapping and actors.,Yes,0.8,"Local / Site-specific, Transnational / Cross-border",Transnational / Cross-border -> Local / Site-specific,Transnational / Cross-border -> Local / Site-specific,Local / Site-specific: FMCG market decisions occur at specific places like stores or cities.; Transnational / Cross-border: The UN's Sustainable Development Goals are a global initiative.,"[Local / Site-specific, Transnational / Cross-border] The UN's global goals are expected to influence local FMCG market opportunities.","The paragraph explicitly links the UN's global goals to local market opportunities. Only two scales are clearly involved, so no further scales are needed.",No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph mentions the UN's Sustainable Development Goals (Transnational scale) influencing general 'opportunities' and the 'FMCG market.' However, these influenced entities are not explicitly defined as actors at a distinct spatial scale, preventing the formation of a valid cross-scale link between two different spatial scale actors."
224,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"This mobile channel provides content including Bollywood movie songs, dialogues and jokes that can be interspersed with Unilever brand advertising. Data and analytics are extensively used to vary content to make it relevant and interesting. The channel reaches approximately 10 million people without a TV in Bihar and Jharkhand states, making it one of the largest media channels in these regions. The channel had 29.5 million users by the end of December 2014, helping increase spontaneous awareness of Unilever brands.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a mobile channel operating within Bihar and Jharkhand states and its impact on Unilever brand awareness in the same regional area. All actors and effects remain within the sub-national/regional scale with no explicit cross-scale causal interactions mentioned.,Yes,0.64,"Sub-national / Regional, Transnational / Cross-border",Sub-national / Regional -> Transnational / Cross-border,Sub-national / Regional -> Transnational / Cross-border,Sub-national / Regional: Reaches people in Bihar and Jharkhand states.; Transnational / Cross-border: Unilever brands are multinational.,"[Sub-national / Regional, Transnational / Cross-border] A regional mobile channel boosted awareness of Unilever’s multinational brands.","The text explicitly links the regional channel to increased awareness of Unilever brands, indicating cross-scale influence. No national or local-specific actor is explicitly involved.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a media channel's reach and impact but does not explicitly mention any cross-scale interactions between different geographical actors.,Yes,0.9,"Sub-national / Regional, Transnational / Cross-border",Sub-national / Regional -> Transnational / Cross-border,Sub-national / Regional -> Transnational / Cross-border,"Sub-national / Regional: The channel's reach is explicitly stated as 'Bihar and Jharkhand states', which are sub-national regions.; Transnational / Cross-border: 'Unilever brands' represent a multinational corporation's global presence and brand awareness.","[Sub-national / Regional, Transnational / Cross-border] A mobile channel's regional reach in Bihar and Jharkhand increases awareness of transnational Unilever brands.",The paragraph explicitly links the regional reach of the mobile channel to an increase in awareness for Unilever's transnational brands. This establishes a clear causal influence from the sub-national to the transnational scale.
227,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_17.pdf,"Acting alone Unilever can only do so much to make sustainable living commonplace. Acting in partnership with others it can help bring about transformational change at a societal level to tackle the world’s major social, environmental and economic issues. By adopting a leadership role, and working with governments, NGOs, suppliers and others, we are influencing change on a bigger scale, with a much bigger prize for the business on offer. We are deepening our efforts in three areas where we have scale, influence and resources to create transformational change: deforestation; sustainable agriculture and smallholder farmers; and water, sanitation and hygiene.",Yes,0.85,"National, Transnational / Cross-border",Transnational / Cross-border -> National,Transnational / Cross-border -> National,National: Unilever working with governments represents national-level engagement; Transnational / Cross-border: Unilever's global operations and partnerships addressing worldwide issues like deforestation and sustainable agriculture,"[Transnational / Cross-border, National] Global Unilever partners with governments to drive transformational change on societal issues.",The text shows Unilever as a transnational actor explicitly working with national governments to influence broader change. Only one clear cross-scale interaction is stated despite multiple partnerships mentioned.,No,0.8,N/A,N/A,N/A,N/A,N/A,The paragraph describes partnerships and influencing change but does not state a concrete causal action from one scale’s actor to another. No explicit cross-scale actor-to-actor link is specified.,Yes,0.85,"Local / Site-specific, National, Transnational / Cross-border",Transnational / Cross-border -> National | Transnational / Cross-border -> Local / Site-specific,"Transnational / Cross-border -> National, Transnational / Cross-border -> Local / Site-specific",Local / Site-specific: Smallholder farmers are typically local actors.; National: Governments are national actors.; Transnational / Cross-border: Unilever operates across multiple countries.,"[Transnational / Cross-border, National, Local / Site-specific] Unilever partners with governments and smallholder farmers to drive societal change on a global scale.","Unilever's global operations influence national governments and local farmers. The text explicitly mentions partnerships with governments and smallholder farmers, justifying the cross-scale links.",Yes,0.9,"Transnational / Cross-border, National",Transnational / Cross-border -> National,Transnational / Cross-border -> National,"Transnational / Cross-border: Unilever is a global company addressing 'the world’s major social, environmental and economic issues'.; National: 'Governments' are typically national entities that a transnational company would partner with to influence change within countries.","[Transnational / Cross-border, National] Unilever, a transnational actor, partners with national governments to influence change on a broader scale.",The paragraph explicitly states Unilever (Transnational) works with governments (National) to influence change. This establishes a direct causal link where a transnational entity's actions impact national-level actors and outcomes.
233,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_18.pdf,"Many of our leading brands have enjoyed success. Dove, our biggest brand, delivered another year of strong performance, driven by double-digit growth in deodorants and consistent performance in skin cleansing, which is rooted in a successful repeatable model of compelling communication and targeted innovation in bar and body wash. In hair, Dove’s success was helped by the strong start of the Advanced Hair Care range launched in the US and Europe. The brand is also building a premium offering with, for example, its new Oxygen Moisture hair care range in Europe and the launch of Dove Advanced Care solid deodorant sticks in the US.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes Dove brand performance and product launches in the US and Europe, but contains no explicit causal relationships between actors at different spatial scales. Product launches and market performance are described as outcomes rather than cross-scale influences.",Yes,0.63,"National, Transnational / Cross-border",National -> Transnational / Cross-border,National -> Transnational / Cross-border,National: US is named as a specific country market.; Transnational / Cross-border: Dove’s overall brand success spans multiple countries.,"[National, Transnational / Cross-border] The US launch of Dove’s Advanced Hair Care helped the brand’s overall success.","The text explicitly links the US launch to Dove’s broader success, forming a national-to-transnational causal link. Europe is omitted because mapping both to transnational would not be cross-scale.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes brand performance and product launches without explicit cross-scale interactions between different geographical scales.,Yes,1.0,"National, Transnational / Cross-border",National -> Transnational / Cross-border | National -> Transnational / Cross-border,National -> Transnational / Cross-border,"National: Refers to product launches and sales specifically within the 'US'.; Transnational / Cross-border: Refers to the overall 'Dove' brand success and strategic development, which operates globally and across 'Europe' (multiple countries).","[National, Transnational / Cross-border] Product launches in the US market explicitly contributed to the overall success and strategic development of the global Dove brand.","The paragraph explicitly links product launches in the National (US) market to the overall success and strategic development of the Transnational (global) Dove brand. Two distinct instances of this cross-scale interaction are identified, demonstrating how local market performance influences global brand outcomes."
234,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_18.pdf,"We also made progress against our Unilever Sustainable Living Plan (USLP) commitment to improve opportunities for women with the Dove Self-Esteem project, which has already reached over 15 million people. The brand partnered with the World Association of Girl Guides and Girl Scouts to launch the ‘Free Being Me’ Girl Guides badge awarded to girls taking part in education on common body myths. Also working to improve livelihoods, Lifebuoy soap continues to drive the largest handwashing behavioural change programme in the world, having reached 257 million people in more than 16 countries between 2010 and 2014.",Yes,0.85,"National, Transnational / Cross-border",National -> Transnational / Cross-border,National -> Transnational / Cross-border,National: Unilever as a multinational corporation implementing country-level programs; Transnational / Cross-border: World Association of Girl Guides partnership and Lifebuoy program across 16+ countries,"[National, Transnational / Cross-border] Unilever's national corporate initiatives drive transnational programs reaching millions globally.",Unilever (national corporate actor) explicitly partners with and launches transnational programs through global organizations. The link is direct and causal rather than correlational.,Yes,0.66,"Transnational / Cross-border, National, Local / Site-specific",Transnational / Cross-border -> Local / Site-specific | Transnational / Cross-border -> National,"Transnational / Cross-border -> Local / Site-specific, Transnational / Cross-border -> National",Transnational / Cross-border: World Association of Girl Guides and Girl Scouts; global brand/programme; National: Programme operated 'in more than 16 countries'; Local / Site-specific: Badge 'awarded to girls' participating in education,"[Transnational / Cross-border, National, Local / Site-specific] Global partnerships launched a badge awarded to local girls; a global handwashing programme reached people in over 16 countries.","The text explicitly links a transnational partnership to local outcomes (girls receiving a badge) and a global programme operating across national contexts (>16 countries). No sub-national scale is mentioned, so scales are limited to these three.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes initiatives without explicit cross-scale causal interactions between different spatial scales.,Yes,1.0,"Transnational / Cross-border, Local / Site-specific",Transnational / Cross-border -> Local / Site-specific | Transnational / Cross-border -> Local / Site-specific,Transnational / Cross-border -> Local / Site-specific,"Transnational / Cross-border: Unilever, Dove, Lifebuoy, and World Association of Girl Guides and Girl Scouts operate globally or across multiple countries.; Local / Site-specific: Individual 'girls' and 'people' are the direct recipients of the programs in specific locations.","[Transnational / Cross-border, Local / Site-specific] Global programs by Unilever brands and WAGGGS directly impact individuals at the local level across multiple countries.",The paragraph explicitly describes global programs (Transnational) reaching and impacting individuals (Local) in various countries. Both the Dove and Lifebuoy initiatives exemplify this direct cross-scale influence.
240,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_19.pdf,"The underlying picture saw improved competitiveness though, with global market share gains in savoury, dressings and margarine, as well as strong performance in our Food Solutions business, which is focused on serving professional, out-of-home channels.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes business performance metrics and market share gains but contains no explicit causal relationships between actors operating at different spatial scales. It focuses on competitive outcomes rather than cross-scale interactions.,No,0.8,N/A,N/A,N/A,N/A,N/A,The text mentions global market share and a business serving out-of-home channels but provides no explicit causal influence between different spatial scales.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph lacks explicit cross-scale causal interactions between actors at different spatial scales.,Yes,0.9,"Transnational / Cross-border, Local / Site-specific",Transnational / Cross-border -> Local / Site-specific,Transnational / Cross-border -> Local / Site-specific,"Transnational / Cross-border: The phrase 'global market share gains' indicates the company's operations and impact at a multi-country, global level.; Local / Site-specific: The term 'out-of-home channels' refers to specific, localized establishments such as restaurants, hotels, or catering facilities.","[Transnational / Cross-border, Local / Site-specific] A Transnational company's Food Solutions business serves local out-of-home channels.",The paragraph explicitly links the company's (implied Transnational due to 'global market share gains') 'Food Solutions business' to 'serving' 'out-of-home channels' (Local). This establishes a direct causal interaction between the Transnational entity and Local entities. Only two scales were clearly identifiable and causally linked.
244,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_19.pdf,"Consumers continue to enjoy Knorr which is growing, supported by its commitment to sustainability. Our target is to source 100% of our agricultural raw materials sustainably by 2020.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes Knorr's sustainability commitment and sourcing targets but lacks explicit spatial actors or cross-scale causal relationships. No specific geographical entities or their interactions are mentioned.,No,0.9,N/A,N/A,N/A,N/A,N/A,No explicit cross-scale actors or causal links; the text describes a corporate sustainability commitment without geographic scale interactions.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph does not mention any explicit cross-scale interactions between different geographical actors. It focuses on Knorr's sustainability goals without linking them to specific spatial scales.,Yes,0.9,"Transnational / Cross-border, Local / Site-specific",Transnational / Cross-border -> Local / Site-specific,Transnational / Cross-border -> Local / Site-specific,Transnational / Cross-border: Knorr's global corporate sustainability target.; Local / Site-specific: Agricultural raw materials are produced at specific farm sites.,"[Transnational / Cross-border, Local / Site-specific] Knorr's transnational sustainability target causally influences local agricultural sourcing practices.","The paragraph explicitly states Knorr's (transnational) target to source raw materials sustainably. This target directly dictates practices at the local sites where these materials are produced, establishing a clear cross-scale link."
245,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_19.pdf,"In spreads, we accelerated the roll-out of our successful mélange range (blends of vegetable oils and butter), such as Rama with Butter, into 20 markets.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a product rollout across 20 markets but lacks explicit causal relationships between different spatial scales. It only mentions expansion without specifying how actors at different scales influence each other.,No,0.91,N/A,N/A,N/A,N/A,N/A,The sentence describes a company rolling out products to multiple markets but does not state any causal influence between actors at different spatial scales.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a business action without specifying actors at different spatial scales or explicit cross-scale interactions.,Yes,0.9,"Transnational / Cross-border, National",Transnational / Cross-border -> National,Transnational / Cross-border -> National,"Transnational / Cross-border: The actor 'we' (the company) is operating across '20 markets', indicating a multi-country or global reach.; National: Each of the '20 markets' represents a distinct national market where the product range was rolled out.","[Transnational / Cross-border, National] A transnational company accelerated the roll-out of its product range into 20 national markets.",The company's transnational action of accelerating a product roll-out directly influenced the presence of products in multiple national markets. The '20 markets' are interpreted as distinct national entities for product distribution.
248,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_19.pdf,"Hellmann’s, the world’s No.1 mayonnaise brand, kept pushing into new markets, successfully launching in Portugal and the Netherlands. We also continued to venture into new channels and locations with the exclusive Maille brand, including a new store opening in New York, the brand’s first stand-alone boutique outside Europe.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes corporate expansion activities across different countries and locations, but lacks explicit causal relationships between actors at different spatial scales. It presents market entries and store openings as independent business activities rather than cross-scale interactions where one scale influences another.",Yes,0.74,"Transnational / Cross-border, National, Local / Site-specific",Transnational / Cross-border -> National | Transnational / Cross-border -> Local / Site-specific,Transnational / Cross-border -> National,Transnational / Cross-border: Global brands acting across countries; 'world’s No.1' and 'outside Europe'.; National: 'launching in Portugal and the Netherlands' (country-level markets).; Local / Site-specific: 'a new store opening in New York' (city-level site).,"[Transnational / Cross-border, National, Local / Site-specific] A global brand entered Portugal and the Netherlands and opened a boutique in New York.","Transnational brands explicitly caused national market launches and a New York store opening. No further scales were needed; 'outside Europe' is contextual, not a causal actor.",No,0.9,"Local / Site-specific, Transnational / Cross-border",N/A,N/A,Local / Site-specific: New store opening in New York.; Transnational / Cross-border: Hellmann’s launching in Portugal and the Netherlands.,N/A,The paragraph describes actions at different scales but lacks explicit cross-scale causal links between them.,Yes,1.0,"Transnational / Cross-border, National, Local / Site-specific",Transnational / Cross-border -> National | Transnational / Cross-border -> Local / Site-specific,"Transnational / Cross-border -> National, Transnational / Cross-border -> Local / Site-specific",Transnational / Cross-border: Hellmann’s is 'the world’s No.1 mayonnaise brand' and Maille opened its 'first stand-alone boutique outside Europe'.; National: Hellmann’s successfully launched in 'Portugal and the Netherlands'.; Local / Site-specific: Maille opened a 'new store... in New York'.,"[Transnational / Cross-border, National, Local / Site-specific] Global brands Hellmann's and Maille expanded their operations into national markets (Portugal, Netherlands) and a specific city (New York).","The paragraph explicitly describes global brands (Transnational) expanding their operations into specific countries (National) and a particular city (Local). These actions represent direct causal influences from a broader scale to more localized ones, establishing clear cross-scale links."
251,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_20.pdf,"Our ice cream brands grew well in 2014, and ahead of our markets, helped by emerging countries, with strong growth in Brazil, Turkey, Indonesia, South Africa and the Philippines.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes ice cream brand performance across multiple countries but lacks explicit causal relationships between different spatial scales. It only reports growth patterns without showing how actors at one scale influence actors at another scale.,Yes,0.72,"National, Transnational / Cross-border",National -> Transnational / Cross-border,National -> Transnational / Cross-border,"National: Specific countries named: Brazil, Turkey, Indonesia, South Africa, Philippines; Transnational / Cross-border: Overall growth of the company's ice cream brands across markets","[National, Transnational / Cross-border] Strong growth in Brazil, Turkey, Indonesia, South Africa and the Philippines helped overall ice cream brand growth.","The text states that growth in specific countries helped overall brand performance, an explicit national-to-transnational causal link. No sub-national or local actors are mentioned.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes growth in specific countries but does not establish a causal cross-scale interaction between different spatial scales.,Yes,0.9,"National, Transnational / Cross-border",National -> Transnational / Cross-border,National -> Transnational / Cross-border,"National: Specific countries like Brazil, Turkey, Indonesia, South Africa, and the Philippines.; Transnational / Cross-border: The 'Our ice cream brands' operating across multiple countries, discussed in a global context of 'emerging countries'.","[National, Transnational / Cross-border] Strong growth in specific countries directly contributed to the overall success of the global ice cream brands.","The paragraph explicitly states that strong growth in several National countries (Brazil, Turkey, etc.) 'helped' the overall performance of the Transnational ice cream brands. This establishes a clear causal link from the National to the Transnational scale."
252,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_20.pdf,"North America is one of the largest geographies for ice cream where consumption is high, but the market is challenging with regional and local supermarket brands operating at low prices and low margins. Although profitable growth has been tough, our business has shown the best improvement in several years. We have premiumised the portfolio, aided by innovations such as Ben & Jerry’s Cores and Breyers Gelato. Towards the end of 2014 we announced the acquisition of Talenti Gelato & Sorbetto.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes market conditions and business strategies across different geographical levels but lacks explicit causal relationships between actors at different scales. Regional/local brands and continental market conditions are mentioned as context rather than showing direct cross-scale influence.,Yes,0.66,"Local / Site-specific, Sub-national / Regional, Transnational / Cross-border",Local / Site-specific -> Transnational / Cross-border | Sub-national / Regional -> Transnational / Cross-border,Sub-national / Regional -> Transnational / Cross-border,Local / Site-specific: Mentions 'local supermarket brands'.; Sub-national / Regional: Mentions 'regional ... supermarket brands'.; Transnational / Cross-border: References the 'North America' market.,"[Local / Site-specific, Sub-national / Regional, Transnational / Cross-border] Low-priced local and regional supermarket brands make the North American ice-cream market challenging.",The text explicitly links regional and local supermarket brands’ low-price operations to a challenging North American market. No other cross-scale causal effects are stated.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses market dynamics and business strategies without explicit cross-scale causal interactions between different geographical scales.,Yes,0.9,"Local / Site-specific, Sub-national / Regional, Transnational / Cross-border",Sub-national / Regional -> Transnational / Cross-border | Local / Site-specific -> Transnational / Cross-border,"Sub-national / Regional -> Transnational / Cross-border, Local / Site-specific -> Transnational / Cross-border",Local / Site-specific: Explicitly mentioned 'local supermarket brands'.; Sub-national / Regional: Explicitly mentioned 'regional supermarket brands'.; Transnational / Cross-border: 'North America' is a multi-country geography; 'our business' operates across this large region.,"[Local / Site-specific, Sub-national / Regional, Transnational / Cross-border] Regional and local supermarket brands' low-price operations create a challenging market environment in North America.",The text explicitly links the operations of regional and local supermarket brands to the challenging market conditions in North America. These are direct causal influences across three distinct spatial scales. Three scales were necessary to capture these explicit interactions.
