A: Paragraph Index,B: AI: Cross Scale (Consensus),C: Human Agreement with B (Agree/Disagree/Notes),All Models Align,Disagreement Type,Source,Full Paragraph Text,claude4: Interaction Present,claude4: Confidence,claude4: Scales,claude4: Links,claude4: Final Link,claude4: Scale Explanations,claude4: Summary,claude4: Rationale,gpt5: Interaction Present,gpt5: Confidence,gpt5: Scales,gpt5: Links,gpt5: Final Link,gpt5: Scale Explanations,gpt5: Summary,gpt5: Rationale,4o: Interaction Present,4o: Confidence,4o: Scales,4o: Links,4o: Final Link,4o: Scale Explanations,4o: Summary,4o: Rationale,gemini2.5: Interaction Present,gemini2.5: Confidence,gemini2.5: Scales,gemini2.5: Links,gemini2.5: Final Link,gemini2.5: Scale Explanations,gemini2.5: Summary,gemini2.5: Rationale
195,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_14.pdf,"We cannot achieve our Vision to double our size unless we find new ways to operate that decouple growth from our environmental impact, while using growth as an enabler for positive social impact. Launched in 2010, the Unilever Sustainable Living Plan (USLP) is our blueprint for sustainable growth. It is helping to drive profitable growth for our brands, save costs and fuel innovation.",Yes,0.85,"Short-Term, Long-Term",Short-Term -> Long-Term,Short-Term -> Long-Term,"Short-Term: USLP launched in 2010 and is currently driving profitable growth, saving costs, and fueling innovation; Long-Term: Vision to double company size represents a long-term strategic goal","[Short-Term, Long-Term] Current sustainable operations blueprint enables long-term growth vision achievement.",The USLP serves as a current operational framework that explicitly enables the long-term vision of doubling company size. The text directly states this causal relationship through 'blueprint for sustainable growth' supporting the Vision achievement.,Yes,0.67,"Medium-Term, Long-Term",Medium-Term -> Long-Term,Medium-Term -> Long-Term,Medium-Term: Finding new ways to operate (decoupling growth from impact) implies a multi-year transition.; Long-Term: Vision to double our size and positive social impact are long-term outcomes.,"[Medium-Term, Long-Term] Multi-year operational changes are required to achieve the long-term vision to double size and deliver positive social impact.","The paragraph explicitly links achieving a long-term vision to adopting new operating methods, a multi-year shift. Other effects (profits, cost savings) lack clear cross-scale causality in the text.",Yes,0.9,"Short-Term, Long-Term",Long-Term -> Short-Term,Long-Term -> Short-Term,Short-Term: The USLP is currently driving profitable growth and innovation.; Long-Term: The USLP was launched in 2010 and is a blueprint for sustainable growth over time.,"[Short-Term, Long-Term] The USLP, launched in 2010, is a long-term plan that currently drives short-term growth and innovation.","The USLP, a long-term initiative, is explicitly stated to drive current short-term outcomes like growth and innovation. No medium-term scale is explicitly mentioned.",Yes,0.9,"Long-Term, Short-Term, Medium-Term",Long-Term -> Short-Term | Long-Term -> Short-Term | Long-Term -> Medium-Term,"Long-Term -> Short-Term, Long-Term -> Medium-Term","Long-Term: The Unilever Sustainable Living Plan (USLP) is a blueprint for sustainable growth, launched in 2010, implying a strategy over decades.; Short-Term: The USLP helps drive profitable growth and save costs, which are effects measurable within a year.; Medium-Term: The USLP helps fuel innovation, a process typically unfolding over multiple years (1-5 years).","[Long-Term, Short-Term, Medium-Term] The Long-Term Unilever Sustainable Living Plan drives Short-Term profitable growth and cost savings, and fuels Medium-Term innovation.","The Unilever Sustainable Living Plan (USLP), a long-term strategic blueprint, explicitly states it is 'helping to drive profitable growth for our brands, save costs and fuel innovation.' Profitable growth and cost savings are short-term outcomes, while fueling innovation is a medium-term process. This establishes clear causal links from a long-term strategy to both short-term and medium-term effects."
197,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_14.pdf,"We are making good progress with our first goal: to help more than a billion people improve their health and well-being by 2020, reaching 397 million by the end of 2014. The progress on our second goal is more mixed. We have achieved zero non-hazardous waste to landfill from our factories, and continue to make significant reductions in the greenhouse gas (GHG) and water impacts of our manufacturing. But the consumer element of our target to halve the water and GHG impacts of our products remains a challenge. On waste reduction, new technology such as the roll-out of compressed deodorant sprays and our new Dove Body Wash bottles has enabled reductions. On our third goal, we are also making good progress. We are now sourcing more than half our agricultural raw materials sustainably and have reached around 800,000 smallholder farmers with help and training. We have created 70,000 women micro-entrepreneurs distributing our products in India while making progress on our new commitments to enhance livelihoods across the value chain.",Yes,0.8,"Short-Term, Medium-Term",Short-Term -> Medium-Term,Short-Term -> Medium-Term,Short-Term: Progress reported by end of 2014 and current achievements; Medium-Term: Goal to help more than a billion people by 2020,"[Short-Term, Medium-Term] Current achievements build toward 2020 health goal.",The paragraph shows how short-term progress (397 million reached by 2014) explicitly contributes to the medium-term target (billion people by 2020). Other achievements are reported as current status without clear temporal progression to future goals.,Yes,0.72,"Short-Term, Long-Term",Short-Term -> Long-Term,Short-Term -> Long-Term,Short-Term: Reached 397 million by end of 2014 (a near-term milestone).; Long-Term: Goal to help over a billion people by 2020.,"[Short-Term, Long-Term] 2014 milestone of 397m reached advances the 2020 billion-people health goal.","The text links a 2014 milestone to achieving a 2020 target, establishing a short-to-long-term causal chain. Other actions lack explicit multi-scale timing, so no additional cross-scale links were included.",Yes,0.9,"Short-Term, Medium-Term, Long-Term",Short-Term -> Medium-Term | Medium-Term -> Long-Term,"Short-Term -> Medium-Term, Medium-Term -> Long-Term",Short-Term: Progress by 2014 and new product roll-outs.; Medium-Term: Goals set for 2020 and multi-year strategies.; Long-Term: Sustainable sourcing and enhancing livelihoods.,"[Short-Term, Medium-Term, Long-Term] Short-term progress supports medium-term goals, which in turn influence long-term sustainability efforts.","The short-term achievements by 2014 are stepping stones towards the medium-term 2020 goals. These medium-term goals are designed to have long-term impacts on sustainability and livelihoods, creating a clear causal chain across scales.",Yes,0.9,"Short-Term, Medium-Term",Short-Term -> Medium-Term | Short-Term -> Medium-Term,Short-Term -> Medium-Term,"Short-Term: Refers to 'by the end of 2014' and specific 'roll-out' of new technology, indicating recent events/progress.; Medium-Term: Refers to goals 'by 2020' (6 years from 2014) and multi-year 'target to halve' impacts.","[Short-Term, Medium-Term] Recent progress and technology roll-outs (Short-Term) are explicitly linked to achieving multi-year goals and targets (Medium-Term).","The paragraph explicitly details how current achievements and recent technological implementations (Short-Term) are directly contributing to or are part of larger, multi-year strategic goals (Medium-Term). No Long-Term interactions were identified as all explicit timeframes fell within the Short-Term or Medium-Term definitions."
198,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_14.pdf,By 2020 we will help more than a billion people take action to improve their health and well-being.,No,0.8,N/A,N/A,N/A,N/A,N/A,The paragraph contains only a single commitment with a specific deadline (by 2020) but lacks any explicit causal relationship between different temporal scales. No cross-scale interactions are present.,No,0.64,N/A,N/A,N/A,N/A,N/A,Only a single target by a specific year is stated; no explicit causal link between events at different temporal scales is described.,No,0.9,N/A,N/A,N/A,N/A,N/A,The statement does not provide explicit causal links between different temporal scales. It only mentions a future goal without detailing interactions across timeframes.,No,1.0,N/A,N/A,N/A,N/A,N/A,The paragraph describes a single future goal with a specific deadline ('By 2020 we will help...'). It does not explicitly state any causal relationship where an event or process at one temporal scale influences or is influenced by an event or process at a different temporal scale.
203,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_14.pdf,Halve the waste associated with the disposal of our products by 2020.,No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph presents only a single goal with a specific 2020 deadline (Short-Term), but contains no causal relationships between different temporal scales - just one target timeframe for waste reduction.",No,0.93,N/A,N/A,N/A,N/A,N/A,Only a single target by a specific year is stated; no explicit causal link between different temporal scales is described.,No,0.9,N/A,N/A,N/A,N/A,N/A,The statement only mentions a short-term goal without any explicit cross-scale causal interaction with medium or long-term processes.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph states a single objective with a deadline ('Halve the waste... by 2020'). It does not describe an event or process at one temporal scale explicitly influencing or being influenced by an event or process at another distinct temporal scale. Therefore, no cross-scale interaction is present."
204,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_14.pdf,By 2020 we will source 100% of our agricultural raw materials sustainably.,No,0.8,N/A,N/A,N/A,N/A,N/A,"The statement presents a single commitment with a specific 2020 deadline (Short-Term from today's perspective), but contains no explicit causal relationships between different temporal scales - it's simply a standalone target without describing how short-term actions lead to medium/long-term outcomes or vice versa.",No,0.9,N/A,N/A,N/A,N/A,N/A,Only a single time-bound goal (“by 2020”) is stated with no explicit causal link to processes at another temporal scale.,No,0.9,N/A,N/A,N/A,N/A,N/A,The statement does not provide explicit causal links between different temporal scales. It only mentions a future goal without detailing interactions across timeframes.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a single future target ('By 2020 we will source 100% of our agricultural raw materials sustainably'). It does not present two distinct events or processes at different temporal scales that causally influence each other, which is required for a cross-scale interaction."
205,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_14.pdf,By 2020 we will empower 5 million women.,No,0.9,N/A,N/A,N/A,N/A,N/A,The statement presents a single goal with a specific deadline (2020) but contains no causal relationships between different temporal scales - it's simply a target without describing how short-term actions lead to medium/long-term outcomes or vice versa.,No,0.95,N/A,N/A,N/A,N/A,N/A,Only one time-bound goal is stated and no causal relationship across different temporal scales is described.,No,0.9,N/A,N/A,N/A,N/A,N/A,The statement does not provide any explicit cross-scale causal link between different temporal scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a single goal ('empower 5 million women by 2020') which, while implying a multi-year effort, represents a single event or process. There are no distinct events or processes at different temporal scales that causally influence each other, thus no cross-scale interaction can be identified."
206,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_14.pdf,By 2020 we will have a positive impact on the lives of 5.5 million people.,No,0.8,N/A,N/A,N/A,N/A,N/A,The statement presents a single goal with a specific deadline (by 2020) but contains no causal relationships between different temporal scales - it's simply a target outcome without describing how short-term actions lead to medium or long-term effects.,No,0.97,N/A,N/A,N/A,N/A,N/A,"Only one time-bounded goal (“by 2020”) is mentioned with no explicit causal connection to another temporal scale, so no cross-scale interaction can be identified.",No,0.9,N/A,N/A,N/A,N/A,N/A,The statement does not provide any explicit causal interaction between different temporal scales. It only mentions a future goal without linking it to other timeframes.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a single future target ('By 2020 we will have a positive impact...'). This represents a single event or goal, which can be mapped to a Medium-Term scale. There are no other distinct events or processes at different temporal scales that causally interact, thus no cross-scale links can be identified."
207,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_14.pdf,By 2020 we will advance human rights across our operations and extended supply chain.,No,0.8,N/A,N/A,N/A,N/A,N/A,"The statement presents a single commitment with a 2020 target date (Short-Term from original context), but contains no causal relationships between different temporal scales - only a standalone goal without cross-scale interactions.",No,0.92,N/A,N/A,N/A,N/A,N/A,Only a single goal tied to a date (“By 2020”) is stated with no second timescale or explicit causal linkage across scales.,No,0.9,N/A,N/A,N/A,N/A,N/A,The statement does not provide explicit causal links between different temporal scales. It only mentions a future goal without detailing interactions across timeframes.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a single future goal with a specific deadline ('By 2020'). It does not contain any explicit causal links between events or processes occurring at different temporal scales. Only one temporal reference is present, precluding cross-scale interactions."
209,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"Of growing influence in the FMCG markets are discount stores which are providing fierce competition to the incumbent supermarket chains, most notably in the US and Europe.",No,0.8,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a current competitive trend without specifying timeframes or causal relationships between different temporal scales. While 'growing influence' suggests ongoing change, no explicit temporal durations or cross-scale interactions are provided.",No,0.68,N/A,N/A,N/A,N/A,N/A,No explicit timeframes or cross-scale causal phrasing; it only describes concurrent growth in influence and competition.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a current competitive situation without explicit causal links between different temporal scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a single, ongoing market trend ('growing influence' and 'providing fierce competition') without explicitly linking distinct events or processes occurring at different temporal scales in a causal manner. Both aspects appear to operate within the same continuous timeframe."
212,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"FMCG companies are among the world’s largest buyers of commodities such as agricultural products, natural oils and fats, coffee, tea, paper and board.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph only describes a static relationship between FMCG companies and commodity purchasing without any temporal processes, causal chains, or time-bound events that would create cross-scale interactions.",No,0.98,N/A,N/A,N/A,N/A,N/A,The sentence lists buyer status and commodities without any timeframes or explicit causal links across different temporal scales.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a static fact about FMCG companies without any explicit temporal cross-scale interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a static characteristic of FMCG companies as large buyers of commodities. It does not contain any events or processes unfolding over time, nor does it establish any explicit causal links between different temporal scales."
213,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"Cultivation of commodities such as palm oil has contributed to deforestation which has been a major factor behind climate change. This in turn has reduced the availability of raw materials, increasing their price and FMCG production costs.",Yes,0.85,"Short-Term, Long-Term",Long-Term -> Short-Term,Long-Term -> Short-Term,Short-Term: Increased raw material prices and FMCG production costs represent immediate market effects; Long-Term: Deforestation contributing to climate change represents a decades-long environmental process,"[Long-Term, Short-Term] Climate change from deforestation drives immediate increases in raw material prices and production costs.",The paragraph establishes a clear causal chain where long-term climate change (from deforestation) directly causes short-term economic impacts through reduced raw material availability. This creates one explicit cross-scale interaction from long-term environmental processes to immediate market effects.,Yes,0.68,"Short-Term, Long-Term",Long-Term -> Short-Term,Long-Term -> Short-Term,Short-Term: Immediate effects: reduced raw material availability and rising prices/costs ('has reduced... increasing').; Long-Term: Climate change is explicitly named and is inherently long-term.,"[Long-Term, Short-Term] Climate change is said to reduce raw material availability, creating short-term cost and price pressures.","An explicit link connects long-term climate change to short-term reductions in raw material availability. The subsequent price/cost increases are same-scale short-term effects, so excluded. Deforestation is long-term and does not form a cross-scale link here.",Yes,0.9,"Short-Term, Long-Term",Long-Term -> Short-Term,Long-Term -> Short-Term,Short-Term: Increased price and production costs are immediate effects.; Long-Term: Deforestation and climate change are long-term processes.,"[Short-Term, Long-Term] Deforestation and climate change impact raw material prices and production costs in the short term.",The paragraph describes how long-term processes like deforestation and climate change causally affect short-term economic factors such as raw material prices and production costs. No medium-term scale is explicitly mentioned.,Yes,0.9,"Long-Term, Medium-Term, Short-Term",Long-Term -> Medium-Term | Medium-Term -> Short-Term,"Long-Term -> Medium-Term, Medium-Term -> Short-Term","Long-Term: Climate change is explicitly a long-term process, unfolding over decades.; Medium-Term: Reduced availability of raw materials implies multi-year transitions in supply, fitting the >1 up to 5 years range.; Short-Term: Increasing prices and production costs are immediate economic effects, typically observed over days to 1 year.","[Long-Term, Medium-Term, Short-Term] Long-term climate change impacts medium-term raw material availability, which in turn drives short-term price and production cost increases.","The paragraph explicitly links long-term climate change to a medium-term reduction in raw material availability. This medium-term scarcity then causally influences short-term economic indicators like prices and production costs, forming a clear cross-scale chain."
216,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"Meanwhile, consumer trends are also shifting towards responsible consumption, and products defined or labelled as natural, organic, ecological or fairly traded.",No,0.8,N/A,N/A,N/A,N/A,N/A,"The paragraph describes consumer trends shifting towards responsible consumption but provides no temporal context or timeframe indicators. Without explicit temporal scales or causal relationships between different time periods, no cross-scale interactions can be identified.",No,0.86,N/A,N/A,N/A,N/A,N/A,The sentence mentions shifting consumer trends but gives no explicit durations or causal links between different temporal scales.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a shift in consumer trends but does not provide explicit causal links between different temporal scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a single, ongoing phenomenon of shifting consumer trends towards responsible consumption, which is reflected in product labeling. It does not present distinct events or processes at different temporal scales that explicitly and causally influence each other."
218,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"The segment has grown about 9% a year over the past three years and, in the UK, Fairtrade products grew at 14% in 2013 versus overall growth of food spending of less than 5.1%.",No,0.8,N/A,N/A,N/A,N/A,N/A,The paragraph presents growth statistics across different timeframes (three years and 2013) but lacks explicit causal relationships between these temporal scales. The data points are comparative observations rather than causal interactions.,No,0.8,N/A,N/A,N/A,N/A,N/A,The text reports growth rates over three years and in 2013 but states no explicit causal influence between these timeframes.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes growth rates over specific periods but does not establish any explicit causal interaction between different temporal scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,The paragraph provides growth statistics over different timeframes (Medium-Term for 'past three years' and Short-Term for '2013') but does not establish any explicit causal relationship or influence between these events or processes at different temporal scales. It is a descriptive comparison of growth rates.
229,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_18.pdf,"Personal Care is Unilever’s largest category. It includes five of Unilever’s 13 €1 billion brands: global names such as Dove, Rexona, Axe, Lux and Sunsilk.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph presents static facts about Unilever's Personal Care category and brand portfolio without describing any temporal processes, events, or causal relationships across different time scales.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph provides static facts about product categories and brands with no timeframes or causal links across temporal scales.,No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes Unilever's Personal Care category and its brands without mentioning any temporal events or processes, thus no cross-scale interaction exists.",No,1.0,N/A,N/A,N/A,N/A,N/A,"The provided paragraph describes current facts about Unilever's Personal Care category and its brands. It does not contain any events or processes with explicit timeframes, nor does it describe any causal relationships between different temporal scales."
236,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_18.pdf,"Regenerate, a completely new Personal Care brand, was launched in the UK in 2014. It is a highly differentiated, oral care system based on revolutionary science and market-leading technology.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a single event (brand launch in 2014) without establishing causal relationships between different temporal scales. No cross-scale interactions are present.,No,0.9,N/A,N/A,N/A,N/A,N/A,Only a short-term event (2014 launch) is mentioned with no multi-year or long-term process and no explicit cross-scale causal link.,No,0.95,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a product launch in 2014, which is a short-term event. There is no explicit causal interaction with any medium-term or long-term processes.",No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a brand launch in 2014 (Short-Term) and its attributes (based on revolutionary science). It does not explicitly state a causal influence or interaction between an event or process at one temporal scale and an event or process at another distinct temporal scale. The 'revolutionary science' is presented as a characteristic of the brand, not as a temporally defined process that causally interacts with the launch event."
237,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_18.pdf,"Regenerate is the first dental care system to regenerate tooth enamel mineral, reversing the early enamel erosion process. The products work using our patented NR-5 technology and took scientists nine years of research across our R&D facilities in Port Sunlight, Milan and Shanghai to master. At each use, the NR-5 specific ingredients combine to form a fresh supply of enamel mineral which wraps and integrates on to teeth.",Yes,0.85,"Short-Term, Long-Term",Long-Term -> Short-Term,Long-Term -> Short-Term,Short-Term: Products work 'at each use' to form fresh enamel mineral supply; Long-Term: Nine years of research to develop and master the NR-5 technology,"[Long-Term, Short-Term] Nine years of research development enables immediate per-use enamel regeneration functionality.",The long-term research and development process (nine years) directly enabled the creation of products that function at each individual use. This represents a clear causal link from extended R&D efforts to immediate operational capability.,Yes,0.78,"Long-Term, Short-Term",Long-Term -> Short-Term,Long-Term -> Short-Term,Short-Term: “At each use” NR-5 ingredients form enamel mineral on teeth.; Long-Term: “Nine years of research” to master NR-5 technology.,"[Long-Term, Short-Term] Nine years mastering NR-5 enables the product’s per-use enamel mineral formation.",The text links a nine-year R&D effort to a mechanism that operates “at each use.” This explicitly connects long-term research to short-term effects. No medium-term actions are stated.,Yes,0.9,"Short-Term, Long-Term",Long-Term -> Short-Term,Long-Term -> Short-Term,Short-Term: Each use of the product provides immediate enamel mineral supply.; Long-Term: Nine years of research were required to develop the technology.,"[Long-Term, Short-Term] Nine years of research enabled the immediate regeneration of enamel mineral with each product use.",The long-term research effort (nine years) directly enabled the short-term effect of enamel regeneration with each use. The text explicitly links the research duration to the product's immediate efficacy.,Yes,1.0,"Short-Term, Long-Term",Long-Term -> Short-Term,Long-Term -> Short-Term,"Short-Term: The product's effect of regenerating enamel mineral occurs 'at each use', implying immediate or daily effects.; Long-Term: The development of the NR-5 technology 'took scientists nine years of research', which falls into the >5 years category.","[Short-Term, Long-Term] Long-term research over nine years developed the technology enabling the product's short-term effect of regenerating enamel mineral with each use.","The nine years of research (Long-Term) were essential to master the NR-5 technology. This long-term development directly enables the product's immediate action of regenerating enamel mineral 'at each use' (Short-Term), establishing a clear cross-scale causal link."
240,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_19.pdf,"The underlying picture saw improved competitiveness though, with global market share gains in savoury, dressings and margarine, as well as strong performance in our Food Solutions business, which is focused on serving professional, out-of-home channels.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes business performance outcomes (market share gains, strong performance) but provides no temporal context or timeframes. Without explicit temporal information, no cross-scale interactions can be identified.",No,0.82,N/A,N/A,N/A,N/A,N/A,No explicit durations or cross-scale causal wording; the text only reports current performance and focus without linking different time horizons.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes improvements in competitiveness and market share gains but does not provide explicit causal links between different temporal scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes current business performance (improved competitiveness, market share gains, strong performance) which all fall within a single temporal scale (Short-Term). There are no explicit causal links or influences stated between events or processes occurring at different temporal scales."
243,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_19.pdf,"The campaign shows that, with small changes to diet and lifestyle, cholesterol can be significantly reduced in three weeks and more than 80% of people who have participated have achieved this result.",No,0.8,N/A,N/A,N/A,N/A,N/A,The paragraph describes a single short-term process (cholesterol reduction in three weeks) without any causal connections to different temporal scales. No cross-scale interactions are present.,No,0.9,N/A,N/A,N/A,N/A,N/A,Only short-term effects ('in three weeks') are described; no explicit causal link to medium- or long-term processes.,No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph only discusses short-term effects of dietary changes on cholesterol levels, with no explicit cross-scale interactions mentioned.",No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes cholesterol reduction occurring in 'three weeks,' which falls squarely within the 'Short-Term' scale. No other temporal scales (Medium-Term or Long-Term) are mentioned or implied, thus no cross-scale interactions exist."
245,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_19.pdf,"In spreads, we accelerated the roll-out of our successful mélange range (blends of vegetable oils and butter), such as Rama with Butter, into 20 markets.",No,0.8,N/A,N/A,N/A,N/A,N/A,The paragraph describes a single business action (accelerated roll-out into 20 markets) without specifying timeframes or causal relationships between different temporal scales. No cross-scale interactions are present.,No,0.9,N/A,N/A,N/A,N/A,N/A,Only a short-term rollout is implied; no explicit causal link to medium- or long-term timescales.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a short-term event (product roll-out) without any explicit causal link to another temporal scale.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a single event, an 'accelerated roll-out,' which maps to the Short-Term scale. There is no explicit causal relationship or influence described between this event and any other event or process occurring at a different temporal scale."
247,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_19.pdf,"Growth in dressings was broad-based, thanks to positive contributions from all key brands and segments: mayonnaise, ketchup and mustard.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes growth in dressings and contributions from product segments but provides no temporal information or timeframes. Without explicit temporal scales or causal relationships across different time periods, no cross-scale interactions can be identified.",No,0.94,N/A,N/A,N/A,N/A,N/A,No explicit timeframes or cross-scale causal language; growth and brand contributions lack defined temporal scales.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a current situation without explicit causal links between different temporal scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a single event (broad-based growth) and its immediate causes (positive contributions from brands/segments). There is no explicit mention of events or processes occurring at different temporal scales that causally influence each other. All elements appear to operate within a single, unspecified timeframe."
249,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_20.pdf,"Refreshment generated €9.2 billion in sales. It includes ice cream brands such as Wall’s, Magnum, Cornetto and Ben & Jerry’s, and tea brands Lipton, Brooke Bond and PG tips. Lipton, Magnum and Heartbrand (Wall’s) are all €1 billion brands.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph presents static financial data and brand information without any temporal processes or causal relationships between different time scales.,No,0.93,N/A,N/A,N/A,N/A,N/A,No explicit timeframes or cross-scale causal relationships are stated; the text only reports sales figures and brand listings without temporal interactions.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph provides sales figures and brand information without any explicit cross-scale causal interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,The paragraph provides descriptive information about sales figures and brand portfolios. It does not contain any explicit causal links or interactions between events or processes occurring at different temporal scales.
250,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_20.pdf,"The category accounts for 19% of Group turnover and 7% of operating profit, and its strategic role is to contribute to growth and improve profitability.",No,0.8,N/A,N/A,N/A,N/A,N/A,"The paragraph presents current financial metrics (19% turnover, 7% profit) and states a strategic role for growth and profitability, but lacks explicit temporal framing or causal connections between different time scales.",No,0.92,N/A,N/A,N/A,N/A,N/A,No explicit timeframes or cross-scale causal effects are stated; only current metrics and a general strategic aim are mentioned.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph does not provide explicit causal links between different temporal scales. It only describes the current role and contribution of a category without indicating any temporal interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a current financial state and a strategic objective using 'and', indicating co-occurrence rather than an explicit causal link between different temporal scales. No wording suggests one scale directly influences or is influenced by another."
251,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_20.pdf,"Our ice cream brands grew well in 2014, and ahead of our markets, helped by emerging countries, with strong growth in Brazil, Turkey, Indonesia, South Africa and the Philippines.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes ice cream brand performance in 2014 and growth in specific countries, but all events occur within the same short-term timeframe. No causal relationships between different temporal scales are present.",No,0.9,N/A,N/A,N/A,N/A,N/A,Only a single-year (2014) growth is described; no explicit multi-year or long-term process is linked causally to it.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes short-term growth in 2014 without explicit causal links to other temporal scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes growth in a single year (2014), which falls under the 'Short-Term' scale. All contributing factors mentioned (emerging countries, specific country growth) are presented as directly influencing this short-term performance. There are no explicit causal links or influences identified between different temporal scales (Short-Term, Medium-Term, Long-Term)."
