A: Paragraph Index,B: AI: Cross Scale (Consensus),C: Human Agreement with B (Agree/Disagree/Notes),All Models Align,Disagreement Type,Source,Full Paragraph Text,claude4: Interaction Present,claude4: Confidence,claude4: Scales,claude4: Links,claude4: Final Link,claude4: Scale Explanations,claude4: Summary,claude4: Rationale,gpt5: Interaction Present,gpt5: Confidence,gpt5: Scales,gpt5: Links,gpt5: Final Link,gpt5: Scale Explanations,gpt5: Summary,gpt5: Rationale,4o: Interaction Present,4o: Confidence,4o: Scales,4o: Links,4o: Final Link,4o: Scale Explanations,4o: Summary,4o: Rationale,gemini2.5: Interaction Present,gemini2.5: Confidence,gemini2.5: Scales,gemini2.5: Links,gemini2.5: Final Link,gemini2.5: Scale Explanations,gemini2.5: Summary,gemini2.5: Rationale
158,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_5.pdf,"Our Directors bring complementary and relevant skills to the Boards. In addition to wide global experience, these skills include expertise on finance and accounting, consumer markets, science and technology, customers and marketing as well as government and legal experience.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph only describes static attributes and skills of Directors without any explicit causal interactions between different scales. No cross-scale influence or causality is mentioned.,Yes,0.68,"Individual, Organizational",Individual -> Organizational,Individual -> Organizational,Individual: “Directors” are specific people.; Organizational: “Boards” are formal governance bodies within an organization.,"[Individual, Organizational] Directors bring skills to the Boards, showing individuals influencing an organizational unit.","The text explicitly states that directors (individuals) bring skills to the Boards (organizational), a cross-scale causal influence. Mentions of markets or government are skill areas, not actors acting here, so excluded.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes the skills of Directors but does not explicitly show cross-scale causality between different scales.,Yes,0.7,"Individual, Organizational",Individual -> Organizational,Individual -> Organizational,Individual: Our Directors are specific people.; Organizational: The Boards are formal internal teams/units of an organization.,"[Individual, Organizational] Directors' skills influence the capabilities and functioning of the Boards.","The paragraph describes Directors (Individual) contributing skills to the Boards (Organizational). This contribution is interpreted as a causal influence, as the skills directly shape the capabilities and functioning of the Boards. Only two distinct scales were identified."
159,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_5.pdf,"I’m delighted that Feike Sijbesma has joined the Boards with effect from 1 November 2014. Feike, who has a wealth of experience as a sustainable business leader and in finance, food and nutrition, has already added considerably to the Boards’ discussions.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph only describes Feike Sijbesma joining boards and his qualifications. No explicit causal interactions between different scales are described - just organizational membership and personal attributes.,Yes,0.86,"Individual, Organizational",Individual -> Organizational,Individual -> Organizational,Individual: Feike Sijbesma is a specific person.; Organizational: The Boards are a formal governing body within an organization.,"[Individual, Organizational] Feike Sijbesma’s contributions have already influenced the Boards’ discussions.","The text explicitly states that Feike’s involvement has added to Board discussions, indicating individual-to-organization influence. No other scales are mentioned with causal effects, so only this link is included.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes an individual's contribution to an organizational board but lacks explicit cross-scale causality. No hierarchical interaction is evident.,Yes,1.0,"Individual, Organizational",Individual -> Organizational,Individual -> Organizational,Individual: Feike Sijbesma is a specific person.; Organizational: The Boards represent a formal internal unit of an organization.,"[Individual, Organizational] An individual joined and influenced an organizational board.","The text explicitly states that Feike Sijbesma (Individual) joined the Boards (Organizational) and contributed to their discussions, demonstrating a direct causal influence from an individual to an organizational entity. Only two distinct scales were identified."
160,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_5.pdf,Over 40% of our Non-Executive Directors are now women. This is not surprising for a Group that has long understood the importance of diversity within the workforce and wider value chain. The progress made in employee diversity over recent years has been among the best in our sector and led to widespread external recognition.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes organizational diversity statistics and achievements but contains no explicit causal relationships between different scales. It presents outcomes and recognition without describing how actors at one scale influenced actors at another scale.,Yes,0.63,"Organizational, Environmental and Societal",Organizational -> Environmental and Societal,Organizational -> Environmental and Societal,Organizational: The Group/firm is the actor making progress in employee diversity.; Environmental and Societal: ‘Widespread external recognition’ implies broader societal/industry audiences outside the firm.,"[Organizational, Environmental and Societal] The firm's diversity progress led to widespread external recognition.","Only explicit cross-scale causality is from the organization’s diversity progress to external recognition. Mentions of workforce, value chain, and sector are comparative/contextual, not causal across scales.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses diversity achievements but lacks explicit cross-scale causal interactions. No direct influence between defined scales is described.,Yes,0.9,"Organizational, Individual, Environmental and Societal",Organizational -> Individual | Individual -> Environmental and Societal,Individual -> Environmental and Societal,"Organizational: Refers to 'a Group', the company itself.; Individual: Refers to 'Non-Executive Directors', 'workforce', and 'employee diversity'.; Environmental and Societal: Refers to 'widespread external recognition' from societal bodies/norms.","[Organizational, Individual, Environmental and Societal] A Group's efforts to improve employee diversity led to external recognition.","The paragraph describes how an Organizational entity's actions influence its Individual workforce, which in turn leads to recognition at the Environmental and Societal level. The Inter-Organizational/Sector scale was present but only as context, not in a causal interaction, thus excluded to adhere to the 3-scale limit."
162,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_5.pdf,We undertook major launches of brands including Lifebuoy into China and Omo into Saudi Arabia and the Gulf region. Brazil saw the entry of the Baby Dove range and Omo stain removers.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes brand launches across different geographic markets but lacks explicit causal relationships between different hierarchical scales. It only states what happened (launches) without describing how actors at different scales influenced each other.,Yes,0.8,"Organizational, Environmental and Societal",Organizational -> Environmental and Societal,Organizational -> Environmental and Societal,"Organizational: The firm ('We') and its brands (Lifebuoy, Omo, Baby Dove) act as organizational actors launching products.; Environmental and Societal: Countries/regions (China, Saudi Arabia, Gulf region, Brazil) represent societal-level markets.","[Organizational, Environmental and Societal] The firm’s launches caused brand entry into country/region markets.","The text explicitly links an organization's launch actions to product entry in country-level markets, indicating cross-scale causality. No individuals or inter-organizational systems are mentioned, so only these two scales apply.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes brand launches in various regions but does not explicitly state any cross-scale causal interactions between defined scales.,Yes,1.0,"Organizational, Environmental and Societal",Organizational -> Environmental and Societal,Organizational -> Environmental and Societal,"Organizational: Refers to 'We' (the company) and its 'brands' (Lifebuoy, Omo, Baby Dove range).; Environmental and Societal: Refers to national/regional markets like 'China', 'Saudi Arabia', 'Gulf region', and 'Brazil'.","[Organizational, Environmental and Societal] An organizational entity launched its brands into various national and regional markets.","The paragraph explicitly describes an Organizational actor ('We', the company) undertaking actions ('launches') that directly introduce its products ('brands') into different Environmental and Societal contexts (national/regional markets). This establishes a clear causal link from the Organizational scale to the Environmental and Societal scale. Only two distinct scales were identified."
164,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_5.pdf,"We are extending our distribution reach in the outer islands of Indonesia, rural India and the north and central west of Brazil, while Singapore continues to be a major hub for our development of Unilever people at our Four Acres training campus.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes Unilever's organizational activities (distribution expansion and training) across different geographic locations, but contains no explicit causal interactions between different hierarchical scales. All described actions remain at the organizational level without cross-scale influence.",Yes,0.78,"Organizational, Environmental and Societal, Individual",Organizational -> Environmental and Societal | Environmental and Societal -> Organizational | Organizational -> Individual,Organizational -> Environmental and Societal,"Organizational: Unilever and its Four Acres training campus are one organization/internal unit.; Environmental and Societal: Geographic communities/locations: outer islands of Indonesia, rural India, Brazil, Singapore.; Individual: “Unilever people” (employees).","[Organizational, Environmental and Societal, Individual] Unilever expands distribution into regions and uses Singapore as a hub to develop its employees via the Four Acres campus.",The text links Unilever’s actions to societal locales (distribution expansion) and shows a societal hub (Singapore) enabling organizational development. It also explicitly states the organization develops individuals. Only three scales were retained.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes organizational actions without explicit cross-scale causality. No interaction between different scales is evident.,Yes,1.0,"Organizational, Individual",Organizational -> Individual,Organizational -> Individual,Organizational: Refers to 'We' (Unilever) and 'Four Acres training campus' as a facility of the organization.; Individual: Refers to 'Unilever people' who are being developed.,"[Individual, Organizational] Unilever develops its people at a training campus.","The paragraph explicitly states that Unilever (Organizational) is developing 'Unilever people' (Individual) at its training campus. No other explicit cross-scale causal links were identified, as the distribution reach expansion only mentions geographical areas, not specific actors at other scales being influenced."
165,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_7.pdf,Operating in an environment of almost unprecedented volatility and complexity will remain a big challenge for everyone. Few people predicted that in 2014 we would see such a sharp slowdown in some of the major world economies or the escalation of geopolitical conflicts or the outbreak of pandemics like Ebola and oil prices ending the year at less than US $50 a barrel. We must be prepared for a similarly unpredictable year in 2015.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes global economic and geopolitical events but lacks explicit causal relationships between actors at different scales. It presents observations about volatility and unpredictability without specifying how actors at one scale directly influence actors at another scale.,No,0.78,N/A,N/A,N/A,N/A,N/A,The paragraph lists macro events and volatility but names no concrete actors at other scales and states no explicit cross-scale causality. References like “everyone” are too vague to map to a defined scale.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes events and challenges but lacks explicit cross-scale causal interactions between defined actors at different scales.,Yes,0.9,"Individual, Environmental and Societal",Environmental and Societal -> Individual,Environmental and Societal -> Individual,"Individual: Refers to 'everyone', 'few people', and 'We' who are challenged and must prepare.; Environmental and Societal: Encompasses 'volatility and complexity', 'major world economies', 'geopolitical conflicts', 'pandemics', 'oil prices', and 'unpredictable year'.","[Individual, Environmental and Societal] The unpredictable environmental and societal context presents significant challenges and necessitates preparation for individuals.","The paragraph explicitly states that the Environmental and Societal context (volatility, complexity, unpredictable year) causally influences Individuals by posing challenges and requiring preparation. Only two distinct scales were identified, both with clear causal links."
167,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_7.pdf,"We expect the economic pressures to continue. Consumer demand in emerging markets is likely to remain subdued for some time to come. There is still little sign of a recovery in Europe and, while conditions in North America have improved, any increase in consumer demand is likely to be slow and shoppers will remain focused on value.",Yes,0.8,"Environmental and Societal, Individual",Environmental and Societal -> Individual,Environmental and Societal -> Individual,"Environmental and Societal: Economic pressures, market conditions in regions (emerging markets, Europe, North America); Individual: Consumer demand, shoppers and their purchasing behaviors","[Environmental and Societal, Individual] Economic conditions shape consumer demand and shopping behaviors across regions",The text explicitly describes how broader economic pressures and regional market conditions causally influence individual consumer behaviors. Economic forces at the societal level directly determine consumer demand patterns and shopping focus on value.,No,0.76,N/A,N/A,N/A,N/A,N/A,The paragraph offers forecasts about demand and shopper behavior but no explicit cross-scale causality between actors at different scales is stated.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes economic conditions and consumer behavior but lacks explicit cross-scale causal interactions between defined scales.,No,1.0,Individual,N/A,N/A,Individual: Refers to 'Consumer demand' and 'shoppers'.,N/A,"The paragraph identifies 'Consumer demand' and 'shoppers' as actors at the Individual scale. While 'economic pressures' are mentioned, they are described as a condition or abstract topic, not a concrete actor at another defined scale. Consequently, no explicit cross-scale causal interaction between identified actors is present."
168,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_7.pdf,"We are also prepared for managing any continuing volatility on the world’s currency markets and for what could be fluctuations in commodity costs as a result of the reduction in oil prices. At the same time, we expect the levels of competitive activity – both from global competitors and, increasingly, from local players – to remain high in 2015.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes an organization's preparedness for market conditions and expectations about competition, but contains no explicit causal relationships between different scales. All statements are about organizational readiness or market observations without showing cross-scale influence.",No,0.66,N/A,N/A,N/A,N/A,N/A,"Text states preparedness and expectations. The only explicit causality is oil price reduction causing commodity cost fluctuations (same Environmental scale), with no direct cross-scale effects.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses potential market conditions and competitive activity but does not explicitly describe cross-scale causality between defined actors.,Yes,1.0,"Organizational, Environmental and Societal",Environmental and Societal -> Organizational,Environmental and Societal -> Organizational,"Organizational: 'we' refers to a company or organization; 'global competitors' and 'local players' are other organizations.; Environmental and Societal: 'world’s currency markets', 'commodity costs', and 'oil prices' represent broader economic systems.","[Organizational, Environmental and Societal] An organization prepares for and manages volatility and fluctuations stemming from broader economic and market forces.",The paragraph explicitly states that 'we' (Organizational) are prepared for managing volatility and fluctuations originating from 'world’s currency markets' and 'commodity costs' (Environmental and Societal). This demonstrates a clear causal influence from the Environmental and Societal scale upon the Organizational scale. Interactions between 'we' and 'competitors' are within the Organizational scale and thus excluded.
169,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_7.pdf,"Despite these pressures, we are confident that with the many positive changes we have already made to Unilever we are well placed to continue delivering our objectives of volume growth ahead of our markets, steady and sustainable improvements in core operating margin, and strong cash flow.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph only describes Unilever's internal confidence and objectives without explicitly stating any causal interactions between different scales. No actors from different scales are shown influencing each other.,No,0.8,N/A,N/A,N/A,N/A,N/A,"Only internal organizational actions and goals are stated. “Markets” is a comparative benchmark, not an explicit cross-scale causal influence.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses Unilever's internal objectives and confidence but lacks explicit cross-scale causal interactions between defined scales.,Yes,0.9,"Organizational, Environmental and Societal",Organizational -> Environmental and Societal,Organizational -> Environmental and Societal,Organizational: Unilever (referred to as 'we') is a single organization.; Environmental and Societal: 'Markets' represent a societal-level system or aggregate of consumers/competitors.,"[Organizational, Environmental and Societal] Unilever's organizational changes aim to deliver growth ahead of markets, demonstrating an influence on its societal standing.","The paragraph explicitly states that Unilever (Organizational) is making changes to deliver 'volume growth ahead of our markets' (Environmental and Societal), establishing a direct causal link where the organization's actions influence its performance relative to the broader market. Only two distinct scales were identified."
171,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_8.pdf,"We took steps last year to sharpen the portfolio even further with a number of strategic acquisitions and disposal of non-core brands, although there is always scope to do more and I would like to see the level of activity accelerate in the year ahead. It is also clear that we still need to do more to get our Foods category growing again, although we are winning market share.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes organizational-level strategic actions (acquisitions, disposals, portfolio management) and market performance without explicitly describing causal interactions between different hierarchical scales. All activities mentioned operate at the organizational level.",No,0.68,N/A,N/A,N/A,N/A,N/A,"Text describes intra-organizational portfolio actions and goals. Acquisitions/disposals mention other firms but no explicit cross-scale causality; “market share” is a metric, not an actor.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses organizational actions and goals without explicit cross-scale causality involving other defined scales.,Yes,0.9,"Organizational, Inter-Organizational / Sector",Organizational -> Inter-Organizational / Sector,Organizational -> Inter-Organizational / Sector,"Organizational: 'we' refers to a single company; 'portfolio', 'brands', 'Foods category' are internal components.; Inter-Organizational / Sector: 'market share' describes a company's position within a competitive market.","[Organizational, Inter-Organizational / Sector] An organization's actions are influencing its market share within the broader sector.",The paragraph describes an 'Organizational' actor ('we') taking actions and achieving results. The explicit statement 'we are winning market share' establishes a causal link where the 'Organizational' entity directly influences its standing within the 'Inter-Organizational / Sector' scale. Only two distinct scales were identified.
172,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_8.pdf,"This is a tough business to be in – with much of our portfolio in flat or even declining developed markets – but we have to do more to leverage the strength of our wonderful Foods brands and bring back the growth momentum. By contrast, while our Home Care and Refreshment categories delivered good or solid growth, we need to increase the levels of cash and profitability if we are to invest in the many growth opportunities. These will all be priorities in 2015.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes internal business performance across product categories and strategic priorities, but lacks explicit cross-scale causal interactions. All content relates to organizational-level strategy and performance without clear actors from different scales influencing each other.",Yes,0.67,"Organizational, Environmental and Societal",Environmental and Societal -> Organizational,Environmental and Societal -> Organizational,"Organizational: The company ('we') discussing its brands, categories, cash, and priorities.; Environmental and Societal: Developed markets as societal-level market conditions.",[Environmental and Societal | Organizational] Flat/declining developed markets push the company to adjust strategy to regain growth.,"The text explicitly links developed market stagnation to the company’s need to change strategy. Other mentions (brand leveraging, category performance, cash/profit plans) are intra-organizational, so no additional cross-scale links.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses organizational strategies and priorities without explicitly linking actions or influences across different scales.,Yes,1.0,"Organizational, Environmental and Societal",Environmental and Societal -> Organizational,Environmental and Societal -> Organizational,"Organizational: 'we' refers to the company, 'our portfolio', 'our Foods brands', 'Home Care and Refreshment categories' are all parts or assets of one organization.; Environmental and Societal: 'developed markets' refers to a societal-level economic system.","[Organizational, Environmental and Societal] Declining developed markets create a tough business environment for the organization.","The paragraph explicitly links the state of 'declining developed markets' (Environmental and Societal) to the 'tough business' situation faced by the organization. No other explicit cross-scale causal links were identified, as other actions described were internal to the Organizational scale."
174,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_8.pdf,"There is no doubt that over the long term our investors have benefited from their continued belief in Unilever, with total shareholder return increasing by a further 18% in 2014. Our employees remain a key priority of course and, despite the constrained economic environment, we did not compromise on our investments in training, personal development, safety and other employee support programmes. It was heartening to see employee engagement scores remain at historically high levels in our annual Global People Survey (GPS), with improvements across all five metrics.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes outcomes and correlations (shareholder returns, employee engagement scores) but lacks explicit causal relationships between different scales. No actor at one scale is shown to directly influence actors at another scale.",Yes,0.72,"Organizational, Individual",Organizational -> Individual | Organizational -> Individual,Organizational -> Individual,Organizational: Unilever is a single company making decisions.; Individual: Investors and employees are groups of people.,"[Organizational, Individual] Unilever’s returns benefited investors and its sustained investment funded employee programs.","The text explicitly links Unilever’s increased shareholder return to investor benefit and describes Unilever investing in employee support programs. The economic environment is noted but exerts no stated causal effect, so it is excluded.",Yes,0.9,"Individual, Organizational, Environmental and Societal",Environmental and Societal -> Organizational | Organizational -> Individual,Organizational -> Individual,Individual: Employees and investors are specific people.; Organizational: Unilever is a specific company.; Environmental and Societal: The economic environment affects organizations.,"[Individual, Organizational, Environmental and Societal] Unilever's actions influenced by the economic environment affected employees through investments.","The paragraph describes how the economic environment influenced Unilever's organizational decisions, which in turn affected individual employees. These are clear cross-scale interactions.",Yes,1.0,"Individual, Organizational, Environmental and Societal",Organizational -> Individual | Organizational -> Individual | Environmental and Societal -> Organizational,Organizational -> Individual,"Individual: Refers to 'our investors' and 'Our employees'.; Organizational: Refers to 'Unilever' (implied by 'we', 'our investments').; Environmental and Societal: Refers to 'constrained economic environment'.","[Individual, Organizational, Environmental and Societal] Unilever's actions influenced investors and employees, while the economic environment impacted Unilever's decisions.",The paragraph explicitly describes Unilever (Organizational) influencing investors and employees (Individual) through its performance and investments. It also shows the 'constrained economic environment' (Environmental and Societal) influencing Unilever's decisions. All three scales are clearly defined and causally linked.
177,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_8.pdf,"It was pleasing to see our efforts recognised once again in 2014, including regaining sector leadership in the prestigious Dow Jones Sustainability Index (DJSI) and being ranked – for the fourth year running – as the Number One Company in the Globescan/SustainAbility index of leading sustainability experts around the world.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes recognition and rankings received by a company but contains no explicit causal interactions between different scales. It only reports outcomes (awards, rankings) without describing how actors at different scales influenced each other.",Yes,0.67,"Organizational, Inter-Organizational / Sector",Organizational -> Inter-Organizational / Sector | Inter-Organizational / Sector -> Organizational,Inter-Organizational / Sector -> Organizational,"Organizational: The company referring to 'our efforts' and being 'Number One Company'.; Inter-Organizational / Sector: Sector-wide indices (DJSI, GlobeScan/SustainAbility) that rank multiple companies.","[Organizational, Inter-Organizational] The firm’s efforts led to recognition in sector indices, which in turn ranked it sector leader and #1, conferring status on the company.","Both clauses explicitly tie the company's efforts to recognition by sector-wide indices and those indices assigning the company top status. I excluded Individuals (experts) since their role is implicit in the index name, not an explicit causal actor.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes achievements and rankings but does not explicitly state cross-scale causal interactions.,Yes,0.9,"Individual, Organizational, Environmental and Societal",Organizational -> Environmental and Societal | Environmental and Societal -> Organizational | Individual -> Environmental and Societal,Organizational -> Environmental and Societal,Individual: Refers to 'leading sustainability experts' as specific people.; Organizational: Refers to 'our efforts' and 'Number One Company' as a single organization.; Environmental and Societal: Refers to 'Dow Jones Sustainability Index (DJSI)' and 'Globescan/SustainAbility index' as societal-level ranking systems/capital markets.,"[Individual, Organizational, Environmental and Societal] An organization's efforts are recognized by societal indices, which are influenced by individual experts, thereby defining the organization's leadership status.","The paragraph explicitly describes how an organization's efforts lead to its recognition by societal indices (Org -> E&S). These indices then define the organization's leadership status (E&S -> Org). One index is also explicitly based on individual experts' input (Individual -> E&S), establishing three distinct cross-scale interactions."
182,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_12.pdf,"Unilever’s value chain – the process by which we create brands, products and ultimately shareholder value – begins with acquiring insight into consumers’ needs, which vary considerably between developed and emerging markets.",Yes,0.8,"Individual, Organizational",Individual -> Organizational,Individual -> Organizational,"Individual: Consumers with specific needs that vary by market; Organizational: Unilever as a company creating brands, products and shareholder value","[Individual, Organizational] Consumer needs drive Unilever's value creation process","The text explicitly states that Unilever's value chain begins with acquiring insight into consumers' needs, establishing clear causality from individual consumer needs to organizational value creation processes.",Yes,0.64,"Individual, Organizational",Individual -> Organizational,Individual -> Organizational,Individual: Consumers whose needs are assessed; Organizational: Unilever conducting the value chain process,"[Individual, Organizational] Consumers’ needs inform Unilever’s value chain, which starts by acquiring insights into those needs.","The sentence explicitly ties Unilever’s process start to understanding consumer needs, a cross-scale influence from individuals to the organization. The developed/emerging market note is contextual, not an explicit causal link.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes Unilever's value chain process but does not explicitly state any cross-scale causal interactions between defined scales.,Yes,1.0,"Individual, Organizational, Environmental and Societal",Individual -> Organizational | Environmental and Societal -> Individual,Individual -> Organizational,Individual: Consumers are specific people whose needs are identified.; Organizational: Unilever is a single company.; Environmental and Societal: Developed and emerging markets represent societal-level economic systems.,"[Individual, Organizational, Environmental and Societal] Unilever's value chain begins by acquiring insight into consumer needs, which are shaped by different market contexts.",The paragraph explicitly describes Unilever (Organizational) acquiring insight from consumers (Individual). It also states that consumers' needs (Individual) are influenced by developed and emerging markets (Environmental and Societal). All three scales are clearly defined and causally linked.
183,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_12.pdf,"Insight requires close engagement with consumers, often over prolonged periods, and allows us to identify future trends to gain a competitive edge.",No,0.8,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a general business strategy about consumer engagement and trend identification but lacks explicit causal relationships between defined scale actors. While 'consumers' could be Individual scale and 'us' could be Organizational, no clear cross-scale influence is stated - only a methodology for gaining insights.",Yes,0.56,"Individual, Organizational",Individual -> Organizational,Individual -> Organizational,Individual: “Consumers” are specific people.; Organizational: “Us” refers to one organization gaining insight/edge.,"[Individual, Organizational] Consumer engagement enables the organization to identify trends, leading to a competitive edge.","The text explicitly ties engagement with consumers to the organization’s ability to identify trends. No sector or societal actor is named; “trends/competitive edge” are outcomes, not actors, so only two scales are used.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses abstract concepts like 'insight' and 'trends' without identifying specific actors or explicit cross-scale causal interactions.,Yes,1.0,"Individual, Organizational",Individual -> Organizational,Individual -> Organizational,"Individual: Refers to 'consumers', specific people.; Organizational: Refers to 'us' (the entity gaining competitive edge), implying a company or organization.","[Individual, Organizational] Consumers' engagement provides insight for organizations to gain a competitive edge.","The paragraph explicitly states that 'Insight requires close engagement with consumers', indicating a causal influence from Individual actors (consumers) providing input to Organizational actors ('us') gaining insight. This insight then enables the Organizational actor to achieve its goals. Only two scales were identified, well within the specified limit."
198,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_14.pdf,By 2020 we will help more than a billion people take action to improve their health and well-being.,No,0.9,N/A,N/A,N/A,N/A,N/A,"This is a goal statement without explicit actors or causal mechanisms. While it mentions 'we' (unidentified actor) and 'billion people' (Individual scale), there is no explicit description of how one scale influences another - only an intended outcome.",No,0.78,N/A,N/A,N/A,N/A,N/A,The actor “we” is unspecified and cannot be mapped to a defined scale; only “people” (individuals) are identified. No explicit cross-scale causal link can be established per protocol.,No,0.9,N/A,N/A,N/A,N/A,N/A,The statement lacks explicit cross-scale causality. It mentions a goal but does not specify how different scales interact to achieve it.,Yes,1.0,"Organizational, Individual",Organizational -> Individual,Organizational -> Individual,Organizational: 'we' refers to a single organization making a commitment.; Individual: 'more than a billion people' refers to specific individuals.,"[Organizational, Individual] An organization will help individuals take action to improve their health and well-being.","The paragraph explicitly states that an organizational actor ('we') will causally influence individuals ('people') to take action. This establishes a clear hierarchical cross-scale interaction from Organizational to Individual. Only two distinct scales were identified, adhering to the protocol."
199,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_14.pdf,By 2020 our goal is to halve the environmental footprint of the making and use of our products as we grow our business.,No,0.9,N/A,N/A,N/A,N/A,N/A,The text states a goal but contains no explicit causal interactions between actors at different scales. It describes an intended outcome without specifying the mechanisms or cross-scale relationships that would achieve it.,Yes,0.66,"Organizational, Environmental and Societal",Organizational -> Environmental and Societal,Organizational -> Environmental and Societal,Organizational: “Our products/our business” indicates a single company setting a goal.; Environmental and Societal: “Environmental footprint” is an ecological impact at societal/environmental scale.,"[Organizational, Environmental and Societal] A company commits to halve its products’ environmental footprint.","The organization explicitly aims to change an environmental outcome, establishing cross-scale causality. No other distinct actors (e.g., individuals or sector systems) are named, so only these two scales are used.",No,0.9,N/A,N/A,N/A,N/A,N/A,The statement outlines a goal but does not specify any cross-scale causal interactions between defined actors. It lacks explicit causal links between different scales.,Yes,1.0,"Organizational, Environmental and Societal",Organizational -> Environmental and Societal,Organizational -> Environmental and Societal,"Organizational: Refers to 'our business', which is a single company or organization.; Environmental and Societal: Refers to 'environmental footprint', an aspect of the broader environment.","[Organizational, Environmental and Societal] An organization aims to reduce its environmental footprint.","The paragraph explicitly states an organizational actor's goal to causally influence the environmental footprint, representing an interaction between the Organizational and Environmental and Societal scales. Only two distinct scales were identified."
200,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_14.pdf,By 2020 we will enhance the livelihoods of millions of people as we grow our business.,No,0.8,N/A,N/A,N/A,N/A,N/A,"The statement expresses a goal or intention but lacks explicit causal mechanisms. While 'we' (organizational) and 'millions of people' (individual) are mentioned, no concrete actions or causal pathways are described that would demonstrate how business growth will enhance livelihoods.",Yes,0.78,"Organizational, Individual",Organizational -> Individual,Organizational -> Individual,"Organizational: ""we"" implies a single company/organization growing its business; Individual: ""millions of people"" whose livelihoods are enhanced","[Organizational, Individual] The company commits to enhancing millions of people’s livelihoods while growing its business.",The text explicitly ties an organizational action (“we will enhance”) to an effect on individuals (“livelihoods of millions of people”). No other scales are specified; “as we grow our business” does not add a new scale.,No,0.9,N/A,N/A,N/A,N/A,N/A,The statement is a future projection without explicit cross-scale causality. It lacks concrete actors and actions linking different scales.,Yes,1.0,"Organizational, Individual",Organizational -> Individual,Organizational -> Individual,Organizational: 'we' and 'our business' refer to a single company or organization.; Individual: 'millions of people' refers to specific individuals or households.,"[Organizational, Individual] An organization's business growth is stated to enhance the livelihoods of individuals.","The paragraph explicitly states that the growth of 'our business' (Organizational scale) will lead to the enhancement of 'livelihoods of millions of people' (Individual scale), establishing a clear causal link. Only two distinct scales were identified."
