A: Paragraph Index,B: AI: Cross Scale (Consensus),C: Human Agreement with B (Agree/Disagree/Notes),All Models Align,Disagreement Type,Source,Full Paragraph Text,claude4: Interaction Present,claude4: Confidence,claude4: Scales,claude4: Links,claude4: Final Link,claude4: Scale Explanations,claude4: Summary,claude4: Rationale,gpt5: Interaction Present,gpt5: Confidence,gpt5: Scales,gpt5: Links,gpt5: Final Link,gpt5: Scale Explanations,gpt5: Summary,gpt5: Rationale,4o: Interaction Present,4o: Confidence,4o: Scales,4o: Links,4o: Final Link,4o: Scale Explanations,4o: Summary,4o: Rationale,gemini2.5: Interaction Present,gemini2.5: Confidence,gemini2.5: Scales,gemini2.5: Links,gemini2.5: Final Link,gemini2.5: Scale Explanations,gemini2.5: Summary,gemini2.5: Rationale
216,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"Meanwhile, consumer trends are also shifting towards responsible consumption, and products defined or labelled as natural, organic, ecological or fairly traded.",No,0.8,N/A,N/A,N/A,N/A,N/A,The paragraph describes consumer trends shifting toward responsible consumption but lacks explicit causal actors and cross-scale interactions. It presents a general observation about market patterns without identifying specific actors or causal mechanisms between different scales.,No,0.78,N/A,N/A,N/A,N/A,N/A,"The sentence reports a shift in consumer preferences but does not state any causal effect across defined scales (e.g., on specific organizations or societal systems). No explicit cross-scale causality is described.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a shift in consumer trends but does not explicitly link actions across different scales. No causal interaction between defined scales is present.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes two concurrent phenomena ('consumer trends are shifting' and 'products defined or labelled') connected by 'and', indicating co-occurrence rather than explicit cross-scale causality. No actor is explicitly stated as defining or labelling products, nor is a causal link from consumer trends to such actions provided."
217,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,Boston Consulting Group estimates that two thirds of the US grocery sector market growth comes from the responsible consumption of products which are now worth US $400 billion.,No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph presents a market statistic from Boston Consulting Group about grocery sector growth and responsible consumption values, but contains no explicit causal relationships between actors at different scales. It describes market conditions without showing how any actor influences another across hierarchical levels.",Yes,0.86,"Individual, Inter-Organizational / Sector",Individual -> Inter-Organizational / Sector,Individual -> Inter-Organizational / Sector,Individual: Consumers engaging in responsible consumption; Inter-Organizational / Sector: US grocery sector market growth,"[Individual, Inter-Organizational / Sector] Responsible consumer behavior drives two-thirds of US grocery sector growth.","The sentence explicitly links consumer behavior to sector growth using 'comes from.' BCG’s estimate and the $400B valuation are descriptive, not causal across scales.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes market growth and product value but lacks explicit cross-scale causal interactions between defined scales.,Yes,1.0,"Individual, Inter-Organizational / Sector, Organizational",Individual -> Inter-Organizational / Sector,Individual -> Inter-Organizational / Sector,Individual: Refers to consumers engaging in 'responsible consumption'.; Inter-Organizational / Sector: Represents the 'US grocery sector market growth'.; Organizational: Refers to 'Boston Consulting Group' as a single entity.,"[Individual, Inter-Organizational / Sector] Responsible consumption by individuals drives market growth in the US grocery sector.","The text explicitly links 'responsible consumption' (Individual) as the cause of 'US grocery sector market growth' (Inter-Organizational / Sector). Boston Consulting Group (Organizational) is an estimator, not an actor in a causal hierarchy. Only one cross-scale causal link is present."
218,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"The segment has grown about 9% a year over the past three years and, in the UK, Fairtrade products grew at 14% in 2013 versus overall growth of food spending of less than 5.1%.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph presents only statistical comparisons of growth rates between market segments and overall food spending. No actors or causal mechanisms are described that would create cross-scale interactions.,No,0.86,N/A,N/A,N/A,N/A,N/A,The text only reports growth rates of a market segment and Fairtrade products versus overall food spending; it provides no explicit cross-scale causal influence.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph provides growth statistics but does not describe any explicit cross-scale causal interactions between defined scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes market growth statistics for a segment and specific products, but it does not identify any concrete actors or explicit causal relationships between actors at different scales. Therefore, no hierarchical cross-scale interactions can be established."
219,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,FMCG product development is also reacting to consumers’ concerns about their own health and well-being.,Yes,0.85,"Individual, Inter-Organizational / Sector",Individual -> Inter-Organizational / Sector,Individual -> Inter-Organizational / Sector,Individual: Consumers with health and well-being concerns; Inter-Organizational / Sector: FMCG product development represents industry-wide practices across multiple organizations,"[Individual, Inter-Organizational] Consumer health concerns drive FMCG product development changes","The text explicitly states FMCG product development is 'reacting to' consumer concerns, showing clear causality from individual-level health concerns to sector-level development practices. Only two scales are present, making this a straightforward cross-scale interaction.",Yes,0.74,"Individual, Inter-Organizational / Sector",Individual -> Inter-Organizational / Sector,Individual -> Inter-Organizational / Sector,Individual: Consumers are an informal group of people.; Inter-Organizational / Sector: “FMCG product development” refers to industry-wide development practices.,"[Individual, Inter-Organizational / Sector] Consumers’ health concerns drive FMCG sector product development responses.","The text explicitly states consumers’ concerns cause sector-level product development to react. No specific organization is named, so mapping is sectoral. No additional cross-scale actors are described.",Yes,0.9,"Individual, Organizational",Individual -> Organizational,Individual -> Organizational,Individual: Consumers are specific people concerned about health.; Organizational: FMCG product development is an organizational activity.,"[Individual, Organizational] Consumers' health concerns drive FMCG product development changes.",The paragraph describes how individual consumers' health concerns causally influence organizational product development. No other scales are involved.,Yes,0.9,"Individual, Organizational",Individual -> Organizational,Individual -> Organizational,Individual: Consumers are specific people/households.; Organizational: FMCG product development is an activity within a company.,"[Individual, Organizational] Consumers' health concerns drive changes in FMCG product development.",The paragraph explicitly states that consumers (Individual) influence FMCG product development (Organizational) through their concerns. This establishes a clear hierarchical cross-scale interaction with two distinct scales.
220,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"Malnutrition – under and over nutrition – is an issue affecting the industry in both emerging and developed markets. This is creating a trend toward the manufacture of healthier food products, which either have fortified ingredients to improve dietary quality or address other dietary-related complaints such as unhealthy cholesterol levels.",Yes,0.8,"Environmental and Societal, Inter-Organizational / Sector",Environmental and Societal -> Inter-Organizational / Sector,Environmental and Societal -> Inter-Organizational / Sector,Environmental and Societal: Malnutrition as a societal-level health issue affecting populations across markets; Inter-Organizational / Sector: The food industry responding through manufacturing trends and product development,"[Environmental and Societal, Inter-Organizational] Malnutrition drives industry trend toward healthier food manufacturing.",The text explicitly states that malnutrition as a societal issue is creating a manufacturing trend in the food industry. This represents clear causality from societal-level problems to industry-wide responses.,Yes,0.67,"Environmental and Societal, Inter-Organizational / Sector, Organizational",Environmental and Societal -> Inter-Organizational / Sector | Inter-Organizational / Sector -> Organizational,Environmental and Societal -> Inter-Organizational / Sector,Environmental and Societal: Societal malnutrition issue across markets; Inter-Organizational / Sector: The industry and its trend; Organizational: Firms manufacturing healthier products,"[Environmental/Societal, Inter-Org/Sector, Organizational] Societal malnutrition drives an industry trend, which in turn pushes firms to manufacture healthier foods.","The text explicitly links a societal health issue to an industry-wide trend, and that trend to firms’ manufacturing actions. We omit the individual-health effect to keep distinct scales ≤3.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a trend but does not explicitly state a causal interaction between different scales. It lacks specific actors and causal links across scales.,Yes,1.0,"Environmental and Societal, Inter-Organizational / Sector, Individual",Environmental and Societal -> Inter-Organizational / Sector | Inter-Organizational / Sector -> Individual,Environmental and Societal -> Inter-Organizational / Sector,"Environmental and Societal: Malnutrition is a broad societal health issue affecting populations.; Inter-Organizational / Sector: The 'industry' refers to the food sector as a whole, a system of organizations.; Individual: Dietary quality and cholesterol levels relate to specific people's health.","[Environmental and Societal, Inter-Organizational / Sector, Individual] Malnutrition affects the food industry, prompting it to produce healthier products that improve individual dietary quality.","The societal issue of malnutrition explicitly impacts the inter-organizational food industry. This impact then drives the industry to produce healthier products, directly influencing the health outcomes of individuals. Three distinct scales are clearly identified with explicit causal links."
221,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"Women play a pivotal role in the FMCG market, controlling the majority of purchasing decisions. The promotion of women’s rights and opportunities has clear long-term implications for the FMCG market in terms of product development and innovation. Significant developments such as the UN’s new Sustainable Development Goals are expected to accelerate these opportunities.",Yes,0.8,"Individual, Inter-Organizational / Sector, Environmental and Societal",Environmental and Societal -> Inter-Organizational / Sector,Environmental and Societal -> Inter-Organizational / Sector,Individual: Women as consumers making purchasing decisions; Inter-Organizational / Sector: FMCG market as industry system; Environmental and Societal: UN's Sustainable Development Goals as societal-level policy framework,"[Environmental and Societal, Inter-Organizational / Sector] UN goals expected to accelerate FMCG market opportunities","The text explicitly states UN's SDGs will accelerate opportunities in the FMCG market, showing clear causality from societal policy to industry sector. Women's role is descriptive context rather than causal interaction.",Yes,0.78,"Organizational, Environmental and Societal, Inter-Organizational / Sector",Organizational -> Environmental and Societal | Environmental and Societal -> Inter-Organizational / Sector,Environmental and Societal -> Inter-Organizational / Sector,Organizational: The UN is a single organization issuing SDGs.; Environmental and Societal: Promotion of women’s rights/opportunities reflects societal policies/norms.; Inter-Organizational / Sector: The FMCG market is a sector spanning many firms.,"[Organizational, Environmental and Societal, Inter-Organizational / Sector] UN’s SDGs speed women’s rights/opportunities, which then shape FMCG product development and innovation.","Two explicit cross-scale effects: the UN (org) accelerates women’s rights (societal), which affects the FMCG market (sector). The role of women as consumers was excluded to keep ≤3 distinct scales.",Yes,0.9,"Individual, Organizational, Environmental and Societal",Environmental and Societal -> Organizational,Environmental and Societal -> Organizational,Individual: Women as consumers making purchasing decisions.; Organizational: FMCG market as an organization influenced by consumer behavior.; Environmental and Societal: UN's Sustainable Development Goals impacting societal norms and opportunities.,"[Individual, Organizational, Environmental and Societal] UN goals influence FMCG market opportunities.",The paragraph describes how the UN's goals (Environmental and Societal) are expected to impact the FMCG market (Organizational). No direct link from individuals to organizations is explicitly stated.,Yes,0.9,"Individual, Inter-Organizational / Sector, Environmental and Societal",Individual -> Inter-Organizational / Sector | Environmental and Societal -> Inter-Organizational / Sector,Individual -> Inter-Organizational / Sector,Individual: Refers to 'Women' as specific people making purchasing decisions.; Inter-Organizational / Sector: Refers to the 'FMCG market' as an industry/sector affected by product development and innovation.; Environmental and Societal: Refers to 'promotion of women’s rights and opportunities' and 'UN’s new Sustainable Development Goals' as societal norms and systems.,"[Individual, Inter-Organizational / Sector, Environmental and Societal] Women's purchasing power and broader societal trends, including UN goals, significantly influence the FMCG market's product development and innovation.","The analysis identified three distinct scales: Individual (women), Inter-Organizational / Sector (FMCG market), and Environmental and Societal (promotion of rights, SDGs). Women's purchasing decisions directly impact the market. Broader societal trends and global goals also influence market implications. The Organizational scale (UN as an entity) was subsumed into the Environmental and Societal scale by focusing on the impact of the Sustainable Development Goals themselves, rather than the UN as an actor, to adhere to the three-scale limit."
222,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"FMCG advertising is rapidly migrating to digital platforms, driven by the take-up of smartphones and tablets. Global digital advertising is estimated at US $137.5 billion, or a quarter of total advertising spend.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes trends and statistics about FMCG advertising migration to digital platforms but lacks explicit actors and causal relationships between different scales. It presents correlational information about technology adoption and spending patterns without identifying specific cross-scale interactions.,Yes,0.66,"Individual, Organizational",Individual -> Organizational,Individual -> Organizational,Individual: Consumers adopting smartphones/tablets ('take-up'); Organizational: FMCG advertisers/companies shifting advertising channels,"[Individual, Organizational] Consumer device adoption drives FMCG advertisers to migrate ads to digital platforms.","Only explicit causality is individuals’ device take-up driving organizational advertising decisions. The global spend figure is descriptive with no stated causal link, so excluded.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes trends and statistics without explicit cross-scale causal interactions. No specific actors at different scales are influencing each other.,Yes,1.0,"Individual, Organizational",Individual -> Organizational,Individual -> Organizational,Individual: Refers to the 'take-up of smartphones and tablets' by individual users/consumers.; Organizational: Refers to 'FMCG advertising' which is an activity of specific companies/brands.,"[Individual, Organizational] Individual adoption of devices drives organizational advertising shifts.","The paragraph explicitly states that the 'take-up of smartphones and tablets' (Individual scale) 'drives' the migration of 'FMCG advertising' (Organizational scale), establishing a clear causal link. The Inter-Organizational / Sector scale (global digital advertising) is mentioned descriptively but not in a causal interaction with other scales."
223,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"The trend is being driven in developed and also emerging markets where mobile phones are proving to be one of the most effective ways of delivering advertising to individuals, particularly in the most remote rural locations. For instance, large parts of rural India have no, or very limited, access to television, print or radio. However, mobile phone penetration and usage is high. As a result, Unilever has launched Kan Khajura Mobile Radio Station in India, which delivers radio content to mobile phones through the simple mechanism of giving a missed call.",Yes,0.85,"Individual, Organizational, Environmental and Societal",Environmental and Societal -> Individual | Organizational -> Individual,Organizational -> Individual,Individual: Individuals receiving advertising and mobile phone users in rural locations; Organizational: Unilever as a specific company launching the mobile radio service; Environmental and Societal: Developed and emerging markets as societal-level economic systems,"[Environmental/Societal, Organizational, Individual] Market trends drive mobile advertising, with Unilever delivering content to rural users","Two clear cross-scale interactions: market-level trends driving individual advertising delivery, and Unilever's organizational action directly serving individual users. The Unilever link is most concrete and actionable.",Yes,0.78,"Environmental and Societal, Organizational, Individual",Environmental and Societal -> Organizational | Organizational -> Individual,Environmental and Societal -> Organizational,Environmental and Societal: Rural India’s media access conditions and broader market context.; Organizational: Unilever launched a specific service (Kan Khajura Mobile Radio Station).; Individual: Mobile phone users receiving delivered radio/ads.,"[Environmental and Societal, Organizational, Individual] Rural media constraints spurred Unilever to launch a mobile radio service delivering content to individuals.","Societal conditions in rural India causally led Unilever to act, and that organizational program delivers content to individuals. Kept to 3 scales; devices/“mobile phones” are not actors, and no inter-organizational system is stated.",Yes,0.9,"Individual, Organizational, Environmental and Societal",Environmental and Societal -> Organizational | Organizational -> Individual,Environmental and Societal -> Organizational,Individual: Refers to individuals in rural India using mobile phones.; Organizational: Unilever as a company launching a mobile radio station.; Environmental and Societal: Rural communities in India with limited access to traditional media.,"[Individual, Organizational, Environmental and Societal] Unilever adapts its strategy to rural India's media limitations, impacting individuals through mobile content delivery.","The paragraph describes Unilever's response to rural India's media access issues, showing cross-scale interactions. The focus is on how societal conditions influence organizational actions, which then affect individuals.",Yes,1.0,"Individual, Organizational",Organizational -> Individual | Individual -> Organizational,Organizational -> Individual,"Individual: Specific people ('individuals') are mentioned as recipients and actors ('giving a missed call').; Organizational: Unilever is a company, and its 'Kan Khajura Mobile Radio Station' is an organizational entity.","[Individual, Organizational] Unilever's station delivers content to individuals, who then interact with the service by giving a missed call.","The paragraph explicitly details how Unilever (Organizational) delivers content to individuals (Individual) via its mobile radio station. Conversely, individuals (Individual) initiate this content delivery by giving a missed call, directly influencing the organizational service. Only two distinct scales were identified, adhering to the protocol's limit."
224,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"This mobile channel provides content including Bollywood movie songs, dialogues and jokes that can be interspersed with Unilever brand advertising. Data and analytics are extensively used to vary content to make it relevant and interesting. The channel reaches approximately 10 million people without a TV in Bihar and Jharkhand states, making it one of the largest media channels in these regions. The channel had 29.5 million users by the end of December 2014, helping increase spontaneous awareness of Unilever brands.",Yes,0.85,"Organizational, Individual",Organizational -> Individual,Organizational -> Individual,Organizational: Unilever as a company operating the mobile channel and managing brand advertising; Individual: 10 million people without TV and 29.5 million users consuming content,"[Organizational, Individual] Unilever's mobile channel reaches millions of users, increasing brand awareness","Clear hierarchical interaction where Unilever (organizational) uses its mobile channel to reach and influence millions of individual users, explicitly increasing spontaneous brand awareness. The causality is direct and measurable.",Yes,0.68,"Organizational, Individual",Organizational -> Individual,Organizational -> Individual,Organizational: The mobile channel (and Unilever brands) are single organizations.; Individual: People/users who consume the channel’s content.,"[Organizational, Individual] The mobile channel reaches millions of people, boosting spontaneous awareness of Unilever brands among users.","Explicit cross-scale causality exists where the channel (org) reaches and influences people (individuals). Other elements (regions, sector size) are contextual, not causal actors, so only two scales were retained.",Yes,0.9,"Individual, Organizational, Environmental and Societal",Organizational -> Environmental and Societal | Environmental and Societal -> Individual,Organizational -> Environmental and Societal,Individual: Refers to the 10 million people reached by the channel.; Organizational: Unilever as a brand using the channel for advertising.; Environmental and Societal: The media channel as a societal-level system in Bihar and Jharkhand.,"[Individual, Organizational, Environmental and Societal] Unilever uses a media channel to reach 10 million people, increasing brand awareness.",The paragraph describes Unilever (Organizational) using a media channel (Environmental and Societal) to reach individuals. This creates two clear cross-scale links.,Yes,1.0,"Individual, Organizational, Inter-Organizational / Sector",Organizational -> Inter-Organizational / Sector | Inter-Organizational / Sector -> Individual,Inter-Organizational / Sector -> Individual,"Individual: Refers to '10 million people' and '29.5 million users'.; Organizational: Refers to 'Unilever brand advertising', where Unilever is a company.; Inter-Organizational / Sector: Refers to the 'mobile channel' as a media platform/system.","[Individual, Organizational, Inter-Organizational / Sector] Unilever's ads are placed on a mobile channel, which reaches individuals and increases their brand awareness.","Unilever (Organizational) places ads on the mobile channel (Inter-Organizational / Sector). This channel then reaches individuals, increasing their awareness. These are two explicit cross-scale causal links."
225,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_17.pdf,"In 2014 many consumers have faced tough conditions as economic uncertainty has held back growth around the world, both in the developed markets and in emerging markets. Meanwhile consumption continues to be linked to many of the world’s biggest problems – deforestation, climate change, water scarcity, malnutrition and unhealthy diets.",Yes,0.8,"Individual, Environmental and Societal",Environmental and Societal -> Individual | Individual -> Environmental and Societal,Individual -> Environmental and Societal,"Individual: Consumers facing tough conditions and engaging in consumption behaviors; Environmental and Societal: Economic uncertainty, global markets, and environmental/social problems like deforestation and climate change","[Individual, Environmental and Societal] Economic conditions affect consumers who drive global environmental problems through consumption","Two clear bidirectional links exist: economic uncertainty affects consumers, and consumer consumption causes environmental problems. The Individual->Environmental link is most critical as it represents the core consumption-impact relationship.",Yes,0.69,"Environmental and Societal, Individual",Environmental and Societal -> Individual,Environmental and Societal -> Individual,Environmental and Societal: Macroeconomic uncertainty and global growth conditions; Individual: Consumers facing tough conditions,"[Environmental and Societal, Individual] Economic uncertainty holding back global growth led consumers to face tough conditions.","The text explicitly ties macroeconomic uncertainty to consumers’ difficulties, establishing a cross-scale causal link. Other mentions (consumption and global problems) are framed as 'linked,' not explicit causation.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes economic conditions and consumption issues but lacks explicit cross-scale causal interactions. No direct influence between defined scales is stated.,Yes,1.0,"Individual, Environmental and Societal",Environmental and Societal -> Individual | Individual -> Environmental and Societal,Individual -> Environmental and Societal,"Individual: Refers to 'consumers' and their 'consumption' actions.; Environmental and Societal: Encompasses 'economic uncertainty,' 'growth,' and 'world’s biggest problems' like deforestation and climate change.","[Individual, Environmental and Societal] Economic uncertainty impacts consumers, while consumption contributes to global environmental and societal problems.","The paragraph explicitly describes how economic uncertainty (Environmental and Societal) affects consumers (Individual), and how individual consumption actions (Individual) contribute to global problems (Environmental and Societal). Two distinct scales are clearly identified with causal links."
226,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_17.pdf,"However, each of our categories continues to innovate to meet the challenges posed by these trends and changing consumer preferences, such as products that are sustainably sourced. Whether it’s laundry products which use less water or compressed cans for deodorant packaging with 25% less aluminium, consumers are reacting positively to our innovations.",Yes,0.8,"Individual, Organizational",Individual -> Organizational | Organizational -> Individual,Organizational -> Individual,Individual: Consumers with changing preferences reacting to products; Organizational: Company categories innovating and developing specific products,"[Individual, Organizational] Company innovations drive positive consumer reactions to sustainable products","Two clear bidirectional links exist: consumer preferences challenge companies to innovate, and company innovations generate positive consumer responses. The organizational response link is most critical as it shows concrete product outcomes.",Yes,0.78,"Organizational, Individual, Environmental and Societal",Environmental and Societal -> Organizational | Organizational -> Individual | Organizational -> Environmental and Societal,Environmental and Societal -> Organizational,"Organizational: The company’s categories and their product innovations are organizational actors/actions.; Individual: Consumers reacting positively are specific people.; Environmental and Societal: Societal trends/consumer preferences and environmental resource use (water, aluminium) are societal/ecosystem-level.","[Organizational, Individual, Environmental and Societal] Consumer trends drive company innovation, cutting water/aluminium use and prompting positive consumer reactions.",Societal trends/consumer preferences cause the firm’s categories to innovate. The firm’s innovations influence consumers’ responses and reduce environmental resource use. Only these three scales are explicit.,Yes,0.9,"Individual, Organizational",Organizational -> Individual,Organizational -> Individual,Individual: Consumers reacting positively to innovations.; Organizational: Company innovating products to meet challenges.,"[Organizational, Individual] Company innovations influence consumer reactions positively.",The paragraph describes how organizational actions (innovations) directly influence individual reactions (consumer responses). No other scales are explicitly involved.,Yes,1.0,"Individual, Organizational, Environmental and Societal",Environmental and Societal -> Organizational | Organizational -> Individual,Environmental and Societal -> Organizational,Individual: Refers to 'consumers' as specific people.; Organizational: Refers to 'our categories' (companies/brands) and 'our innovations' (products of organizations).; Environmental and Societal: Refers to 'these trends and changing consumer preferences' as societal-level systems/norms.,"[Individual, Organizational, Environmental and Societal] Societal trends drive organizational innovation, which in turn positively influences individual consumers.",The paragraph explicitly describes how societal trends and consumer preferences (Environmental and Societal) influence companies (Organizational) to innovate. These innovations then cause a positive reaction from individual consumers. All three identified scales are clearly linked through causal interactions.
227,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_17.pdf,"Acting alone Unilever can only do so much to make sustainable living commonplace. Acting in partnership with others it can help bring about transformational change at a societal level to tackle the world’s major social, environmental and economic issues. By adopting a leadership role, and working with governments, NGOs, suppliers and others, we are influencing change on a bigger scale, with a much bigger prize for the business on offer. We are deepening our efforts in three areas where we have scale, influence and resources to create transformational change: deforestation; sustainable agriculture and smallholder farmers; and water, sanitation and hygiene.",Yes,0.9,"Organizational, Inter-Organizational / Sector, Environmental and Societal",Organizational -> Inter-Organizational / Sector | Organizational -> Environmental and Societal | Inter-Organizational / Sector -> Environmental and Societal,Organizational -> Environmental and Societal,"Organizational: Unilever as a single company; Inter-Organizational / Sector: Partnerships with suppliers and other organizations; Environmental and Societal: Governments, NGOs, and societal-level transformational change","[Organizational, Inter-Organizational, Environmental] Unilever partners with others to drive societal transformation",Text explicitly describes Unilever (organizational) working with suppliers (inter-organizational) and governments/NGOs (societal) to create transformational change. All three scales are clearly present with explicit causal relationships described.,Yes,0.73,"Organizational, Inter-Organizational / Sector, Environmental and Societal",Organizational -> Inter-Organizational / Sector | Inter-Organizational / Sector -> Environmental and Societal | Environmental and Societal -> Organizational,Inter-Organizational / Sector -> Environmental and Societal,"Organizational: Unilever is a single company acting and leading.; Inter-Organizational / Sector: Partnerships with governments, NGOs, suppliers indicate cross-organization collaboration.; Environmental and Societal: Text targets societal-level transformational change on social, environmental, economic issues.","[Organizational, Inter-Organizational / Sector, Environmental and Societal] Unilever leads partnerships that drive societal change, which in turn yields bigger business benefits.","Unilever (organizational) forms partnerships (inter-organizational), which explicitly aim to cause societal-level change. The text also ties larger-scale change to a bigger reward for the business. We limit to three scales; mentions of smallholder farmers lack explicit cross-scale causality here.",Yes,0.9,"Organizational, Inter-Organizational / Sector, Environmental and Societal",Organizational -> Inter-Organizational / Sector | Inter-Organizational / Sector -> Environmental and Societal,Inter-Organizational / Sector -> Environmental and Societal,"Organizational: Unilever is a single organization.; Inter-Organizational / Sector: Partnerships with governments, NGOs, and suppliers.; Environmental and Societal: Societal-level change in social, environmental, and economic issues.","[Organizational, Inter-Organizational / Sector, Environmental and Societal] Unilever partners with others to influence societal change on major issues.",The text describes Unilever's partnerships (Inter-Org) influencing societal change (Env/Soc). Unilever's role (Org) in these partnerships is also clear. No other scales are needed.,Yes,1.0,"Individual, Organizational, Environmental and Societal",Organizational -> Environmental and Societal | Organizational -> Individual,Organizational -> Environmental and Societal,"Individual: Smallholder farmers are specific people.; Organizational: Unilever, NGOs, and suppliers are individual organizations.; Environmental and Societal: Governments and 'societal level' change represent societal-level systems.","[Individual, Organizational, Environmental and Societal] Unilever (Organizational) influences societal change and governments (Environmental and Societal), and impacts smallholder farmers (Individual).","The paragraph explicitly describes Unilever (Organizational) influencing societal-level change and governments (Environmental and Societal). Additionally, Unilever's efforts directly target and impact smallholder farmers (Individual). Only three distinct scales were identified, allowing for clear cross-scale links."
228,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_17.pdf,"Delivering our business goals requires Unilever to recruit, develop and retain the right talent. We are determined to help all our people to be the best they can be, to help fulfil their potential and the potential of the business. Training and development are crucial at all levels and we strive to create a working environment that respects the human rights and interests of all our employees. Ensuring gender equality is a fundamental part of our approach while our Purpose of making sustainable living commonplace is a commitment that our people can engage with every day and make a reality through their work.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes Unilever's internal HR practices and employee development goals but lacks explicit causal relationships between different scales. All described activities (recruiting, training, creating work environment) occur within the organizational boundary without clear cross-scale interactions.",Yes,0.82,"Organizational, Individual",Organizational -> Individual | Individual -> Organizational,Individual -> Organizational,"Organizational: Unilever and its business goals, policies, training, and working environment.; Individual: Employees/people/talent within Unilever.","[Organizational, Individual] Unilever’s policies shape employees, whose work realizes the company’s purpose and business potential.","Only Organizational and Individual actors are explicit. The societal goal (“sustainable living commonplace”) is a purpose, not an acting societal entity, so no Environmental/Societal link is claimed.",Yes,0.9,"Individual, Organizational",Organizational -> Individual,Organizational -> Individual,Individual: Refers to employees and their development.; Organizational: Refers to Unilever as a company.,"[Organizational, Individual] Unilever's strategies impact employee development and engagement with sustainable living goals.",The paragraph describes Unilever's organizational strategies affecting individual employees' development and engagement. No other scales are explicitly involved.,Yes,0.9,"Individual, Organizational",Organizational -> Individual | Individual -> Organizational,Individual -> Organizational,"Individual: Refers to 'talent', 'all our people', and 'employees' as specific people or informal groups.; Organizational: Refers to 'Unilever' and 'the business' as a single company entity.","[Individual, Organizational] Unilever's organizational strategies recruit and develop individuals, whose engagement and work are essential for achieving the company's business goals and purpose.","The paragraph explicitly describes a two-way hierarchical interaction between Unilever (Organizational) and its employees (Individual). Unilever's actions like recruiting and developing directly influence individuals, while the individuals' talent and work are explicitly stated as requirements for achieving Unilever's business goals and making its Purpose a reality. Only two distinct scales were identified, adhering to the scale limitation."
229,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_18.pdf,"Personal Care is Unilever’s largest category. It includes five of Unilever’s 13 €1 billion brands: global names such as Dove, Rexona, Axe, Lux and Sunsilk.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph only describes Unilever's organizational structure and brand portfolio without any explicit causal interactions between different scales. It presents factual information about categories and brands but no cross-scale influence or causality.,No,0.9,N/A,N/A,N/A,N/A,N/A,"Only organizational elements (Unilever category and brands) are mentioned, with no explicit cross-scale causal influence described.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes Unilever's brand portfolio without indicating any cross-scale causal interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes relationships within a single organization (Unilever and its brands/categories), thus only one scale (Organizational) is present. No explicit causal interactions between different scales are mentioned."
