A: Paragraph Index,B: AI: Cross Scale (Consensus),C: Human Agreement with B (Agree/Disagree/Notes),All Models Align,Disagreement Type,Source,Full Paragraph Text,claude4: Interaction Present,claude4: Confidence,claude4: Scales,claude4: Links,claude4: Final Link,claude4: Scale Explanations,claude4: Summary,claude4: Rationale,gpt5: Interaction Present,gpt5: Confidence,gpt5: Scales,gpt5: Links,gpt5: Final Link,gpt5: Scale Explanations,gpt5: Summary,gpt5: Rationale,4o: Interaction Present,4o: Confidence,4o: Scales,4o: Links,4o: Final Link,4o: Scale Explanations,4o: Summary,4o: Rationale,gemini2.5: Interaction Present,gemini2.5: Confidence,gemini2.5: Scales,gemini2.5: Links,gemini2.5: Final Link,gemini2.5: Scale Explanations,gemini2.5: Summary,gemini2.5: Rationale
196,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_14.pdf,"The USLP sets out three big, ambitious goals. Underpinning these goals are nine commitments supported by targets spanning our social and environmental performance.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes the USLP's structure (goals, commitments, targets) but contains no actors or causal relationships between different scales. It's purely descriptive of a framework without showing cross-scale interactions.",No,0.86,N/A,N/A,N/A,N/A,N/A,"Only an organization (USLP/its owner) is described setting internal goals and targets; no explicit cross-scale causal influence with individuals, inter-organizational sectors, or societal/environmental actors.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes goals and commitments but lacks explicit cross-scale causal interactions between defined actors.,No,1.0,"Organizational, Environmental and Societal",N/A,N/A,Organizational: The USLP represents an organization's strategic plan and actions.; Environmental and Societal: Refers to 'social and environmental performance' which impacts these broader systems.,N/A,"The text identifies actors at the Organizational (USLP) and Environmental and Societal (social and environmental performance) scales. However, it only describes the scope of the USLP's targets ('spanning our social and environmental performance') rather than an explicit causal influence or interaction between these scales. No direct 'X causes Y' or 'Y influences X' statement is present."
197,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_14.pdf,"We are making good progress with our first goal: to help more than a billion people improve their health and well-being by 2020, reaching 397 million by the end of 2014. The progress on our second goal is more mixed. We have achieved zero non-hazardous waste to landfill from our factories, and continue to make significant reductions in the greenhouse gas (GHG) and water impacts of our manufacturing. But the consumer element of our target to halve the water and GHG impacts of our products remains a challenge. On waste reduction, new technology such as the roll-out of compressed deodorant sprays and our new Dove Body Wash bottles has enabled reductions. On our third goal, we are also making good progress. We are now sourcing more than half our agricultural raw materials sustainably and have reached around 800,000 smallholder farmers with help and training. We have created 70,000 women micro-entrepreneurs distributing our products in India while making progress on our new commitments to enhance livelihoods across the value chain.",Yes,0.85,"Individual, Organizational, Inter-Organizational / Sector",Organizational -> Individual | Organizational -> Inter-Organizational / Sector,Organizational -> Individual,"Individual: Billion people improving health, consumers, smallholder farmers, women micro-entrepreneurs; Organizational: The company (implied 'we') with factories, manufacturing operations, and product development; Inter-Organizational / Sector: Value chain operations and agricultural sourcing systems","[Organizational, Individual, Inter-Organizational] Company directly impacts individuals through health programs and farmer training while managing value chain operations","The company operates across multiple scales, directly helping individuals (health goals, farmer training) and managing inter-organizational systems (sustainable sourcing, value chain). Links are explicit through stated achievements and targets.",Yes,0.73,"Organizational, Individual, Environmental and Societal",Organizational -> Environmental and Societal | Organizational -> Individual | Individual -> Organizational,Organizational -> Individual,"Organizational: A single company reporting goals and actions.; Individual: Consumers, smallholder farmers, and women micro-entrepreneurs.; Environmental and Societal: Landfill, greenhouse gases, and water impacts.","[Organizational, Individual, Environmental and Societal] The company’s actions cut landfill/GHG/water impacts, aid hundreds of millions of people, while consumer behavior challenges company targets.","Organizational actions explicitly change environmental metrics and directly affect individuals (people reached). The text also states consumers make the company’s target challenging, implying upward influence. Inter-organizational supply chain claims lacked explicit cross-scale causality, so excluded.",Yes,0.9,"Individual, Organizational, Environmental and Societal",Organizational -> Individual | Organizational -> Environmental and Societal,Organizational -> Environmental and Societal,"Individual: Smallholder farmers and women micro-entrepreneurs are specific people.; Organizational: The organization is implied through actions like sourcing materials and product distribution.; Environmental and Societal: Goals related to health, waste, and GHG impacts affect societal systems.","[Individual, Organizational, Environmental and Societal] The organization aids farmers and reduces environmental impacts, linking individual and societal scales.","The organization directly influences individuals (farmers) and societal systems (environmental impacts). These interactions are explicitly described, justifying the detected scales and links.",Yes,0.9,"Individual, Organizational, Environmental and Societal",Organizational -> Individual | Organizational -> Environmental and Societal | Individual -> Environmental and Societal,Organizational -> Individual,"Individual: Refers to specific people like 'billion people', 'consumers', 'smallholder farmers', and 'women micro-entrepreneurs'.; Organizational: Represents 'We' (the company) and its internal operations like 'factories' and 'new technology'.; Environmental and Societal: Encompasses 'landfill', 'greenhouse gas (GHG)', and 'water impacts' as elements of the environment.","[Individual, Organizational, Environmental and Societal] The organization directly influences individuals and the environment, while individual consumer actions also impact the environment.","The paragraph explicitly describes how the 'Organizational' actor (the company) influences 'Individual' actors (people, farmers, entrepreneurs) and the 'Environmental and Societal' system (waste, GHG, water). It also highlights how 'Individual' consumers' actions impact the 'Environmental and Societal' system. The 'Inter-Organizational / Sector' scale was excluded to adhere to the three-scale limit, as its interaction was less frequent compared to the others."
203,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_14.pdf,Halve the waste associated with the disposal of our products by 2020.,No,0.9,N/A,N/A,N/A,N/A,N/A,This is a goal statement without any actors or causal relationships described. It specifies a target outcome (halving waste) but contains no explicit cross-scale interactions or mechanisms for achieving this goal.,No,0.76,N/A,N/A,N/A,N/A,N/A,"Only an organizational goal is stated; no second explicit actor at another scale is identified, and no direct cross-scale causal link is described.",No,0.9,N/A,N/A,N/A,N/A,N/A,The statement lacks explicit actors and causal interactions across different scales. It is a goal without defined actors or actions.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph states a goal for an Organizational actor ('our') regarding waste reduction. It does not explicitly describe any causal influence or interaction between this Organizational actor and any other defined scale. The actors responsible for 'disposal' are not specified, preventing the identification of a cross-scale link."
204,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_14.pdf,By 2020 we will source 100% of our agricultural raw materials sustainably.,No,0.9,N/A,N/A,N/A,N/A,N/A,"This is a commitment statement without explicit actors or causal mechanisms. While it implies organizational action, no cross-scale interactions are described - only a future sourcing goal.",No,0.9,N/A,N/A,N/A,N/A,N/A,"Only an organizational pledge is stated; no explicit causal influence on another scale (e.g., suppliers, environment) is described.",No,0.9,N/A,N/A,N/A,N/A,N/A,The statement lacks explicit cross-scale causality. It mentions a goal but does not specify interactions between defined scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,The paragraph describes a commitment by a single organizational actor ('we') without explicitly detailing any causal interactions with actors at different scales. No cross-scale causality is stated.
208,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"Some of the largest FMCG companies, along with Unilever, include: Nestlé, Procter & Gamble, L’Oréal, Danone, Kraft Foods and Colgate-Palmolive. All have identified emerging markets as a major growth opportunity in years to come.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph only describes organizational-level actors (FMCG companies) identifying market opportunities. No explicit causal interactions between different scales are described - just strategic recognition of growth potential.,No,0.84,N/A,N/A,N/A,N/A,N/A,"The text lists organizations and notes they see emerging markets as an opportunity, but it does not state any causal action across scales or influence between organizations and societal systems.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph lists organizations and their strategic focus but lacks explicit cross-scale causal interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes companies (Organizational scale) identifying emerging markets (Environmental and Societal context) as an opportunity. This is a strategic decision made by the Organizational actors, not an explicit causal influence or being influenced by the Environmental and Societal scale as per the protocol's strict definition of causality."
211,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,Population growth also places a strain on the world’s natural resources – the raw materials that the FMCG industry relies on to make its products.,Yes,0.85,"Environmental and Societal, Inter-Organizational / Sector",Environmental and Societal -> Inter-Organizational / Sector,Environmental and Societal -> Inter-Organizational / Sector,Environmental and Societal: Population growth (societal-level demographic trend) and world's natural resources (global environmental systems); Inter-Organizational / Sector: FMCG industry as a sector-wide system of organizations,"[Environmental and Societal, Inter-Organizational / Sector] Population growth strains resources needed by FMCG industry","The text explicitly describes how population growth (societal phenomenon) creates strain on natural resources, which directly affects the FMCG industry's ability to produce products. This represents a clear causal chain from societal-level demographics through environmental resources to industry operations.",Yes,0.68,"Environmental and Societal, Inter-Organizational / Sector",Environmental and Societal -> Inter-Organizational / Sector,Environmental and Societal -> Inter-Organizational / Sector,Environmental and Societal: World’s natural resources and population growth are societal/environmental phenomena.; Inter-Organizational / Sector: The FMCG industry is a sector composed of multiple organizations.,[Environmental and Societal; Inter-Organizational] Natural resources are the raw materials the FMCG industry relies on to make its products.,"The sentence explicitly states industry reliance on natural resources, a cross-scale causal dependence. The population-growth-to-resource strain is same-scale (societal/environmental) and thus excluded.",Yes,0.9,"Environmental and Societal, Inter-Organizational",Environmental and Societal -> Inter-Organizational,Environmental and Societal -> Inter-Organizational,"Environmental and Societal: Population growth affects natural resources, a societal-level system.; Inter-Organizational: The FMCG industry relies on natural resources, representing a system among organizations.","[Environmental and Societal, Inter-Organizational] Population growth strains resources, affecting the FMCG industry.",The paragraph describes how societal-level population growth impacts the inter-organizational FMCG industry by straining natural resources. No other scales are involved.,Yes,0.9,"Environmental and Societal, Inter-Organizational / Sector",Environmental and Societal -> Inter-Organizational / Sector,Environmental and Societal -> Inter-Organizational / Sector,Environmental and Societal: Includes 'population growth' as a societal phenomenon and 'world’s natural resources' as part of ecosystems.; Inter-Organizational / Sector: The 'FMCG industry' represents a sector composed of multiple organizations.,"[Environmental and Societal, Inter-Organizational / Sector] Natural resources at the societal level are critical raw materials that the FMCG industry relies on.",The paragraph describes a direct causal dependency where natural resources (Environmental and Societal scale) are essential raw materials for the FMCG industry (Inter-Organizational / Sector scale). The initial interaction between population growth and natural resources is within the same Environmental and Societal scale and thus excluded per protocol.
212,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"FMCG companies are among the world’s largest buyers of commodities such as agricultural products, natural oils and fats, coffee, tea, paper and board.",No,0.8,N/A,N/A,N/A,N/A,N/A,The paragraph only describes what FMCG companies buy (commodities) but does not establish any explicit causal relationship or interaction between different scales. It's a descriptive statement about purchasing patterns without showing influence or causality.,No,0.84,N/A,N/A,N/A,N/A,N/A,The sentence names FMCG companies (organizational) but does not state any causal influence across another defined scale; commodities are not actors. No explicit cross-scale causality is described.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes FMCG companies as large buyers of commodities but does not explicitly state a causal influence between different scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes FMCG companies (Organizational scale) as buyers of commodities. However, it does not identify a second distinct actor at a different scale that is causally influenced by, or influences, these companies. Commodities themselves are not actors, thus no cross-scale interaction between actors is explicitly described."
213,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"Cultivation of commodities such as palm oil has contributed to deforestation which has been a major factor behind climate change. This in turn has reduced the availability of raw materials, increasing their price and FMCG production costs.",Yes,0.85,"Inter-Organizational / Sector, Environmental and Societal, Organizational",Inter-Organizational / Sector -> Environmental and Societal | Environmental and Societal -> Organizational,Environmental and Societal -> Organizational,Inter-Organizational / Sector: Palm oil cultivation represents commodity production systems across multiple organizations; Environmental and Societal: Deforestation and climate change are societal-level environmental systems; Organizational: FMCG companies experiencing increased production costs,"[Inter-Org, Environmental, Organizational] Palm oil cultivation causes environmental damage that increases FMCG costs","The text describes a clear causal chain: commodity cultivation systems cause environmental damage, which then impacts individual companies' costs. Two separate cross-scale links are evident rather than one direct connection.",Yes,0.78,"Inter-Organizational / Sector, Environmental and Societal, Organizational",Inter-Organizational / Sector -> Environmental and Societal | Environmental and Societal -> Organizational,Environmental and Societal -> Organizational,"Inter-Organizational / Sector: Commodity cultivation (e.g., palm oil) denotes sector-level production activity.; Environmental and Societal: Deforestation, climate change, and raw material availability/prices are ecosystem/market conditions.; Organizational: FMCG companies bear production costs.","[Inter-Org, Environmental, Organizational] Commodity cultivation drives deforestation/climate change, cutting raw materials and lifting prices, which raises FMCG firms' production costs.","We map cultivation to a sector affecting environmental outcomes, then environmental scarcity/prices impacting firm costs. Same-scale links (deforestation→climate, availability→price) are excluded per protocol; three clearest scales kept.",Yes,0.9,"Environmental and Societal, Inter-Organizational / Sector",Environmental and Societal -> Inter-Organizational / Sector,Environmental and Societal -> Inter-Organizational / Sector,Environmental and Societal: Deforestation and climate change are societal-level issues.; Inter-Organizational / Sector: FMCG production involves multiple organizations in a sector.,"[Environmental and Societal, Inter-Organizational / Sector] Climate change impacts raw material availability, raising FMCG production costs.","The paragraph describes how climate change, an environmental issue, affects the availability of raw materials, impacting FMCG production costs, a sector-level concern. No individual or organizational scale is explicitly mentioned.",Yes,1.0,"Organizational, Environmental and Societal",Organizational -> Environmental and Societal | Environmental and Societal -> Organizational,Organizational -> Environmental and Societal,"Organizational: Companies cultivating palm oil and FMCG companies incurring production costs.; Environmental and Societal: Deforestation, climate change, and raw material availability are societal/environmental systems.","[Organizational, Environmental and Societal] Organizational actions cause environmental degradation, which in turn impacts organizational costs.","The paragraph describes how organizational cultivation leads to environmental deforestation. Subsequently, environmental changes (reduced raw materials) cause increased costs for organizations. Only two distinct scales were identified, and all links represent explicit cross-scale causality."
215,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,Numerous initiatives are under way led by industry working in partnership with governments and NGOs to place raw material production on a sustainable footing.,Yes,0.85,"Inter-Organizational / Sector, Environmental and Societal, Organizational",Inter-Organizational / Sector -> Environmental and Societal | Inter-Organizational / Sector -> Organizational,Inter-Organizational / Sector -> Environmental and Societal,Inter-Organizational / Sector: Industry partnerships and collaborations among multiple organizations; Environmental and Societal: Governments as societal-level institutions; Organizational: NGOs as individual organizations,"[Inter-Org, Environmental, Organizational] Industry partnerships collaborate with governments and NGOs for sustainable raw material production",The text describes industry partnerships (inter-organizational) actively leading initiatives that involve working with both governments (societal) and NGOs (organizational). The partnerships are the driving force collaborating across scales to achieve sustainability goals.,Yes,0.66,"Organizational, Environmental and Societal, Inter-Organizational / Sector",Environmental and Societal -> Inter-Organizational / Sector | Organizational -> Inter-Organizational / Sector,Environmental and Societal -> Inter-Organizational / Sector,Organizational: NGOs are single organizations.; Environmental and Societal: Governments are societal-level institutions.; Inter-Organizational / Sector: Raw material production is a sector-level system.,"[Organizational, Environmental and Societal, Inter-Organizational / Sector] Governments and NGOs act via initiatives to make raw material production sustainable.","The text explicitly states governments and NGOs act to change the sector-level production system. Industry’s role is same-scale with production, so that link is excluded; partnership alone doesn’t imply cross-scale causality between partners.",Yes,0.9,"Inter-Organizational / Sector, Environmental and Societal",Inter-Organizational / Sector -> Environmental and Societal,Inter-Organizational / Sector -> Environmental and Societal,Inter-Organizational / Sector: Industry working in partnership with NGOs.; Environmental and Societal: Governments involved in sustainability initiatives.,"[Inter-Organizational / Sector, Environmental and Societal] Industry partnerships with governments and NGOs aim to enhance sustainability in raw material production.","The text describes industry and NGOs (Inter-Org) working with governments (Env/Soc) to promote sustainability, showing a clear cross-scale interaction.",Yes,0.8,"Inter-Organizational / Sector, Environmental and Societal, Organizational",Inter-Organizational / Sector -> Environmental and Societal | Inter-Organizational / Sector -> Organizational,Inter-Organizational / Sector -> Environmental and Societal,"Inter-Organizational / Sector: ""industry"" refers to a collective of companies or a sector, engaging in partnerships.; Environmental and Societal: ""governments"" are societal-level systems.; Organizational: ""NGOs"" are individual organizations.","[Inter-Organizational / Sector, Environmental and Societal, Organizational] Industry leads initiatives, influencing governments and NGOs in a partnership for sustainable raw material production.","The paragraph explicitly states that ""initiatives are under way led by industry"" (Inter-Organizational / Sector). This leadership implies a causal influence on the participating ""governments"" (Environmental and Societal) and ""NGOs"" (Organizational) within these partnerships. Thus, industry's leadership directs the efforts of actors at other scales."
216,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"Meanwhile, consumer trends are also shifting towards responsible consumption, and products defined or labelled as natural, organic, ecological or fairly traded.",No,0.8,N/A,N/A,N/A,N/A,N/A,The paragraph describes consumer trends shifting toward responsible consumption but lacks explicit causal actors and cross-scale interactions. It presents a general observation about market patterns without identifying specific actors or causal mechanisms between different scales.,No,0.78,N/A,N/A,N/A,N/A,N/A,"The sentence reports a shift in consumer preferences but does not state any causal effect across defined scales (e.g., on specific organizations or societal systems). No explicit cross-scale causality is described.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a shift in consumer trends but does not explicitly link actions across different scales. No causal interaction between defined scales is present.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes two concurrent phenomena ('consumer trends are shifting' and 'products defined or labelled') connected by 'and', indicating co-occurrence rather than explicit cross-scale causality. No actor is explicitly stated as defining or labelling products, nor is a causal link from consumer trends to such actions provided."
218,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"The segment has grown about 9% a year over the past three years and, in the UK, Fairtrade products grew at 14% in 2013 versus overall growth of food spending of less than 5.1%.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph presents only statistical comparisons of growth rates between market segments and overall food spending. No actors or causal mechanisms are described that would create cross-scale interactions.,No,0.86,N/A,N/A,N/A,N/A,N/A,The text only reports growth rates of a market segment and Fairtrade products versus overall food spending; it provides no explicit cross-scale causal influence.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph provides growth statistics but does not describe any explicit cross-scale causal interactions between defined scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes market growth statistics for a segment and specific products, but it does not identify any concrete actors or explicit causal relationships between actors at different scales. Therefore, no hierarchical cross-scale interactions can be established."
219,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,FMCG product development is also reacting to consumers’ concerns about their own health and well-being.,Yes,0.85,"Individual, Inter-Organizational / Sector",Individual -> Inter-Organizational / Sector,Individual -> Inter-Organizational / Sector,Individual: Consumers with health and well-being concerns; Inter-Organizational / Sector: FMCG product development represents industry-wide practices across multiple organizations,"[Individual, Inter-Organizational] Consumer health concerns drive FMCG product development changes","The text explicitly states FMCG product development is 'reacting to' consumer concerns, showing clear causality from individual-level health concerns to sector-level development practices. Only two scales are present, making this a straightforward cross-scale interaction.",Yes,0.74,"Individual, Inter-Organizational / Sector",Individual -> Inter-Organizational / Sector,Individual -> Inter-Organizational / Sector,Individual: Consumers are an informal group of people.; Inter-Organizational / Sector: “FMCG product development” refers to industry-wide development practices.,"[Individual, Inter-Organizational / Sector] Consumers’ health concerns drive FMCG sector product development responses.","The text explicitly states consumers’ concerns cause sector-level product development to react. No specific organization is named, so mapping is sectoral. No additional cross-scale actors are described.",Yes,0.9,"Individual, Organizational",Individual -> Organizational,Individual -> Organizational,Individual: Consumers are specific people concerned about health.; Organizational: FMCG product development is an organizational activity.,"[Individual, Organizational] Consumers' health concerns drive FMCG product development changes.",The paragraph describes how individual consumers' health concerns causally influence organizational product development. No other scales are involved.,Yes,0.9,"Individual, Organizational",Individual -> Organizational,Individual -> Organizational,Individual: Consumers are specific people/households.; Organizational: FMCG product development is an activity within a company.,"[Individual, Organizational] Consumers' health concerns drive changes in FMCG product development.",The paragraph explicitly states that consumers (Individual) influence FMCG product development (Organizational) through their concerns. This establishes a clear hierarchical cross-scale interaction with two distinct scales.
221,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"Women play a pivotal role in the FMCG market, controlling the majority of purchasing decisions. The promotion of women’s rights and opportunities has clear long-term implications for the FMCG market in terms of product development and innovation. Significant developments such as the UN’s new Sustainable Development Goals are expected to accelerate these opportunities.",Yes,0.8,"Individual, Inter-Organizational / Sector, Environmental and Societal",Environmental and Societal -> Inter-Organizational / Sector,Environmental and Societal -> Inter-Organizational / Sector,Individual: Women as consumers making purchasing decisions; Inter-Organizational / Sector: FMCG market as industry system; Environmental and Societal: UN's Sustainable Development Goals as societal-level policy framework,"[Environmental and Societal, Inter-Organizational / Sector] UN goals expected to accelerate FMCG market opportunities","The text explicitly states UN's SDGs will accelerate opportunities in the FMCG market, showing clear causality from societal policy to industry sector. Women's role is descriptive context rather than causal interaction.",Yes,0.78,"Organizational, Environmental and Societal, Inter-Organizational / Sector",Organizational -> Environmental and Societal | Environmental and Societal -> Inter-Organizational / Sector,Environmental and Societal -> Inter-Organizational / Sector,Organizational: The UN is a single organization issuing SDGs.; Environmental and Societal: Promotion of women’s rights/opportunities reflects societal policies/norms.; Inter-Organizational / Sector: The FMCG market is a sector spanning many firms.,"[Organizational, Environmental and Societal, Inter-Organizational / Sector] UN’s SDGs speed women’s rights/opportunities, which then shape FMCG product development and innovation.","Two explicit cross-scale effects: the UN (org) accelerates women’s rights (societal), which affects the FMCG market (sector). The role of women as consumers was excluded to keep ≤3 distinct scales.",Yes,0.9,"Individual, Organizational, Environmental and Societal",Environmental and Societal -> Organizational,Environmental and Societal -> Organizational,Individual: Women as consumers making purchasing decisions.; Organizational: FMCG market as an organization influenced by consumer behavior.; Environmental and Societal: UN's Sustainable Development Goals impacting societal norms and opportunities.,"[Individual, Organizational, Environmental and Societal] UN goals influence FMCG market opportunities.",The paragraph describes how the UN's goals (Environmental and Societal) are expected to impact the FMCG market (Organizational). No direct link from individuals to organizations is explicitly stated.,Yes,0.9,"Individual, Inter-Organizational / Sector, Environmental and Societal",Individual -> Inter-Organizational / Sector | Environmental and Societal -> Inter-Organizational / Sector,Individual -> Inter-Organizational / Sector,Individual: Refers to 'Women' as specific people making purchasing decisions.; Inter-Organizational / Sector: Refers to the 'FMCG market' as an industry/sector affected by product development and innovation.; Environmental and Societal: Refers to 'promotion of women’s rights and opportunities' and 'UN’s new Sustainable Development Goals' as societal norms and systems.,"[Individual, Inter-Organizational / Sector, Environmental and Societal] Women's purchasing power and broader societal trends, including UN goals, significantly influence the FMCG market's product development and innovation.","The analysis identified three distinct scales: Individual (women), Inter-Organizational / Sector (FMCG market), and Environmental and Societal (promotion of rights, SDGs). Women's purchasing decisions directly impact the market. Broader societal trends and global goals also influence market implications. The Organizational scale (UN as an entity) was subsumed into the Environmental and Societal scale by focusing on the impact of the Sustainable Development Goals themselves, rather than the UN as an actor, to adhere to the three-scale limit."
223,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"The trend is being driven in developed and also emerging markets where mobile phones are proving to be one of the most effective ways of delivering advertising to individuals, particularly in the most remote rural locations. For instance, large parts of rural India have no, or very limited, access to television, print or radio. However, mobile phone penetration and usage is high. As a result, Unilever has launched Kan Khajura Mobile Radio Station in India, which delivers radio content to mobile phones through the simple mechanism of giving a missed call.",Yes,0.85,"Individual, Organizational, Environmental and Societal",Environmental and Societal -> Individual | Organizational -> Individual,Organizational -> Individual,Individual: Individuals receiving advertising and mobile phone users in rural locations; Organizational: Unilever as a specific company launching the mobile radio service; Environmental and Societal: Developed and emerging markets as societal-level economic systems,"[Environmental/Societal, Organizational, Individual] Market trends drive mobile advertising, with Unilever delivering content to rural users","Two clear cross-scale interactions: market-level trends driving individual advertising delivery, and Unilever's organizational action directly serving individual users. The Unilever link is most concrete and actionable.",Yes,0.78,"Environmental and Societal, Organizational, Individual",Environmental and Societal -> Organizational | Organizational -> Individual,Environmental and Societal -> Organizational,Environmental and Societal: Rural India’s media access conditions and broader market context.; Organizational: Unilever launched a specific service (Kan Khajura Mobile Radio Station).; Individual: Mobile phone users receiving delivered radio/ads.,"[Environmental and Societal, Organizational, Individual] Rural media constraints spurred Unilever to launch a mobile radio service delivering content to individuals.","Societal conditions in rural India causally led Unilever to act, and that organizational program delivers content to individuals. Kept to 3 scales; devices/“mobile phones” are not actors, and no inter-organizational system is stated.",Yes,0.9,"Individual, Organizational, Environmental and Societal",Environmental and Societal -> Organizational | Organizational -> Individual,Environmental and Societal -> Organizational,Individual: Refers to individuals in rural India using mobile phones.; Organizational: Unilever as a company launching a mobile radio station.; Environmental and Societal: Rural communities in India with limited access to traditional media.,"[Individual, Organizational, Environmental and Societal] Unilever adapts its strategy to rural India's media limitations, impacting individuals through mobile content delivery.","The paragraph describes Unilever's response to rural India's media access issues, showing cross-scale interactions. The focus is on how societal conditions influence organizational actions, which then affect individuals.",Yes,1.0,"Individual, Organizational",Organizational -> Individual | Individual -> Organizational,Organizational -> Individual,"Individual: Specific people ('individuals') are mentioned as recipients and actors ('giving a missed call').; Organizational: Unilever is a company, and its 'Kan Khajura Mobile Radio Station' is an organizational entity.","[Individual, Organizational] Unilever's station delivers content to individuals, who then interact with the service by giving a missed call.","The paragraph explicitly details how Unilever (Organizational) delivers content to individuals (Individual) via its mobile radio station. Conversely, individuals (Individual) initiate this content delivery by giving a missed call, directly influencing the organizational service. Only two distinct scales were identified, adhering to the protocol's limit."
224,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"This mobile channel provides content including Bollywood movie songs, dialogues and jokes that can be interspersed with Unilever brand advertising. Data and analytics are extensively used to vary content to make it relevant and interesting. The channel reaches approximately 10 million people without a TV in Bihar and Jharkhand states, making it one of the largest media channels in these regions. The channel had 29.5 million users by the end of December 2014, helping increase spontaneous awareness of Unilever brands.",Yes,0.85,"Organizational, Individual",Organizational -> Individual,Organizational -> Individual,Organizational: Unilever as a company operating the mobile channel and managing brand advertising; Individual: 10 million people without TV and 29.5 million users consuming content,"[Organizational, Individual] Unilever's mobile channel reaches millions of users, increasing brand awareness","Clear hierarchical interaction where Unilever (organizational) uses its mobile channel to reach and influence millions of individual users, explicitly increasing spontaneous brand awareness. The causality is direct and measurable.",Yes,0.68,"Organizational, Individual",Organizational -> Individual,Organizational -> Individual,Organizational: The mobile channel (and Unilever brands) are single organizations.; Individual: People/users who consume the channel’s content.,"[Organizational, Individual] The mobile channel reaches millions of people, boosting spontaneous awareness of Unilever brands among users.","Explicit cross-scale causality exists where the channel (org) reaches and influences people (individuals). Other elements (regions, sector size) are contextual, not causal actors, so only two scales were retained.",Yes,0.9,"Individual, Organizational, Environmental and Societal",Organizational -> Environmental and Societal | Environmental and Societal -> Individual,Organizational -> Environmental and Societal,Individual: Refers to the 10 million people reached by the channel.; Organizational: Unilever as a brand using the channel for advertising.; Environmental and Societal: The media channel as a societal-level system in Bihar and Jharkhand.,"[Individual, Organizational, Environmental and Societal] Unilever uses a media channel to reach 10 million people, increasing brand awareness.",The paragraph describes Unilever (Organizational) using a media channel (Environmental and Societal) to reach individuals. This creates two clear cross-scale links.,Yes,1.0,"Individual, Organizational, Inter-Organizational / Sector",Organizational -> Inter-Organizational / Sector | Inter-Organizational / Sector -> Individual,Inter-Organizational / Sector -> Individual,"Individual: Refers to '10 million people' and '29.5 million users'.; Organizational: Refers to 'Unilever brand advertising', where Unilever is a company.; Inter-Organizational / Sector: Refers to the 'mobile channel' as a media platform/system.","[Individual, Organizational, Inter-Organizational / Sector] Unilever's ads are placed on a mobile channel, which reaches individuals and increases their brand awareness.","Unilever (Organizational) places ads on the mobile channel (Inter-Organizational / Sector). This channel then reaches individuals, increasing their awareness. These are two explicit cross-scale causal links."
