A: Paragraph Index,B: AI: Cross Scale (Consensus),C: Human Agreement with B (Agree/Disagree/Notes),All Models Align,Disagreement Type,Source,Full Paragraph Text,claude4: Interaction Present,claude4: Confidence,claude4: Scales,claude4: Links,claude4: Final Link,claude4: Scale Explanations,claude4: Summary,claude4: Rationale,gpt5: Interaction Present,gpt5: Confidence,gpt5: Scales,gpt5: Links,gpt5: Final Link,gpt5: Scale Explanations,gpt5: Summary,gpt5: Rationale,4o: Interaction Present,4o: Confidence,4o: Scales,4o: Links,4o: Final Link,4o: Scale Explanations,4o: Summary,4o: Rationale,gemini2.5: Interaction Present,gemini2.5: Confidence,gemini2.5: Scales,gemini2.5: Links,gemini2.5: Final Link,gemini2.5: Scale Explanations,gemini2.5: Summary,gemini2.5: Rationale
218,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"The segment has grown about 9% a year over the past three years and, in the UK, Fairtrade products grew at 14% in 2013 versus overall growth of food spending of less than 5.1%.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph presents statistical comparisons of growth rates within the UK market segment but contains no actors or causal mechanisms that create cross-scale interactions. It only describes parallel trends without explicit causal relationships between different spatial scales.,No,0.9,N/A,N/A,N/A,N/A,N/A,The text reports growth rates (including in the UK) but provides no explicit causal influence between different spatial scales.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph provides growth statistics but does not establish any explicit cross-scale causal interactions between different spatial scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph provides comparative growth statistics for a general 'segment' and 'the UK' but does not describe any explicit actors, actions, or causal interactions between different spatial scales. It is purely descriptive."
219,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,FMCG product development is also reacting to consumers’ concerns about their own health and well-being.,No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a general market trend where FMCG product development responds to consumer health concerns, but lacks specific spatial actors or geographical references that would enable cross-scale interaction analysis.",No,0.87,N/A,N/A,N/A,N/A,N/A,No geographic scales or cross-scale actors are specified; the sentence is generic about consumers and product development without spatial context.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph lacks explicit cross-scale interactions involving concrete actors with spatial relevance. It only mentions a general trend without specific scales or causal links.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a general market reaction (FMCG product development reacting to consumer concerns) but does not explicitly assign any actors or actions to specific geographical scales, nor does it describe a causal link between actors at different scales."
220,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"Malnutrition – under and over nutrition – is an issue affecting the industry in both emerging and developed markets. This is creating a trend toward the manufacture of healthier food products, which either have fortified ingredients to improve dietary quality or address other dietary-related complaints such as unhealthy cholesterol levels.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes general trends in malnutrition and food manufacturing across market types but lacks specific actors at identifiable spatial scales. No explicit causal relationships between different geographical scales are presented.,No,0.86,N/A,N/A,N/A,N/A,N/A,The text describes a general market-driven trend without specifying actors at distinct spatial scales or explicit causal influence across scales.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses a trend in food manufacturing but does not specify any actors or actions at different spatial scales that causally influence each other.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a general issue (malnutrition) affecting an industry and leading to a trend. However, it does not specify distinct actors at different spatial scales that explicitly and causally influence each other. The 'industry' and 'emerging and developed markets' are too broadly defined to map to specific, different scales for a cross-scale interaction."
221,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"Women play a pivotal role in the FMCG market, controlling the majority of purchasing decisions. The promotion of women’s rights and opportunities has clear long-term implications for the FMCG market in terms of product development and innovation. Significant developments such as the UN’s new Sustainable Development Goals are expected to accelerate these opportunities.",Yes,0.8,"Transnational / Cross-border, National",Transnational / Cross-border -> National,Transnational / Cross-border -> National,"Transnational / Cross-border: UN's Sustainable Development Goals represent a global, multi-country initiative; National: FMCG market implications for product development occur at country-level market scales","[Transnational / Cross-border, National] UN SDGs accelerate FMCG market opportunities for women's rights promotion",The UN's global SDGs explicitly influence national FMCG markets by accelerating opportunities related to women's rights. Only one clear cross-scale causal link exists in the text.,No,0.41,N/A,N/A,N/A,N/A,N/A,No explicit cross-scale causal link is stated. Only a transnational actor (UN SDGs) is mentioned; 'FMCG market' and 'promotion of women’s rights' lack clear spatial mapping and actors.,Yes,0.8,"Local / Site-specific, Transnational / Cross-border",Transnational / Cross-border -> Local / Site-specific,Transnational / Cross-border -> Local / Site-specific,Local / Site-specific: FMCG market decisions occur at specific places like stores or cities.; Transnational / Cross-border: The UN's Sustainable Development Goals are a global initiative.,"[Local / Site-specific, Transnational / Cross-border] The UN's global goals are expected to influence local FMCG market opportunities.","The paragraph explicitly links the UN's global goals to local market opportunities. Only two scales are clearly involved, so no further scales are needed.",No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph mentions the UN's Sustainable Development Goals (Transnational scale) influencing general 'opportunities' and the 'FMCG market.' However, these influenced entities are not explicitly defined as actors at a distinct spatial scale, preventing the formation of a valid cross-scale link between two different spatial scale actors."
222,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"FMCG advertising is rapidly migrating to digital platforms, driven by the take-up of smartphones and tablets. Global digital advertising is estimated at US $137.5 billion, or a quarter of total advertising spend.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes global trends and statistics about FMCG advertising migration to digital platforms, but contains no concrete actors at specific spatial scales that causally influence each other. It presents descriptive information without explicit cross-scale interactions.",No,0.78,N/A,N/A,N/A,N/A,N/A,"The paragraph discusses global trends (digital advertising, device uptake) without identifying actors at different spatial scales or explicit cross-scale causality.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses trends in digital advertising without identifying specific actors or causal interactions across different spatial scales.,No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes general market trends and global statistics without identifying concrete actors at different spatial scales that explicitly and causally influence each other. The 'take-up of smartphones and tablets' is a general driver, not a specific actor at a defined spatial scale influencing another."
223,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"The trend is being driven in developed and also emerging markets where mobile phones are proving to be one of the most effective ways of delivering advertising to individuals, particularly in the most remote rural locations. For instance, large parts of rural India have no, or very limited, access to television, print or radio. However, mobile phone penetration and usage is high. As a result, Unilever has launched Kan Khajura Mobile Radio Station in India, which delivers radio content to mobile phones through the simple mechanism of giving a missed call.",Yes,0.85,"Local / Site-specific, National",Local / Site-specific -> National,Local / Site-specific -> National,Local / Site-specific: Rural locations and rural India represent specific geographical areas within the country; National: Unilever's launch of Kan Khajura Mobile Radio Station represents a country-wide corporate initiative in India,"[Local / Site-specific, National] Rural conditions in India influenced Unilever's national mobile advertising strategy launch.",Rural India's specific media limitations and mobile usage patterns explicitly caused Unilever to launch a national mobile radio service. Only two scales are clearly present in this corporate response to local conditions.,Yes,0.79,"Sub-national / Regional, Transnational / Cross-border",Sub-national / Regional -> Transnational / Cross-border | Transnational / Cross-border -> Sub-national / Regional,Sub-national / Regional -> Transnational / Cross-border,"Sub-national / Regional: Large parts of rural India; remote rural locations are highlighted.; Transnational / Cross-border: Unilever, a multinational company, takes action.","[Sub-national / Regional, Transnational / Cross-border] Rural India's media gaps and mobile use led Unilever to launch a mobile radio that delivers content to remote rural users.","Rural India’s conditions explicitly triggered Unilever’s launch ('As a result'). The service then targets remote rural areas; national scale is contextual only, so two scales are retained.",Yes,0.9,"Local / Site-specific, National",National -> Local / Site-specific,National -> Local / Site-specific,Local / Site-specific: Rural locations in India with limited media access.; National: Unilever's initiative in India.,"[Local / Site-specific, National] Unilever's national initiative in India impacts rural areas by providing mobile radio content.","The paragraph describes Unilever's national action affecting local rural areas in India. Only two scales are clearly involved, with a direct causal link.",Yes,0.9,"Local / Site-specific, National",Local / Site-specific -> National | National -> Local / Site-specific,"Local / Site-specific -> National, National -> Local / Site-specific",Local / Site-specific: Refers to 'remote rural locations' and 'individuals' within 'rural India' experiencing specific media access conditions.; National: Refers to 'India' as the country where Unilever launched its service.,"[Local / Site-specific, National] Local media access conditions influenced a national service launch, which then delivers content back to local users.",The paragraph explicitly states that local conditions in rural India drove Unilever's national initiative. This national service then directly delivers content to local users. These two distinct causal links form the cross-scale interactions.
224,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"This mobile channel provides content including Bollywood movie songs, dialogues and jokes that can be interspersed with Unilever brand advertising. Data and analytics are extensively used to vary content to make it relevant and interesting. The channel reaches approximately 10 million people without a TV in Bihar and Jharkhand states, making it one of the largest media channels in these regions. The channel had 29.5 million users by the end of December 2014, helping increase spontaneous awareness of Unilever brands.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a mobile channel operating within Bihar and Jharkhand states and its impact on Unilever brand awareness in the same regional area. All actors and effects remain within the sub-national/regional scale with no explicit cross-scale causal interactions mentioned.,Yes,0.64,"Sub-national / Regional, Transnational / Cross-border",Sub-national / Regional -> Transnational / Cross-border,Sub-national / Regional -> Transnational / Cross-border,Sub-national / Regional: Reaches people in Bihar and Jharkhand states.; Transnational / Cross-border: Unilever brands are multinational.,"[Sub-national / Regional, Transnational / Cross-border] A regional mobile channel boosted awareness of Unilever’s multinational brands.","The text explicitly links the regional channel to increased awareness of Unilever brands, indicating cross-scale influence. No national or local-specific actor is explicitly involved.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a media channel's reach and impact but does not explicitly mention any cross-scale interactions between different geographical actors.,Yes,0.9,"Sub-national / Regional, Transnational / Cross-border",Sub-national / Regional -> Transnational / Cross-border,Sub-national / Regional -> Transnational / Cross-border,"Sub-national / Regional: The channel's reach is explicitly stated as 'Bihar and Jharkhand states', which are sub-national regions.; Transnational / Cross-border: 'Unilever brands' represent a multinational corporation's global presence and brand awareness.","[Sub-national / Regional, Transnational / Cross-border] A mobile channel's regional reach in Bihar and Jharkhand increases awareness of transnational Unilever brands.",The paragraph explicitly links the regional reach of the mobile channel to an increase in awareness for Unilever's transnational brands. This establishes a clear causal influence from the sub-national to the transnational scale.
225,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_17.pdf,"In 2014 many consumers have faced tough conditions as economic uncertainty has held back growth around the world, both in the developed markets and in emerging markets. Meanwhile consumption continues to be linked to many of the world’s biggest problems – deforestation, climate change, water scarcity, malnutrition and unhealthy diets.",No,0.8,N/A,N/A,N/A,N/A,N/A,The paragraph describes global economic conditions and consumption patterns but lacks explicit causal relationships between actors at different spatial scales. It presents correlations and general observations without identifying specific actors or cross-scale influences.,No,0.41,N/A,N/A,N/A,N/A,N/A,The paragraph mentions global conditions and problems but no concrete actors at distinct scales causally influencing each other. All references are transnational/general with no explicit cross-scale link.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses global economic conditions and consumption issues without identifying specific actors or explicit cross-scale causal interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes global economic conditions and global environmental problems. All actors and issues mentioned (economic uncertainty, growth, consumption, deforestation, climate change, water scarcity) operate at a global or transnational scale, or are too general to assign a specific sub-national or local scale that then interacts with a different scale. No explicit causal links between different spatial scales are present."
226,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_17.pdf,"However, each of our categories continues to innovate to meet the challenges posed by these trends and changing consumer preferences, such as products that are sustainably sourced. Whether it’s laundry products which use less water or compressed cans for deodorant packaging with 25% less aluminium, consumers are reacting positively to our innovations.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses corporate innovation and consumer preferences but lacks explicit spatial actors or geographical references. No cross-scale causal relationships are identifiable.,No,0.92,N/A,N/A,N/A,N/A,N/A,No geographic actors or scales are mentioned; no explicit cross-scale causal links are stated.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses innovations and consumer reactions without specifying actors at different spatial scales or explicit cross-scale interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,The paragraph describes general innovation by 'our categories' and positive reactions from 'consumers'. It does not specify the geographical scales of these actors or their interactions in a way that demonstrates an explicit causal link between different spatial scales. The information is too abstract to map to specific scales and identify cross-scale interactions.
227,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_17.pdf,"Acting alone Unilever can only do so much to make sustainable living commonplace. Acting in partnership with others it can help bring about transformational change at a societal level to tackle the world’s major social, environmental and economic issues. By adopting a leadership role, and working with governments, NGOs, suppliers and others, we are influencing change on a bigger scale, with a much bigger prize for the business on offer. We are deepening our efforts in three areas where we have scale, influence and resources to create transformational change: deforestation; sustainable agriculture and smallholder farmers; and water, sanitation and hygiene.",Yes,0.85,"National, Transnational / Cross-border",Transnational / Cross-border -> National,Transnational / Cross-border -> National,National: Unilever working with governments represents national-level engagement; Transnational / Cross-border: Unilever's global operations and partnerships addressing worldwide issues like deforestation and sustainable agriculture,"[Transnational / Cross-border, National] Global Unilever partners with governments to drive transformational change on societal issues.",The text shows Unilever as a transnational actor explicitly working with national governments to influence broader change. Only one clear cross-scale interaction is stated despite multiple partnerships mentioned.,No,0.8,N/A,N/A,N/A,N/A,N/A,The paragraph describes partnerships and influencing change but does not state a concrete causal action from one scale’s actor to another. No explicit cross-scale actor-to-actor link is specified.,Yes,0.85,"Local / Site-specific, National, Transnational / Cross-border",Transnational / Cross-border -> National | Transnational / Cross-border -> Local / Site-specific,"Transnational / Cross-border -> National, Transnational / Cross-border -> Local / Site-specific",Local / Site-specific: Smallholder farmers are typically local actors.; National: Governments are national actors.; Transnational / Cross-border: Unilever operates across multiple countries.,"[Transnational / Cross-border, National, Local / Site-specific] Unilever partners with governments and smallholder farmers to drive societal change on a global scale.","Unilever's global operations influence national governments and local farmers. The text explicitly mentions partnerships with governments and smallholder farmers, justifying the cross-scale links.",Yes,0.9,"Transnational / Cross-border, National",Transnational / Cross-border -> National,Transnational / Cross-border -> National,"Transnational / Cross-border: Unilever is a global company addressing 'the world’s major social, environmental and economic issues'.; National: 'Governments' are typically national entities that a transnational company would partner with to influence change within countries.","[Transnational / Cross-border, National] Unilever, a transnational actor, partners with national governments to influence change on a broader scale.",The paragraph explicitly states Unilever (Transnational) works with governments (National) to influence change. This establishes a direct causal link where a transnational entity's actions impact national-level actors and outcomes.
228,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_17.pdf,"Delivering our business goals requires Unilever to recruit, develop and retain the right talent. We are determined to help all our people to be the best they can be, to help fulfil their potential and the potential of the business. Training and development are crucial at all levels and we strive to create a working environment that respects the human rights and interests of all our employees. Ensuring gender equality is a fundamental part of our approach while our Purpose of making sustainable living commonplace is a commitment that our people can engage with every day and make a reality through their work.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses Unilever's internal HR practices and corporate values without specifying any geographical locations or spatial scales. No cross-scale interactions are present as the text focuses on organizational policies rather than spatially-defined actors or actions.,No,0.86,N/A,N/A,N/A,N/A,N/A,The paragraph describes internal corporate HR commitments without specifying geographic scales or cross-scale causal effects.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses internal company goals and values without mentioning any specific geographical scales or cross-scale interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,The paragraph describes internal corporate policies and values related to talent management and sustainability within Unilever. It does not contain any explicit causal links between actors or actions at different geographical scales.
229,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_18.pdf,"Personal Care is Unilever’s largest category. It includes five of Unilever’s 13 €1 billion brands: global names such as Dove, Rexona, Axe, Lux and Sunsilk.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes Unilever's product portfolio and brand categories but contains no actors taking actions that causally influence other actors across different spatial scales. It's purely descriptive business information without spatial interactions.,No,0.93,N/A,N/A,N/A,N/A,N/A,The paragraph lists global brands but states no causal influence between actors at different spatial scales.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes Unilever's brand portfolio without indicating any cross-scale interactions or causal influences between different spatial scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,The paragraph describes Unilever's category and its global brands but does not contain any explicit causal interactions between actors at different spatial scales. It merely states facts about the company's portfolio.
230,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_18.pdf,"Our Personal Care brands serve consumers across the full range of price points, playing to the category’s historic strengths of developing markets and reaching down while very deliberately adding a new dimension to the business through accessing faster growing premium segments.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses business strategy and market segments but contains no concrete actors with spatial identities or geographical locations. No cross-scale spatial interactions are present.,No,0.86,N/A,N/A,N/A,N/A,N/A,No explicit geographic scales or cross-scale causal relations are stated; references to 'developing markets' and 'premium segments' lack concrete spatial actors and interactions.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses market strategies without specifying any spatial actors or cross-scale interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a business strategy for 'Our Personal Care brands' operating in 'developing markets' and 'premium segments'. All mentioned elements appear to operate at a single, broad (Transnational) scale, or the text does not provide sufficient detail to identify distinct actors at different scales that causally interact."
231,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_18.pdf,We also continue to expand our presence by launching our brand portfolio in new geographic markets and by improving our presence in distribution channels where we are under-represented. Our current focus is the e-commerce channel and specialist drug stores.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes general business expansion strategies without identifying specific actors at different spatial scales or explicit causal relationships between them. Terms like 'new geographic markets' and distribution channels are too vague to establish concrete cross-scale interactions.,No,0.86,N/A,N/A,N/A,N/A,N/A,The paragraph describes a company's market and channel expansion without specifying any actors at distinct spatial scales influencing each other. No explicit cross-scale causal link is stated.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses business strategy without specifying actors at different spatial scales or explicit cross-scale interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a company's internal strategy for market expansion and presence in various distribution channels. It does not identify distinct actors at different spatial scales explicitly influencing each other. The company is the sole actor, and its actions are about reaching or operating within different geographical areas, not interacting with other scale-specific actors."
232,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_18.pdf,"In 2014 the global market slowed. In this context, Personal Care achieved 3.5% growth and continued to gain market share.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes market conditions and business performance but lacks explicit causal relationships between actors at different spatial scales. No specific actors or their cross-scale influences are identified.,No,0.78,N/A,N/A,N/A,N/A,N/A,Only a global context and a corporate/unit performance are mentioned; no mappable actors at different spatial scales and no explicit cross-scale causal link are provided.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph lacks explicit cross-scale causal links between actors at different spatial scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes events solely at the Transnational / Cross-border scale (global market, Personal Care industry). There are no explicit causal links between actors operating at different spatial scales."
233,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_18.pdf,"Many of our leading brands have enjoyed success. Dove, our biggest brand, delivered another year of strong performance, driven by double-digit growth in deodorants and consistent performance in skin cleansing, which is rooted in a successful repeatable model of compelling communication and targeted innovation in bar and body wash. In hair, Dove’s success was helped by the strong start of the Advanced Hair Care range launched in the US and Europe. The brand is also building a premium offering with, for example, its new Oxygen Moisture hair care range in Europe and the launch of Dove Advanced Care solid deodorant sticks in the US.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes Dove brand performance and product launches in the US and Europe, but contains no explicit causal relationships between actors at different spatial scales. Product launches and market performance are described as outcomes rather than cross-scale influences.",Yes,0.63,"National, Transnational / Cross-border",National -> Transnational / Cross-border,National -> Transnational / Cross-border,National: US is named as a specific country market.; Transnational / Cross-border: Dove’s overall brand success spans multiple countries.,"[National, Transnational / Cross-border] The US launch of Dove’s Advanced Hair Care helped the brand’s overall success.","The text explicitly links the US launch to Dove’s broader success, forming a national-to-transnational causal link. Europe is omitted because mapping both to transnational would not be cross-scale.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes brand performance and product launches without explicit cross-scale interactions between different geographical scales.,Yes,1.0,"National, Transnational / Cross-border",National -> Transnational / Cross-border | National -> Transnational / Cross-border,National -> Transnational / Cross-border,"National: Refers to product launches and sales specifically within the 'US'.; Transnational / Cross-border: Refers to the overall 'Dove' brand success and strategic development, which operates globally and across 'Europe' (multiple countries).","[National, Transnational / Cross-border] Product launches in the US market explicitly contributed to the overall success and strategic development of the global Dove brand.","The paragraph explicitly links product launches in the National (US) market to the overall success and strategic development of the Transnational (global) Dove brand. Two distinct instances of this cross-scale interaction are identified, demonstrating how local market performance influences global brand outcomes."
234,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_18.pdf,"We also made progress against our Unilever Sustainable Living Plan (USLP) commitment to improve opportunities for women with the Dove Self-Esteem project, which has already reached over 15 million people. The brand partnered with the World Association of Girl Guides and Girl Scouts to launch the ‘Free Being Me’ Girl Guides badge awarded to girls taking part in education on common body myths. Also working to improve livelihoods, Lifebuoy soap continues to drive the largest handwashing behavioural change programme in the world, having reached 257 million people in more than 16 countries between 2010 and 2014.",Yes,0.85,"National, Transnational / Cross-border",National -> Transnational / Cross-border,National -> Transnational / Cross-border,National: Unilever as a multinational corporation implementing country-level programs; Transnational / Cross-border: World Association of Girl Guides partnership and Lifebuoy program across 16+ countries,"[National, Transnational / Cross-border] Unilever's national corporate initiatives drive transnational programs reaching millions globally.",Unilever (national corporate actor) explicitly partners with and launches transnational programs through global organizations. The link is direct and causal rather than correlational.,Yes,0.66,"Transnational / Cross-border, National, Local / Site-specific",Transnational / Cross-border -> Local / Site-specific | Transnational / Cross-border -> National,"Transnational / Cross-border -> Local / Site-specific, Transnational / Cross-border -> National",Transnational / Cross-border: World Association of Girl Guides and Girl Scouts; global brand/programme; National: Programme operated 'in more than 16 countries'; Local / Site-specific: Badge 'awarded to girls' participating in education,"[Transnational / Cross-border, National, Local / Site-specific] Global partnerships launched a badge awarded to local girls; a global handwashing programme reached people in over 16 countries.","The text explicitly links a transnational partnership to local outcomes (girls receiving a badge) and a global programme operating across national contexts (>16 countries). No sub-national scale is mentioned, so scales are limited to these three.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes initiatives without explicit cross-scale causal interactions between different spatial scales.,Yes,1.0,"Transnational / Cross-border, Local / Site-specific",Transnational / Cross-border -> Local / Site-specific | Transnational / Cross-border -> Local / Site-specific,Transnational / Cross-border -> Local / Site-specific,"Transnational / Cross-border: Unilever, Dove, Lifebuoy, and World Association of Girl Guides and Girl Scouts operate globally or across multiple countries.; Local / Site-specific: Individual 'girls' and 'people' are the direct recipients of the programs in specific locations.","[Transnational / Cross-border, Local / Site-specific] Global programs by Unilever brands and WAGGGS directly impact individuals at the local level across multiple countries.",The paragraph explicitly describes global programs (Transnational) reaching and impacting individuals (Local) in various countries. Both the Dove and Lifebuoy initiatives exemplify this direct cross-scale influence.
235,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_18.pdf,We made less progress on the USLP target of reducing our water footprint. Research and development will be critical to finding commercially viable and sustainable ways of driving the necessary changes in consumer behaviour when using our hair and skin cleansing products.,No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph discusses corporate targets, R&D activities, and consumer behavior changes but lacks explicit spatial actors or geographical references. No concrete spatial scales or cross-scale causal relationships are identifiable from the text.",No,0.9,N/A,N/A,N/A,N/A,N/A,No concrete geographic actors or scales are mentioned; no explicit cross-scale causal influence is stated.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses internal goals and strategies without mentioning any specific actors or actions at different spatial scales that causally influence each other.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph mentions 'consumer behaviour' which could be Local/Site-specific, but the other actors ('We', 'Research and development') are not explicitly assigned a distinct spatial scale that causally interacts with consumer behavior. There are no explicit cross-scale causal links between clearly defined spatial actors."
236,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_18.pdf,"Regenerate, a completely new Personal Care brand, was launched in the UK in 2014. It is a highly differentiated, oral care system based on revolutionary science and market-leading technology.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a product launch in the UK but contains no actors at different spatial scales causally influencing each other. It only provides descriptive information about a brand's characteristics and launch location without any cross-scale interactions.,No,0.9,N/A,N/A,N/A,N/A,N/A,The text mentions a brand launch in the UK but provides no causal influence between actors at different spatial scales.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a product launch without any explicit cross-scale interactions or causal influences between different spatial scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a brand launch in a single country (UK), which is a National scale event. There are no explicit actors or actions at different spatial scales that causally influence each other."
237,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_18.pdf,"Regenerate is the first dental care system to regenerate tooth enamel mineral, reversing the early enamel erosion process. The products work using our patented NR-5 technology and took scientists nine years of research across our R&D facilities in Port Sunlight, Milan and Shanghai to master. At each use, the NR-5 specific ingredients combine to form a fresh supply of enamel mineral which wraps and integrates on to teeth.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a dental product and its development across R&D facilities in different cities, but contains no causal interactions between actors at different spatial scales. The research locations are merely mentioned as where development occurred, not as actors influencing each other across scales.",No,0.64,N/A,N/A,N/A,N/A,N/A,The paragraph lists multiple city R&D sites but does not state any causal influence between different-scale actors; it only describes where research occurred.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes a product and its development process without indicating any cross-scale interactions between different geographical actors.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a product's development and its R&D locations (Port Sunlight, Milan, Shanghai), which are all at the Local / Site-specific scale. No explicit causal interactions between actors at different geographical scales are present."
238,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_19.pdf,"The category accounts for 25% of Group turnover and 45% of operating profit and its strategic role is to accelerate growth while maintaining above average cash and profit. To that end we continued the sale of non-core businesses, such as Ragu and Bertolli pasta sauces in North America, and the meat snacks business under the Bifi and Peperami brands in Europe, while positioning the remaining business for organic growth and expansion, especially in emerging markets.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes corporate business operations and strategic decisions but lacks explicit causal relationships between actors at different spatial scales. While geographic regions are mentioned (North America, Europe, emerging markets), these are used as descriptive contexts for business activities rather than as actors that influence or are influenced by entities at other scales.",No,0.68,N/A,N/A,N/A,N/A,N/A,"Actions are by a transnational firm within transnational regions (North America, Europe, emerging markets) with no explicit causal link across different spatial scales.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses business strategies without explicit cross-scale geographical interactions.,No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes a 'Group' making strategic decisions (selling businesses, positioning for growth) that affect its operations in 'North America' and 'Europe', and targeting 'emerging markets'. Given the global scope of these operations, the 'Group' and the affected regions ('North America', 'Europe') are all classified as Transnational. Since all identified actors and their actions operate at the same Transnational scale, no explicit cross-scale interactions are present according to the protocol."
