A: Paragraph Index,B: AI: Cross Scale (Consensus),C: Human Agreement with B (Agree/Disagree/Notes),All Models Align,Disagreement Type,Source,Full Paragraph Text,claude4: Interaction Present,claude4: Confidence,claude4: Scales,claude4: Links,claude4: Final Link,claude4: Scale Explanations,claude4: Summary,claude4: Rationale,gpt5: Interaction Present,gpt5: Confidence,gpt5: Scales,gpt5: Links,gpt5: Final Link,gpt5: Scale Explanations,gpt5: Summary,gpt5: Rationale,4o: Interaction Present,4o: Confidence,4o: Scales,4o: Links,4o: Final Link,4o: Scale Explanations,4o: Summary,4o: Rationale,gemini2.5: Interaction Present,gemini2.5: Confidence,gemini2.5: Scales,gemini2.5: Links,gemini2.5: Final Link,gemini2.5: Scale Explanations,gemini2.5: Summary,gemini2.5: Rationale
152,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_5.pdf,"However, Unilever’s business model and strategy proved robust, delivering a competitive performance with underlying sales growth ahead of the market and solid margin expansion. Our growth model is based on a leaner, more agile Unilever and consistency of delivery in this more volatile market is key. The Boards remain convinced that a clear, purpose-driven business model is the best way for Unilever to continue generating sustainable, long-term returns for all stakeholders, including our shareholders, as proved by a year of strong, dependable cash flow and steadily increasing dividends. The full year dividend paid in 2014 rose to €1.12, a 7% increase on 2013.",Yes,0.85,"Short-Term, Long-Term",Long-Term -> Short-Term,Long-Term -> Short-Term,"Short-Term: 2014 dividend increase to €1.12 (7% rise from 2013) and year of strong cash flow; Long-Term: sustainable, long-term returns and purpose-driven business model for continued generation","[Long-Term, Short-Term] Long-term strategy delivers measurable short-term financial results in 2014.",The text explicitly states that the long-term purpose-driven business model is 'proved by' the specific 2014 financial performance metrics. This creates a clear causal validation link from long-term strategy to short-term results.,No,0.62,N/A,N/A,N/A,N/A,N/A,"The paragraph cites a year of cash flow/dividends and mentions long-term returns, but only as evidence/claim. No explicit causal linkage across different time scales is stated.",Yes,0.8,"Short-Term, Long-Term",Short-Term -> Long-Term,Short-Term -> Long-Term,"Short-Term: The full year dividend paid in 2014 rose to €1.12, a 7% increase on 2013.; Long-Term: The Boards remain convinced that a clear, purpose-driven business model is the best way for Unilever to continue generating sustainable, long-term returns.","[Short-Term, Long-Term] Short-term dividend growth supports Unilever's long-term strategy for sustainable returns.","The text links short-term financial performance, like dividend increases, to the long-term strategy of sustainable returns. This shows how immediate financial outcomes support broader strategic goals.",Yes,1.0,"Short-Term, Medium-Term, Long-Term",Medium-Term -> Short-Term | Medium-Term -> Long-Term,"Medium-Term -> Short-Term, Medium-Term -> Long-Term","Short-Term: Competitive performance, sales growth, margin expansion, and 2014 dividend are annual results.; Medium-Term: Business model, strategy, and growth model represent multi-year approaches.; Long-Term: Explicit mention of 'long-term returns' for stakeholders.","[Short-Term, Medium-Term, Long-Term] Unilever's medium-term business model and strategy causally influence both short-term performance and the generation of long-term returns.",The paragraph establishes two explicit causal links. Unilever's ongoing business model and strategy (Medium-Term) are shown to deliver current competitive performance (Short-Term). This same business model is also presented as the mechanism for generating sustainable long-term returns (Long-Term).
153,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_5.pdf,"Investing in people and in innovation is crucial in this tough environment. To that end, the Boards were pleased to spend time at Unilever’s new state-of-the-art training facility in Singapore, and to see first-hand the high-quality innovations being developed for the Refreshment category at Unilever’s global R&D laboratory in Colworth, UK.",No,0.8,N/A,N/A,N/A,N/A,N/A,"The paragraph describes current investments in training facilities and R&D innovations, but lacks explicit causal connections between different temporal scales. While these investments may have future implications, no cross-scale causal relationships are explicitly stated in the text.",Yes,0.62,"Medium-Term, Short-Term",Medium-Term -> Short-Term,Medium-Term -> Short-Term,Medium-Term: “Investing in people and in innovation is crucial” implies an ongoing multi-year strategic focus.; Short-Term: Boards “spent time” visiting the training facility and R&D lab—discrete current actions.,"[Medium-Term, Short-Term] The multi-year investment focus prompted immediate board visits to training and R&D sites.",“To that end” signals a causal link from the investment strategy to the visits. The strategy maps to multi-year (Medium-Term); the visits are immediate (Short-Term). No other explicit cross-scale effects stated.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes investments and innovations without explicit cross-scale causal links between different temporal scales.,Yes,0.9,"Short-Term, Medium-Term, Long-Term",Long-Term -> Medium-Term | Medium-Term -> Short-Term,"Long-Term -> Medium-Term, Medium-Term -> Short-Term","Short-Term: The Boards' visit and observation are specific, short-duration events.; Medium-Term: The new training facility and ongoing innovation development are multi-year projects/processes.; Long-Term: The strategic imperative to invest in people and innovation implies sustained effort over decades.","[Short-Term, Medium-Term, Long-Term] A long-term strategic investment drives medium-term initiatives, which are then observed in a short-term event.","The paragraph explicitly links the long-term strategic imperative ('To that end') to the medium-term initiatives (training facility, innovation development). These medium-term efforts then enable the short-term observation by the Boards, forming a clear causal chain across all three scales."
154,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_5.pdf,The volatile currency environment made our review of the Group’s treasury operations particularly pertinent. The Boards also spent time assessing the quality of talent management and Unilever’s competitive environment. Broad exposure to senior managers in 2014 allowed the Directors to gain a deeper understanding of the business and helped in the wider strategy discussions.,Yes,0.75,"Short-Term, Medium-Term",Short-Term -> Medium-Term,Short-Term -> Medium-Term,Short-Term: 2014 activities including board exposure to senior managers and immediate treasury operations review; Medium-Term: Wider strategy discussions and competitive environment assessment spanning multiple years,"[Short-Term, Medium-Term] 2014 management exposure directly informed broader strategic planning discussions.","The paragraph explicitly states that 2014 exposure to senior managers 'helped in the wider strategy discussions,' creating a clear causal link from short-term activities to medium-term strategic planning. Other activities mentioned lack explicit cross-scale connections.",Yes,0.57,"Short-Term, Medium-Term",Short-Term -> Medium-Term,Short-Term -> Medium-Term,Short-Term: Broad exposure to senior managers in 2014.; Medium-Term: Wider strategy discussions (strategy implies multi-year planning).,"[Short-Term, Medium-Term] 2014 exposure to senior managers enabled directors’ wider strategy discussions.","The text explicitly states 2014 exposure helped strategy discussions. Strategy denotes multi-year planning, fitting the medium term. Other statements lack explicit cross-scale causality.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes various assessments and exposures but lacks explicit causal links between different temporal scales.,Yes,1.0,"Short-Term, Medium-Term",Short-Term -> Medium-Term,Short-Term -> Medium-Term,Short-Term: Broad exposure to senior managers occurred in a specific year (2014).; Medium-Term: Wider strategy discussions typically involve multi-year planning and transitions.,"[Short-Term, Medium-Term] Short-term exposure to senior managers in 2014 informed and aided medium-term wider strategy discussions.","The paragraph explicitly links the specific, short-term event of broad exposure to senior managers in 2014 to the medium-term process of wider strategy discussions. No other explicit cross-scale causal links were identified, as other events either remained within a single scale or lacked a clear causal connection across scales."
155,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_5.pdf,"The Boards held in-depth discussions with management on strategy and portfolio development with particular attention to changing market dynamics especially in emerging markets. Despite the short-term challenges, the Boards believe the growth story in these markets remains intact.",Yes,0.8,"Short-Term, Long-Term",Short-Term -> Long-Term,Short-Term -> Long-Term,Short-Term: short-term challenges mentioned explicitly; Long-Term: growth story remains intact implies ongoing multi-decade market development,"[Short-Term, Long-Term] Short-term market challenges don't affect long-term growth prospects in emerging markets.","The text explicitly contrasts short-term challenges with an intact long-term growth story, showing how immediate difficulties don't derail longer-term market development expectations. The 'despite' construction creates a clear causal relationship where short-term issues are acknowledged but don't influence the long-term outlook.",Yes,0.64,"Short-Term, Long-Term",Short-Term -> Long-Term,Short-Term -> Long-Term,Short-Term: Explicit mention of 'short-term challenges.'; Long-Term: 'Growth story remains intact' signals long-term outlook.,"[Short-Term, Long-Term] Short-term challenges are stated not to derail the markets' long-term growth story.","The text contrasts short-term challenges with a long-term growth outlook that remains intact, creating an explicit cross-scale relation. No medium-term duration or effects are specified.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses short-term challenges and long-term growth potential but does not establish a causal link between different temporal scales.,Yes,0.9,"Short-Term, Long-Term",Short-Term -> Long-Term,Short-Term -> Long-Term,Short-Term: Explicitly stated 'short-term challenges'.; Long-Term: 'growth story in these markets remains intact' implies a sustained trend over decades.,"[Short-Term, Long-Term] Short-term challenges are acknowledged but do not alter the belief in the long-term growth story in emerging markets.","The paragraph explicitly connects 'short-term challenges' (Short-Term) with the 'growth story' (Long-Term). The interaction is causal as the short-term events are considered in the context of, and found not to negate, the long-term outlook. Only two scales are clearly identifiable and directly linked."
156,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_5.pdf,The Boards also reviewed the progress made under the Unilever Sustainable Living Plan (USLP). The Directors are confident that the USLP remains hugely relevant in addressing today’s global challenges and will continue to be a long-term driver of profitable growth for Unilever.,Yes,0.85,"Short-Term, Long-Term",Short-Term -> Long-Term,Short-Term -> Long-Term,Short-Term: Board review of progress made under USLP represents current assessment activity; Long-Term: USLP described as 'long-term driver of profitable growth' explicitly indicates multi-decade timeframe,"[Short-Term, Long-Term] Board's current review validates USLP as ongoing long-term profitable growth driver.",The board's present-day review of USLP progress directly reinforces confidence that this plan will continue driving long-term profitable growth. The short-term assessment activity causally supports the continuation of long-term strategic outcomes.,No,0.6,N/A,N/A,N/A,N/A,N/A,The text cites present relevance and long-term growth but does not state an explicit causal link between them or from the review to long-term outcomes.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses the long-term impact of the USLP but does not explicitly link it to any short-term or medium-term events or processes.,Yes,1.0,"Short-Term, Long-Term",Short-Term -> Long-Term,Short-Term -> Long-Term,"Short-Term: The 'review of progress' is a periodic assessment, typically unfolding over days to a year.; Long-Term: The USLP is explicitly stated to be a 'long-term driver of profitable growth'.","[Short-Term, Long-Term] A short-term review of progress informs the confidence in a plan's long-term impact.","The paragraph describes a Short-Term event, the Boards' review of progress, which directly leads to a conclusion about the USLP's Long-Term role as a driver of growth. This establishes a clear causal link where a short-term assessment influences a long-term projection."
157,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_5.pdf,"We continue to work on succession planning for both the Boards and management, and thorough processes are in place.",No,0.8,N/A,N/A,N/A,N/A,N/A,"The paragraph describes ongoing succession planning activities but provides no explicit timeframes or causal relationships between different temporal scales. Without specific durations or cross-scale causation, no temporal interaction can be identified.",No,0.86,N/A,N/A,N/A,N/A,N/A,The text mentions ongoing succession planning and processes but provides no explicit timeframes or cross-scale causal links.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph does not provide explicit causal links between different temporal scales. It mentions ongoing processes without specifying timeframes or cross-scale interactions.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes an ongoing strategic process (succession planning) and its current state, both of which fall under a single temporal scale (Medium-Term). There are no explicit causal links or influences stated between different temporal scales."
158,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_5.pdf,"Our Directors bring complementary and relevant skills to the Boards. In addition to wide global experience, these skills include expertise on finance and accounting, consumer markets, science and technology, customers and marketing as well as government and legal experience.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes static qualifications and expertise areas of Directors without mentioning any temporal processes, timeframes, or causal relationships between different time scales.",No,0.95,N/A,N/A,N/A,N/A,N/A,The text lists board skills without any timeframes or explicit causal relations across different temporal scales.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes skills and experiences without any explicit temporal cross-scale interactions or causal links between different timeframes.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes the current skills and experience of directors, which are static attributes rather than events or processes unfolding over distinct temporal scales. There are no explicit causal links between different timeframes."
159,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_5.pdf,"I’m delighted that Feike Sijbesma has joined the Boards with effect from 1 November 2014. Feike, who has a wealth of experience as a sustainable business leader and in finance, food and nutrition, has already added considerably to the Boards’ discussions.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph only describes a single appointment event on a specific date (November 1, 2014) and mentions past experience without establishing any causal relationships between different temporal scales. No cross-scale interactions are present.",No,0.82,N/A,N/A,N/A,N/A,N/A,Only a dated board appointment and immediate contributions are stated; no explicit causal link to a medium- or long-term process.,No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph does not describe any explicit causal interaction between different temporal scales. It only mentions a new board member joining, which is a short-term event without clear cross-scale implications.",Yes,1.0,"Short-Term, Long-Term",Long-Term -> Short-Term,Long-Term -> Short-Term,"Short-Term: Feike's ongoing contributions to discussions since joining, unfolding over months to a year.; Long-Term: Feike's 'wealth of experience' accumulated over decades as a business leader.","[Long-Term, Short-Term] Feike's long-term accumulated experience causally influences his short-term contributions to board discussions.",The paragraph explicitly links Feike's 'wealth of experience' (Long-Term) to his current ability to 'add considerably' (Short-Term). This establishes a clear causal interaction between processes unfolding over decades and effects observed over months to a year. No other distinct cross-scale links were identified.
160,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_5.pdf,Over 40% of our Non-Executive Directors are now women. This is not surprising for a Group that has long understood the importance of diversity within the workforce and wider value chain. The progress made in employee diversity over recent years has been among the best in our sector and led to widespread external recognition.,Yes,0.8,"Short-Term, Long-Term",Long-Term -> Short-Term,Long-Term -> Short-Term,"Short-Term: Progress made in employee diversity 'over recent years' indicates multi-year but recent timeframe; Long-Term: Group 'has long understood' indicates established, decades-spanning organizational philosophy","[Long-Term, Short-Term] Long-standing diversity philosophy drives recent measurable progress in workforce composition.",The organization's long-term understanding of diversity importance causally enabled the recent years' progress in employee diversity. The current 40% female representation reflects this progression from foundational philosophy to measurable outcomes.,No,0.63,N/A,N/A,N/A,N/A,N/A,"The only explicit causality is “progress over recent years … led to widespread external recognition,” but the recognition’s timeframe is unstated, so no cross-scale link. Other statements imply causality without explicit temporal linkage.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph discusses diversity achievements and recognition but lacks explicit causal links between different temporal scales.,Yes,1.0,"Short-Term, Medium-Term, Long-Term",Long-Term -> Medium-Term | Medium-Term -> Short-Term | Long-Term -> Short-Term,"Long-Term -> Medium-Term, Medium-Term -> Short-Term, Long-Term -> Short-Term","Short-Term: Current state of NED diversity and immediate external recognition.; Medium-Term: Multi-year 'progress made over recent years' in employee diversity.; Long-Term: 'Long understood' importance of diversity, indicating an enduring strategy.","[Short-Term, Medium-Term, Long-Term] A long-term understanding of diversity drives both medium-term progress and current short-term achievements, with medium-term progress leading to short-term recognition.","The paragraph explicitly links a 'long understood' (Long-Term) organizational value to both 'progress made over recent years' (Medium-Term) and current '40% women NEDs' (Short-Term). Furthermore, this medium-term progress is stated to have 'led to widespread external recognition' (Short-Term), forming a clear causal chain and a direct link."
161,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_5.pdf,"Unilever’s strategic commitment to emerging markets continued in 2014 with significant investments in brand launches, new production facilities and our operations.",No,0.8,N/A,N/A,N/A,N/A,N/A,"The paragraph describes activities occurring in 2014 (brand launches, facility investments, operations) but lacks explicit causal connections between different temporal scales. All mentioned activities appear to be short-term actions without clear cross-scale interactions.",Yes,0.63,"Long-Term, Short-Term",Long-Term -> Short-Term,Long-Term -> Short-Term,Long-Term: “Strategic commitment to emerging markets” implies a long-term strategy.; Short-Term: “Continued in 2014” specifies actions within a single year.,"[Long-Term, Short-Term] The long-term strategic commitment drove specific 2014 investments in brand launches and facilities.","The text ties a long-term strategic commitment to concrete 2014 investments, indicating causality across scales. No medium-term process is specified explicitly, so only two scales are used.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes actions taken in 2014, which fall under the Short-Term scale, but does not provide explicit causal links to other temporal scales such as Medium-Term or Long-Term.",Yes,0.9,"Long-Term, Short-Term",Long-Term -> Short-Term,Long-Term -> Short-Term,"Long-Term: A 'strategic commitment' implies a foundational, multi-year plan.; Short-Term: Specific 'investments' and 'continuation' explicitly occurred 'in 2014'.","[Long-Term, Short-Term] A long-term strategic commitment led to specific short-term investments and operational activities in a given year.",The paragraph explicitly links Unilever's long-term strategic commitment to the short-term actions of making significant investments in 2014. The 'continued with' phrasing establishes a causal relationship where the overarching strategy (Long-Term) directly influenced the yearly activities (Short-Term).
162,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_5.pdf,We undertook major launches of brands including Lifebuoy into China and Omo into Saudi Arabia and the Gulf region. Brazil saw the entry of the Baby Dove range and Omo stain removers.,No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes brand launches and market entries but provides no temporal context or timeframes. Without explicit duration information or causal relationships between different time scales, no cross-scale interactions can be identified.",No,0.94,N/A,N/A,N/A,N/A,N/A,Only short-term product launches are stated with no explicit causal influence on medium- or long-term processes.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes short-term events (product launches) without explicit causal links to other temporal scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes several product launches, which are short-term events. There is no explicit causal link or influence mentioned between these short-term events and any other temporal scale (medium-term or long-term)."
163,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_5.pdf,"In China we undertook large capital expenditure, building a new dry savoury plant and a new washing powder factory. In Indonesia, large-scale capital investment was made in Siliwangi, creating a plant for Cikarang Foods, adding significant capacity to dry and wet savoury production. In the Philippines a new dry savoury factory was built. Detergent and ice cream factories were built in Africa.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes completed capital investments and factory construction across multiple countries, but provides no temporal information about duration, timing, or causal relationships between different time scales. All events are presented as accomplished facts without explicit timeframes or cross-scale interactions.",No,0.86,N/A,N/A,N/A,N/A,N/A,"No explicit timeframes or cross-scale causal wording; investments and capacity additions are stated without short-, medium-, or long-term durations.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes various capital expenditures and factory constructions, but lacks explicit causal links between different temporal scales.",No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes multiple capital expenditure projects and factory constructions across various regions. These actions represent strategic investments that typically unfold over a Medium-Term scale. There are no explicit causal connections stated between events occurring at different temporal scales (e.g., Short-Term influencing Medium-Term, or Medium-Term leading to Long-Term outcomes)."
164,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_5.pdf,"We are extending our distribution reach in the outer islands of Indonesia, rural India and the north and central west of Brazil, while Singapore continues to be a major hub for our development of Unilever people at our Four Acres training campus.",No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph describes ongoing geographic expansion and training activities but provides no temporal information or timeframes. Without explicit temporal context, no cross-scale interactions can be identified.",No,0.78,N/A,N/A,N/A,N/A,N/A,The sentence lists concurrent activities (distribution expansion and talent development) without any explicit causal relationship across different time scales or stated durations.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes current activities without explicit causal links between different temporal scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes two parallel, ongoing activities: extending distribution reach (Medium-Term) and Singapore's role as a long-term training hub (Long-Term). The word 'while' indicates simultaneity, not a causal influence or interaction between these distinct temporal scales."
165,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_7.pdf,Operating in an environment of almost unprecedented volatility and complexity will remain a big challenge for everyone. Few people predicted that in 2014 we would see such a sharp slowdown in some of the major world economies or the escalation of geopolitical conflicts or the outbreak of pandemics like Ebola and oil prices ending the year at less than US $50 a barrel. We must be prepared for a similarly unpredictable year in 2015.,No,0.8,N/A,N/A,N/A,N/A,N/A,"The paragraph discusses events within 2014 and expectations for 2015, all falling within a short-term timeframe. While it mentions ongoing volatility and complexity as challenges, no explicit causal relationships are established between different temporal scales - only observations about unpredictable events within the same short-term period.",No,0.62,N/A,N/A,N/A,N/A,N/A,The text lists short-term events (2014) and anticipates a similar 2015 but never states an explicit causal link between different temporal scales.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes events and predictions without explicit causal links between different temporal scales. No cross-scale interaction is evident.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph describes several events occurring within 2014 (e.g., slowdown, conflicts, pandemics, oil prices) and an outlook for 2015. All these events and predictions fall strictly within the 'Short-Term' temporal scale. No explicit causal links between different temporal scales (Short-Term, Medium-Term, Long-Term) are present."
166,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_7.pdf,"The key is to have a model that responds to people’s needs and concerns, and an organisation that is both resilient and agile in the face of growing economic and geopolitical uncertainty. We achieved that again in 2014 and I want to thank – and recognise – the supreme efforts of our 172,000 colleagues and the many more partners around the world.",No,0.8,N/A,N/A,N/A,N/A,N/A,"The paragraph mentions 2014 achievements and organizational qualities like resilience and agility, but lacks explicit causal connections between different temporal scales. The reference to 'growing uncertainty' and organizational responses are described as general capabilities rather than specific cross-scale causal relationships.",No,0.78,N/A,N/A,N/A,N/A,N/A,Only a single-year reference (2014) and general statements about uncertainty; no explicit causal linkage between different temporal scales is stated.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph does not provide explicit causal links between events or processes at different temporal scales.,Yes,0.9,"Short-Term, Long-Term",Long-Term -> Short-Term,Long-Term -> Short-Term,Short-Term: The phrase 'achieved that again in 2014' refers to a specific annual performance.; Long-Term: The 'growing economic and geopolitical uncertainty' describes an ongoing trend unfolding over an extended period.,"[Short-Term, Long-Term] Long-term geopolitical uncertainty influenced the short-term achievements of the organization in 2014.",The paragraph explicitly links the 'growing economic and geopolitical uncertainty' (Long-Term) as the backdrop 'in the face of' which the organization 'achieved that again in 2014' (Short-Term). This establishes a clear causal influence from the long-term trend on the short-term outcome. No other explicit cross-scale interactions were identified.
167,Mixed,,No,Split Yes/No,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_7.pdf,"We expect the economic pressures to continue. Consumer demand in emerging markets is likely to remain subdued for some time to come. There is still little sign of a recovery in Europe and, while conditions in North America have improved, any increase in consumer demand is likely to be slow and shoppers will remain focused on value.",Yes,0.8,"Short-Term, Long-Term",Long-Term -> Short-Term,Long-Term -> Short-Term,Short-Term: Improved conditions in North America and slow increase in consumer demand; Long-Term: Economic pressures continuing and subdued demand for some time to come,"[Long-Term, Short-Term] Ongoing economic pressures drive slow consumer demand recovery and value-focused behavior",The paragraph describes how long-term economic pressures explicitly cause short-term consumer behaviors like slow demand increases and value focus. The causal relationship is clear from phrases like 'economic pressures to continue' leading to specific near-term market conditions.,No,0.6,N/A,N/A,N/A,N/A,N/A,The paragraph notes ongoing pressures and slow demand but provides no explicit causal linkage between different time scales; durations are vague and lack cross-scale cause-effect wording.,No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph describes current economic conditions and expectations without explicit causal links between different temporal scales.,Yes,0.7,"Short-Term, Medium-Term",Short-Term -> Medium-Term,Short-Term -> Medium-Term,"Short-Term: Refers to the current observation of 'little sign of a recovery in Europe', an effect unfolding over days to 1 year.; Medium-Term: Describes the 'slow' increase in consumer demand, implying a multi-year transition (>1 up to 5 years).","[Short-Term, Medium-Term] The current lack of recovery in Europe influences the expectation of a slow multi-year increase in consumer demand.","The paragraph links the present observation of 'little sign of a recovery in Europe' (Short-Term) to the future expectation of a 'slow' increase in consumer demand (Medium-Term). This implies that the current short-term conditions are a basis for the multi-year outlook, establishing a causal influence."
168,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_7.pdf,"We are also prepared for managing any continuing volatility on the world’s currency markets and for what could be fluctuations in commodity costs as a result of the reduction in oil prices. At the same time, we expect the levels of competitive activity – both from global competitors and, increasingly, from local players – to remain high in 2015.",No,0.8,N/A,N/A,N/A,N/A,N/A,"The paragraph discusses preparedness for currency volatility, commodity cost fluctuations, and competitive activity expectations for 2015, but these are all short-term considerations without explicit causal relationships between different temporal scales.",No,0.78,N/A,N/A,N/A,N/A,N/A,No explicit cross-scale causal link; only a short-term (2015) reference and other items without stated durations.,No,0.9,N/A,N/A,N/A,N/A,N/A,"The paragraph discusses short-term events like currency market volatility and competitive activity in 2015, but lacks explicit cross-scale causal links.",No,N/A,N/A,N/A,N/A,N/A,N/A,N/A
169,No,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_7.pdf,"Despite these pressures, we are confident that with the many positive changes we have already made to Unilever we are well placed to continue delivering our objectives of volume growth ahead of our markets, steady and sustainable improvements in core operating margin, and strong cash flow.",No,0.8,N/A,N/A,N/A,N/A,N/A,The paragraph mentions past changes and future objectives but lacks explicit temporal durations or causal links between different time scales. All elements appear to operate within a general business timeframe without clear cross-scale interactions.,No,0.33,N/A,N/A,N/A,N/A,N/A,"The sentence lacks explicit, cross-scale causal links with clear timeframes. “Sustainable” hints long-term, but the cause (“changes already made”) has no explicit temporal scale, so no valid cross-scale mapping.",No,0.9,N/A,N/A,N/A,N/A,N/A,The paragraph does not provide explicit causal links between events or processes at different temporal scales.,No,1.0,N/A,N/A,N/A,N/A,N/A,"The paragraph mentions 'many positive changes we have already made' influencing the ability to 'continue delivering our objectives' (Medium-Term). However, the temporal scale of these 'positive changes' is not explicitly defined or implied, preventing the identification of a clear cross-scale causal link as per the protocol."
170,Yes,,Yes,Unanimous,Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_8.pdf,"Even though we have made significant strides over recent years in improving our organisational agility and our ability to respond quickly to events, there is still room for improvement. I would like to have seen us react a little quicker, for example, to the slowdown in a number of markets, particularly China, where frankly we were caught off-guard by the speed and scale of weakening consumer demand. In terms of our categories, all of them contributed – albeit in different ways – to the overall performance of the Group and I have confidence in the strength and long-term growth potential of our portfolio.",Yes,0.75,"Short-Term, Medium-Term, Long-Term",Medium-Term -> Short-Term,Medium-Term -> Short-Term,Short-Term: Quick reactions to market events and consumer demand changes; Medium-Term: Organizational agility improvements over recent years; Long-Term: Long-term growth potential of portfolio categories,"[Medium-Term, Short-Term] Organizational agility built over years enables faster market response capabilities.",The paragraph explicitly connects multi-year organizational improvements to enhanced short-term responsiveness. The long-term growth potential represents a separate temporal dimension without clear causal links to the other scales in this context.,Yes,0.69,"Medium-Term, Short-Term",Medium-Term -> Short-Term,Medium-Term -> Short-Term,Medium-Term: “over recent years” improving organisational agility/ability.; Short-Term: “respond quickly to events” and reacting to market slowdowns.,"[Medium-Term, Short-Term] Multi-year agility improvements are stated to enhance the ability to respond quickly to events.",The text explicitly ties multi-year improvements to quicker event response. No explicit causal link connects current performance or events to long-term growth potential.,Yes,0.8,"Short-Term, Long-Term",Short-Term -> Long-Term,Short-Term -> Long-Term,"Short-Term: The reaction to the slowdown in markets, particularly China, is a short-term event.; Long-Term: The long-term growth potential of the portfolio is mentioned.","[Short-Term, Long-Term] The short-term reaction to market changes impacts the long-term growth potential of the portfolio.","The paragraph discusses short-term reactions to market slowdowns and links them to the long-term growth potential of the portfolio. The short-term agility and response to market changes are crucial for sustaining long-term growth, establishing a clear cross-scale interaction.",Yes,0.9,"Medium-Term, Short-Term",Medium-Term -> Short-Term,Medium-Term -> Short-Term,"Medium-Term: Refers to 'significant strides over recent years', indicating multi-year transitions.; Short-Term: Refers to 'respond quickly to events' and 'react a little quicker', indicating effects over days to a year.","[Medium-Term, Short-Term] Significant multi-year efforts have enhanced the organization's short-term responsiveness to market events.","The paragraph explicitly states that 'significant strides over recent years' (Medium-Term) led to 'improving our organisational agility and our ability to respond quickly to events' (Short-Term). This establishes a clear causal link where a Medium-Term process influences a Short-Term outcome. No other explicit cross-scale causal interactions were identified, as the mention of 'long-term growth potential' was a statement of confidence, not a direct causal consequence of short-term performance."
