Source,Full Paragraph Text,Interaction Present Disagreement,Scale Disagreement,claude3.7: Interaction Present,claude3.7: Confidence,claude3.7: Scales,claude3.7: Causal Type,claude3.7: Causal Pathway,claude3.7: Scale Explanations,claude3.7: Summary,4o: Interaction Present,4o: Confidence,4o: Scales,4o: Causal Type,4o: Causal Pathway,4o: Scale Explanations,4o: Summary,o4_mini: Interaction Present,o4_mini: Confidence,o4_mini: Scales,o4_mini: Causal Type,o4_mini: Causal Pathway,o4_mini: Scale Explanations,o4_mini: Summary,gemini2.5: Interaction Present,gemini2.5: Confidence,gemini2.5: Scales,gemini2.5: Causal Type,gemini2.5: Causal Pathway,gemini2.5: Scale Explanations,gemini2.5: Summary
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"Women play a pivotal role in the FMCG market, controlling the majority of purchasing decisions. The promotion of women’s rights and opportunities has clear long-term implications for the FMCG market in terms of product development and innovation. Significant developments such as the UN’s new Sustainable Development Goals are expected to accelerate these opportunities.",Yes,"Inter-Organizational / Sector, Organizational",No,N/A,N/A,N/A,N/A,,N/A,Yes,1.0,"Environmental and Societal, Individual, Organizational",Causal Chain,Individual -> Organizational -> Environmental and Societal,Individual: Women as individuals control the majority of purchasing decisions.; Organizational: The FMCG market is an organizational scale affected by purchasing decisions.; Environmental and Societal: The UN's Sustainable Development Goals represent societal-level systems.,"[Individual -> Organizational -> Environmental and Societal] Women's purchasing decisions influence the FMCG market, which is further impacted by the UN's Sustainable Development Goals.",Yes,0.8,"Environmental and Societal, Individual, Organizational",Causal Chain,Individual -> Organizational -> Environmental and Societal,Individual: Women as individuals influence purchasing decisions in the FMCG market.; Organizational: FMCG companies develop products and innovations based on women's purchasing power.; Environmental and Societal: The UN's Sustainable Development Goals represent societal-level initiatives impacting women's rights.,"[Individual -> Organizational -> Environmental and Societal] Women's purchasing power influences FMCG product development, linked to broader societal goals.",Yes,1.0,"Environmental and Societal, Individual, Inter-Organizational / Sector",Convergent Influence,"[Individual, Environmental and Societal] -> Inter-Organizational / Sector","Individual:  'Women' refers to specific individuals acting as consumers who control purchasing decisions.; Inter-Organizational / Sector: The 'FMCG market' represents an entire industry sector, encompassing multiple organizations, not a single company or internal unit.; Environmental and Societal: The 'promotion of women’s rights and opportunities' describes a broad societal trend, and 'UN’s new Sustainable Development Goals' are global societal frameworks, both operating at a societal level.","[Individual, Environmental and Societal] -> Inter-Organizational / Sector] Women's purchasing decisions, alongside the societal promotion of their rights and opportunities (accelerated by UN SDGs), significantly influence the FMCG market's product development."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"FMCG advertising is rapidly migrating to digital platforms, driven by the take-up of smartphones and tablets. Global digital advertising is estimated at US $137.5 billion, or a quarter of total advertising spend.",Yes,N/A,No,0.9,N/A,N/A,N/A,,N/A,No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Individual, Inter-Organizational / Sector",Direct Causal Link,Individual -> Inter-Organizational / Sector,"Individual: The 'take-up of smartphones and tablets' represents the collective actions and adoption patterns of many individual consumers.; Inter-Organizational / Sector: The 'migration of FMCG advertising to digital platforms' describes a broad shift within the advertising industry or sector, involving numerous organizations.",[Individual -> Inter-Organizational / Sector] The take-up of smartphones and tablets by individuals is driving the migration of FMCG advertising to digital platforms across the sector.
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"The trend is being driven in developed and also emerging markets where mobile phones are proving to be one of the most effective ways of delivering advertising to individuals, particularly in the most remote rural locations. For instance, large parts of rural India have no, or very limited, access to television, print or radio. However, mobile phone penetration and usage is high. As a result, Unilever has launched Kan Khajura Mobile Radio Station in India, which delivers radio content to mobile phones through the simple mechanism of giving a missed call.",No,Environmental and Societal,Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,"Organizational: Unilever is a company that launched the Kan Khajura Mobile Radio Station.; Individual: People in remote rural locations, particularly in rural India, who receive advertising and content on their mobile phones.",[Organizational -> Individual] Unilever created a mobile radio station to deliver advertising content directly to individuals in remote rural areas of India where other media channels are limited.,Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,"Organizational: Unilever is a company, which is an organizational scale.; Individual: The individuals in rural India receiving mobile radio content are at the individual scale.",[Organizational -> Individual] Unilever's mobile radio station delivers content directly to individuals in rural India via mobile phones.,Yes,0.9,"Environmental and Societal, Individual, Organizational",Causal Chain,Environmental and Societal -> Organizational -> Individual,Environmental and Societal: Refers to the societal-level systems in rural India with limited access to traditional media.; Organizational: Unilever is a specific organization launching a new service.; Individual: Individuals in rural areas are the target audience receiving advertising through mobile phones.,[Environmental and Societal -> Organizational -> Individual] Limited media access in rural India drives Unilever to deliver advertising via mobile phones to individuals.,Yes,1.0,"Environmental and Societal, Individual, Organizational",Causal Chain,Environmental and Societal -> Organizational -> Individual,"Environmental and Societal: Refers to the societal conditions in rural India, specifically the high mobile phone penetration and the limited access to traditional media, which serve as foundational drivers.; Organizational: Unilever is identified as a single company launching a specific initiative, 'Kan Khajura Mobile Radio Station'.; Individual: Refers to 'individuals' who are the direct recipients of advertising and radio content delivered via mobile phones.","[Environmental and Societal -> Organizational -> Individual] High mobile phone penetration and limited traditional media access in rural areas caused Unilever to launch a mobile radio station, delivering content to individuals."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_16.pdf,"This mobile channel provides content including Bollywood movie songs, dialogues and jokes that can be interspersed with Unilever brand advertising. Data and analytics are extensively used to vary content to make it relevant and interesting. The channel reaches approximately 10 million people without a TV in Bihar and Jharkhand states, making it one of the largest media channels in these regions. The channel had 29.5 million users by the end of December 2014, helping increase spontaneous awareness of Unilever brands.",No,"Environmental and Societal, Individual",Yes,0.9,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,Organizational: The mobile channel is a single media platform; Unilever is a single company.; Individual: The 29.5 million users/consumers in Bihar and Jharkhand who develop brand awareness.,"[Organizational -> Individual] A mobile content channel operated by Unilever reaches millions of individuals without TVs, directly increasing their awareness of Unilever brands.",Yes,1.0,"Environmental and Societal, Organizational",Direct Causal Link,Organizational -> Environmental and Societal,"Organizational: Unilever is a single organization using the mobile channel for advertising.; Environmental and Societal: The channel reaches a large population in Bihar and Jharkhand, impacting societal-level awareness.",[Organizational -> Environmental and Societal] Unilever's mobile channel advertising increases brand awareness among millions in Bihar and Jharkhand.,Yes,0.9,"Environmental and Societal, Organizational",Direct Causal Link,Organizational -> Environmental and Societal,"Organizational: Unilever is a specific organization that is advertising through the mobile channel.; Environmental and Societal: The mobile channel reaches a large audience in Bihar and Jharkhand, impacting societal awareness.",[Organizational -> Environmental and Societal] Unilever's advertising through a mobile channel increases brand awareness among 10 million people in Bihar and Jharkhand.,Yes,1.0,"Individual, Organizational",Causal Chain,Organizational -> Individual -> Organizational,"Organizational: The 'mobile channel' is an initiative of an organization (Unilever, implied by 'Unilever brand advertising' and 'Unilever brands'), and the increase in 'spontaneous awareness of Unilever brands' represents an outcome for this organization.; Individual: '10 million people' and '29.5 million users' explicitly refer to specific individuals who are reached and whose awareness is influenced.","[Organizational -> Individual -> Organizational] A mobile channel operated by an organization reaches millions of individuals, which in turn increases spontaneous awareness for the organization's brands."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_17.pdf,"In 2014 many consumers have faced tough conditions as economic uncertainty has held back growth around the world, both in the developed markets and in emerging markets. Meanwhile consumption continues to be linked to many of the world’s biggest problems – deforestation, climate change, water scarcity, malnutrition and unhealthy diets.",Yes,N/A,No,0.9,N/A,N/A,N/A,,N/A,No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Environmental and Societal, Individual",Mixed/Complex Pattern,Environmental and Societal -> Individual; Individual -> Environmental and Societal,"Individual: Refers to 'consumers' who are specific individuals facing tough conditions and whose aggregate 'consumption' patterns contribute to global issues.; Environmental and Societal: Refers to 'economic uncertainty', 'growth', and 'the world’s biggest problems' (like deforestation, climate change), which are societal-level systems or natural systems.","[Environmental and Societal -> Individual; Individual -> Environmental and Societal] Economic uncertainty at the societal level negatively impacted consumers, while individual consumption continued to drive environmental and societal problems."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_17.pdf,"However, each of our categories continues to innovate to meet the challenges posed by these trends and changing consumer preferences, such as products that are sustainably sourced. Whether it’s laundry products which use less water or compressed cans for deodorant packaging with 25% less aluminium, consumers are reacting positively to our innovations.",Yes,None,Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,Organizational: The company's product categories that are innovating with sustainable products; Individual: Consumers who are reacting positively to the sustainable innovations,"[Organizational -> Individual] The company's sustainable product innovations (less water in laundry products, compressed deodorant cans) are causing positive reactions from individual consumers.",No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,Organizational: The phrase 'each of our categories continues to innovate' and 'our innovations' refers to actions taken by a single company or its internal product units.; Individual: The term 'consumers' refers to specific individuals who purchase and react to products.,[Organizational -> Individual] A company's innovations in product sustainability cause consumers to react positively.
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_17.pdf,"Acting alone Unilever can only do so much to make sustainable living commonplace. Acting in partnership with others it can help bring about transformational change at a societal level to tackle the world’s major social, environmental and economic issues. By adopting a leadership role, and working with governments, NGOs, suppliers and others, we are influencing change on a bigger scale, with a much bigger prize for the business on offer. We are deepening our efforts in three areas where we have scale, influence and resources to create transformational change: deforestation; sustainable agriculture and smallholder farmers; and water, sanitation and hygiene.",No,"Inter-Organizational, Inter-Organizational / Sector",Yes,1.0,"Environmental and Societal, Inter-Organizational, Organizational",Direct Causal Link,Inter-Organizational -> Environmental and Societal,"Organizational: Unilever is a single company taking action.; Inter-Organizational: Unilever working in partnership with governments, NGOs, and suppliers represents inter-organizational collaboration.; Environmental and Societal: The 'societal level' and 'world's major social, environmental and economic issues' represent the Environmental and Societal scale.","[Inter-Organizational -> Environmental and Societal] Unilever's partnerships with governments, NGOs and suppliers aim to create transformational change at the societal level on major social and environmental issues.",Yes,1.0,"Environmental and Societal, Inter-Organizational / Sector, Organizational",Causal Chain,Organizational -> Inter-Organizational / Sector -> Environmental and Societal,"Organizational: Unilever is a single organization.; Inter-Organizational / Sector: Partnerships with governments, NGOs, suppliers, and others.; Environmental and Societal: Transformational change at a societal level to tackle major issues.","[Organizational -> Inter-Organizational / Sector -> Environmental and Societal] Unilever's partnerships aim to influence societal change on social, environmental, and economic issues.",Yes,0.9,"Environmental and Societal, Organizational",Direct Causal Link,Organizational -> Environmental and Societal,"Organizational: Unilever is a specific organization taking actions.; Environmental and Societal: The text discusses societal-level issues such as social, environmental, and economic challenges.",[Organizational -> Environmental and Societal] Unilever's partnerships aim to drive societal change on major social and environmental issues.,Yes,1.0,"Environmental and Societal, Inter-Organizational / Sector, Organizational",Mixed/Complex Pattern,"[Organizational, Inter-Organizational / Sector, Environmental and Societal] -> Environmental and Societal -> Organizational","Organizational: Unilever and 'the business' refer to a single organization.; Inter-Organizational / Sector: 'Suppliers' explicitly represents groups of organizations, and 'NGOs' are treated as groups of organizations when working in partnership to influence change on a broader scale.; Environmental and Societal: 'Governments', 'societal level', 'world’s major social, environmental and economic issues', and specific areas like 'deforestation' are all societal-level systems or natural systems.","[Organizational, Inter-Organizational / Sector, Environmental and Societal] -> Environmental and Societal -> Organizational] Unilever, with partners like governments, NGOs, and suppliers, influences societal-level change that ultimately benefits the business."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_17.pdf,"Delivering our business goals requires Unilever to recruit, develop and retain the right talent. We are determined to help all our people to be the best they can be, to help fulfil their potential and the potential of the business. Training and development are crucial at all levels and we strive to create a working environment that respects the human rights and interests of all our employees. Ensuring gender equality is a fundamental part of our approach while our Purpose of making sustainable living commonplace is a commitment that our people can engage with every day and make a reality through their work.",Yes,None,Yes,0.9,"Individual, Organizational",Bidirectional Link,Organizational <-> Individual,Organizational: Unilever is a single company taking actions to develop employees and create a specific work environment.; Individual: Unilever's employees/people who receive development and engage with the company's purpose.,"[Organizational <-> Individual] Unilever develops employees and creates an environment for them to thrive, while employees engage with and implement the company's sustainability purpose through their work.",No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Individual, Organizational",Feedback Loop,Organizational -> Individual -> Organizational,"Organizational: Unilever is identified as a single company, representing an organization with business goals and a purpose.; Individual: Refers to 'all our people' and 'employees' (talent), indicating specific individuals within the organization.","[Organizational -> Individual -> Organizational] Unilever's efforts to develop and support its people enable individual potential, which in turn contributes to the fulfillment of the business's potential."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_18.pdf,We also continue to expand our presence by launching our brand portfolio in new geographic markets and by improving our presence in distribution channels where we are under-represented. Our current focus is the e-commerce channel and specialist drug stores.,Yes,N/A,No,1.0,N/A,N/A,N/A,,N/A,No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Environmental and Societal, Inter-Organizational / Sector, Organizational",Mixed/Complex Pattern,"Organizational -> [Environmental and Societal, Inter-Organizational / Sector]","Organizational: 'We' refers to a single company or organization operating and making strategic decisions.; Environmental and Societal: 'New geographic markets' represent societal-level systems and communities where the organization expands its presence.; Inter-Organizational / Sector: 'Distribution channels' (e-commerce, specialist drug stores) are systems and networks involving multiple organizations within a sector, through which goods are distributed.","[Organizational -> [Environmental and Societal, Inter-Organizational / Sector]] A company expands its brand portfolio into new geographic markets and improves its presence in various distribution channels."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_18.pdf,"We also made progress against our Unilever Sustainable Living Plan (USLP) commitment to improve opportunities for women with the Dove Self-Esteem project, which has already reached over 15 million people. The brand partnered with the World Association of Girl Guides and Girl Scouts to launch the ‘Free Being Me’ Girl Guides badge awarded to girls taking part in education on common body myths. Also working to improve livelihoods, Lifebuoy soap continues to drive the largest handwashing behavioural change programme in the world, having reached 257 million people in more than 16 countries between 2010 and 2014.",No,"Environmental and Societal, Individual, Inter-Organizational / Sector",Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,"Organizational: Unilever, Dove brand, Lifebuoy brand, and World Association of Girl Guides and Girl Scouts are all formal organizations; Individual: The 15 million people reached by Dove's Self-Esteem project and 257 million people reached by Lifebuoy's handwashing program","[Organizational -> Individual] Unilever brands Dove and Lifebuoy implemented programs that directly reached hundreds of millions of individuals, influencing self-esteem and handwashing behaviors.",Yes,1.0,"Individual, Inter-Organizational / Sector, Organizational",Convergent Influence,"[Organizational, Inter-Organizational / Sector] -> Individual",Organizational: Unilever and its brands Dove and Lifebuoy are specific organizations.; Inter-Organizational / Sector: The partnership with the World Association of Girl Guides and Girl Scouts represents collaboration between organizations.; Individual: The individuals are the 15 million people reached by the Dove project and the 257 million people reached by Lifebuoy's program.,"[Organizational, Inter-Organizational / Sector] -> Individual] Unilever and its partners influence individuals through educational and behavioral change programs.",Yes,0.9,"Environmental and Societal, Organizational",Convergent Influence,Organizational -> Environmental and Societal,"Organizational: Unilever is a single organization implementing projects like the Dove Self-Esteem project.; Environmental and Societal: The projects aim to influence societal behaviors and improve community health, impacting a large population.",[Organizational -> Environmental and Societal] Unilever's initiatives like Dove and Lifebuoy significantly impact societal health and self-esteem.,Yes,1.0,"Individual, Organizational",Convergent Influence,"[Organizational, Organizational] -> Individual","Organizational: Unilever's brands (Dove, Lifebuoy) and the World Association of Girl Guides and Girl Scouts are formal organizations or their internal units.; Individual: Specific groups of people (women, 15 million people, girls, 257 million people) are described as direct beneficiaries or targets of the programs.","[Organizational, Organizational] -> Individual] The partnership between Unilever's Dove brand and the World Association of Girl Guides and Girl Scouts directly leads to educational outcomes and badges for individual girls."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_18.pdf,We made less progress on the USLP target of reducing our water footprint. Research and development will be critical to finding commercially viable and sustainable ways of driving the necessary changes in consumer behaviour when using our hair and skin cleansing products.,Yes,N/A,No,0.9,N/A,N/A,N/A,,N/A,No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,"Organizational: The text refers to 'Research and development' (an internal unit of 'We', the company), representing a single organization's efforts.; Individual: The 'consumer behaviour' explicitly refers to the actions of specific individuals using products.",[Organizational -> Individual] Organizational research and development efforts are critical to driving changes in individual consumer behavior.
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_18.pdf,"Regenerate is the first dental care system to regenerate tooth enamel mineral, reversing the early enamel erosion process. The products work using our patented NR-5 technology and took scientists nine years of research across our R&D facilities in Port Sunlight, Milan and Shanghai to master. At each use, the NR-5 specific ingredients combine to form a fresh supply of enamel mineral which wraps and integrates on to teeth.",Yes,N/A,No,1.0,N/A,N/A,N/A,,N/A,No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Individual, Organizational",Bidirectional Link,Individual <-> Organizational,"Individual: The text refers to 'scientists' who conducted research, representing specific individuals. It also mentions 'tooth enamel mineral' and 'teeth,' which are components of individuals and are directly influenced by the product.; Organizational: Regenerate is described as a 'dental care system' and its 'products,' which include 'patented NR-5 technology' and 'NR-5 specific ingredients,' signifying an organizational entity and its offerings.","[Individual <-> Organizational] Scientists' research at the individual level developed the NR-5 technology for the organization, enabling the Regenerate products to then regenerate tooth enamel mineral on individuals."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_19.pdf,"While the category improved profitability, sales were affected by a continued deterioration in market conditions, particularly for margarine where the decline in bread consumption has had an impact on the spreads markets in Europe and North America, which remain challenging.",Yes,N/A,No,N/A,N/A,N/A,N/A,,N/A,No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Environmental and Societal, Organizational",Causal Chain,Environmental and Societal -> Environmental and Societal -> Organizational,"Organizational: Refers to the company's 'sales' and the performance of its 'category' and specific product 'margarine'.; Environmental and Societal: Refers to 'market conditions', 'decline in bread consumption', and 'spreads markets in Europe and North America', which represent broader societal trends and economic environments.","[Environmental and Societal -> Environmental and Societal -> Organizational] A decline in societal bread consumption impacted spreads markets, leading to challenging market conditions that affected organizational sales."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_19.pdf,"In savoury, Knorr continued to expand its presence in emerging markets accounting for 50% of sales, with the brand enjoying double-digit growth in South Asia, North Africa, the Middle East and Turkey. Also brands like Royco and Bango, catering to local market needs, registered good growth.",Yes,N/A,No,N/A,N/A,N/A,N/A,,N/A,No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Environmental and Societal, Organizational",Direct Causal Link,Environmental and Societal -> Organizational,"Organizational: Brands Knorr, Royco, and Bango represent specific organizations or their products, demonstrating internal actions like expansion, catering to needs, and experiencing growth.; Environmental and Societal: Emerging markets, specific regions (South Asia, North Africa, the Middle East, Turkey), and 'local market needs' represent societal-level systems, communities, and economic environments that interact with the brands.",[Environmental and Societal -> Organizational] Brands Royco and Bango achieved good growth by catering to local market needs.
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_19.pdf,"Our Foods business plays an important role in delivering the USLP goals, particularly improving health and well-being, by delivering commercially attractive brands to meet consumer needs. In 2014 we continued the global roll-out of the ‘It Takes A Village’ initiative under leading brands such as Becel and Flora Pro.activ.",Yes,N/A,No,0.9,N/A,N/A,N/A,,N/A,No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,Organizational: The 'Our Foods business' and 'USLP goals' represent a single company's specific business unit and its internal objectives and strategies.; Individual: 'Consumer needs' refers to the requirements or desires of specific individual consumers.,[Organizational -> Individual] The Foods business delivers commercially attractive brands to meet the needs of individual consumers.
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_19.pdf,"Overall the markets in Europe and North America remained challenging and our margarine business declined. To address this we announced the creation of a stand-alone Baking, Cooking and Spreading Business Unit in these regions, which will be fully operational by the middle of 2015. The aim is to return to growth through greater management focus, speed and agility in executing the strategy.",Yes,None,No,N/A,N/A,N/A,N/A,,N/A,Yes,1.0,"Environmental and Societal, Organizational",Direct Causal Link,Environmental and Societal -> Organizational,"Organizational: The creation of a stand-alone Baking, Cooking and Spreading Business Unit is an organizational action.; Environmental and Societal: The markets in Europe and North America represent societal-level systems.",[Environmental and Societal -> Organizational] Challenging markets in Europe and North America led to the creation of a new business unit to improve growth.,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Environmental and Societal, Organizational",Direct Causal Link,Environmental and Societal -> Organizational,"Environmental and Societal: Refers to 'markets in Europe and North America' which are societal-level systems influencing economic outcomes.; Organizational: Refers to 'our margarine business' and 'we' (the company), which are single organizational entities and their internal units ('Baking, Cooking and Spreading Business Unit').",[Environmental and Societal -> Organizational] Challenging markets in Europe and North America caused the decline of the company's margarine business.
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_20.pdf,"Our ice cream brands grew well in 2014, and ahead of our markets, helped by emerging countries, with strong growth in Brazil, Turkey, Indonesia, South Africa and the Philippines.",Yes,N/A,No,1.0,N/A,N/A,N/A,,N/A,No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Environmental and Societal, Organizational",Direct Causal Link,Environmental and Societal -> Organizational,"Organizational: The phrase 'Our ice cream brands' refers to the performance of a company's product line, which is an entity at the Organizational scale.; Environmental and Societal: The term 'emerging countries' and the specific nations listed (Brazil, Turkey, etc.) refer to national markets and economic conditions, which fall under the Environmental and Societal scale.",[Environmental and Societal -> Organizational] Our ice cream brands' growth was directly helped by strong performance in emerging countries.
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_20.pdf,"North America is one of the largest geographies for ice cream where consumption is high, but the market is challenging with regional and local supermarket brands operating at low prices and low margins. Although profitable growth has been tough, our business has shown the best improvement in several years. We have premiumised the portfolio, aided by innovations such as Ben & Jerry’s Cores and Breyers Gelato. Towards the end of 2014 we announced the acquisition of Talenti Gelato & Sorbetto.",Yes,N/A,No,0.9,N/A,N/A,N/A,,N/A,No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Environmental and Societal, Organizational",Causal Chain,Organizational -> Environmental and Societal -> Organizational,"Organizational: Refers to 'regional and local supermarket brands' as specific companies acting within the market, and 'our business' as a single company whose growth and strategy are discussed.; Environmental and Societal: Refers to 'the market' in North America, which is described as a challenging societal-level system impacting organizations within it.","[Organizational -> Environmental and Societal -> Organizational] Regional supermarket brands' low-price operations contribute to a challenging market, which in turn makes profitable growth tough for our business."
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_20.pdf,"Europe witnessed poor summer weather but we managed to grow sales and market share in a flat market. The ‘25 Year’ celebration of Magnum drove growth while innovations included downsized packs to enter the snacks market, such as the €1 Cornetto, and a responsible approach to nutrition, with all children’s ice creams now 110 calories or less. Magnum also now has more than 70% of its cocoa sustainably sourced from Rainforest Alliance certified farmers.",Yes,None,Yes,1.0,"Inter-Organizational / Sector, Organizational",Direct Causal Link,Organizational -> Inter-Organizational / Sector,Organizational: Magnum brand is a specific company product line making sourcing decisions; Inter-Organizational / Sector: Rainforest Alliance certified farmers represent a collective of suppliers in a certification system,"[Organizational -> Inter-Organizational / Sector] Magnum brand sources 70% of its cocoa from Rainforest Alliance certified farmers, creating a direct link between company decisions and a certified supplier network.",No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Inter-Organizational / Sector, Organizational",Direct Causal Link,Organizational -> Inter-Organizational / Sector,"Organizational: 'Magnum' represents a brand or product line of 'we' (the company), which is a single organization. Its sourcing policy is an action of this organization.; Inter-Organizational / Sector: 'Rainforest Alliance certified farmers' refers to a collective group of producers within the supply chain, operating under a specific standard, which aligns with the 'supply chains' aspect of this scale.",[Organizational -> Inter-Organizational / Sector] Magnum's sourcing policy ensures over 70% of its cocoa is sustainably sourced from Rainforest Alliance certified farmers.
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_20.pdf,"Performance in leaf tea was mixed. Our strategy is to innovate with premium, higher quality teas and new formats, such as capsules like those used in coffee machines. Lipton K-Cup® tea capsules were launched in 2013 into the US and led a growth improvement in 2014.",Yes,"Environmental and Societal, Inter-Organizational / Sector",No,1.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Inter-Organizational / Sector, Organizational",Direct Causal Link,Organizational -> Inter-Organizational / Sector,"Organizational: Lipton is a specific brand, which falls under the Organizational scale.; Inter-Organizational / Sector: The tea capsule market involves multiple organizations, indicating an Inter-Organizational scale.",[Organizational -> Inter-Organizational / Sector] Lipton's launch of K-Cup® tea capsules led to growth improvement in the tea sector.,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Environmental and Societal, Organizational",Causal Chain,Organizational -> Environmental and Societal -> Organizational,"Organizational: Lipton is a specific company whose strategy and subsequent growth improvement are described.; Environmental and Societal: The 'US' represents a national market, which is a societal-level system where the product was launched and from which the 'growth improvement' for Lipton originated.",[Organizational -> Environmental and Societal -> Organizational] Lipton's launch of K-Cup tea capsules into the US market led to a growth improvement for the company.
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_21.pdf,"The Cleanipedia online platform, currently available in Argentina, Brazil, Indonesia, India, the UK, Russia and across the Gulf, leverages the years of experience of our household care brands, such as Cif, Domestos, Persil, Omo and Comfort, to provide advice and solutions for the specific cleaning and housekeeping needs of our consumers.",Yes,N/A,No,N/A,N/A,N/A,N/A,,N/A,No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Individual, Organizational",Direct Causal Link,Organizational -> Individual,"Organizational: The Cleanipedia online platform is a specific entity providing a service, fitting the definition of a single organization.; Individual: Consumers are specific individuals who receive the advice and solutions, fitting the definition of individuals.",[Organizational -> Individual] The Cleanipedia platform leverages brand experience to provide advice and solutions for the specific needs of consumers.
Unilever_Annual_Report_and_Accounts_2014_Strategic_Report_page_21.pdf,More on the role Domestos plays in driving social change is on page 24.,Yes,N/A,No,1.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,No,0.0,N/A,N/A,N/A,,N/A,Yes,1.0,"Environmental and Societal, Organizational",Direct Causal Link,Organizational -> Environmental and Societal,Organizational: Domestos is identified as a specific brand/company.; Environmental and Societal: Social change refers to a broad societal-level system or outcome.,[Organizational -> Environmental and Societal] Domestos plays a role in driving social change.
